Gene_num,Gene_name,NodeType
1180,LPIN1,Gene
1181,LPIN2,Gene
1182,LPIN3,Gene
1183,LPL,Gene
1184,LRP2,Gene
1185,LRP5,Gene
1186,LRP6,Gene
1187,LSP1,Gene
1188,LTA,Gene
1189,LTB,Gene
1190,LTB4R2,Gene
1191,LTBP1,Gene
1192,LTBR,Gene
1193,LY96,Gene
1194,LYN,Gene
1195,MAGED1,Gene
1196,MAGI1,Gene
1197,MAGI2,Gene
1198,MAGI3,Gene
1199,MALT1,Gene
1200,MAML1,Gene
1201,MAML2,Gene
1202,MAML3,Gene
1203,MAP2K1,Gene
1204,MAP2K2,Gene
1205,MAP2K3,Gene
1206,MAP2K4,Gene
1207,MAP2K5,Gene
1208,MAP2K6,Gene
1209,MAP2K7,Gene
1210,MAP3K1,Gene
1211,MAP3K11,Gene
1212,MAP3K12,Gene
1213,MAP3K13,Gene
1214,MAP3K14,Gene
1215,MAP3K2,Gene
1216,MAP3K20,Gene
1217,MAP3K3,Gene
1218,MAP3K4,Gene
1219,MAP3K5,Gene
1220,MAP3K6,Gene
1221,MAP3K7,Gene
1222,MAP3K8,Gene
1223,MAP4K1,Gene
1224,MAP4K2,Gene
1225,MAP4K3,Gene
1226,MAP4K4,Gene
1227,MAPK1,Gene
1228,MAPK10,Gene
1229,MAPK11,Gene
1230,MAPK12,Gene
1231,MAPK13,Gene
1232,MAPK14,Gene
1233,MAPK15,Gene
1234,MAPK3,Gene
1235,MAPK4,Gene
1236,MAPK6,Gene
1237,MAPK7,Gene
1238,MAPK8,Gene
1239,MAPK8IP1,Gene
1240,MAPK8IP2,Gene
1241,MAPK8IP3,Gene
1242,MAPK9,Gene
1243,MAPKAP1,Gene
1244,MAPKAPK2,Gene
1245,MAPKAPK3,Gene
1246,MAPKAPK5,Gene
1247,MAPT,Gene
1248,MATK,Gene
1249,MAVS,Gene
1250,MAX,Gene
1251,MC2R,Gene
1252,MCL1,Gene
1253,MCOLN1,Gene
1254,MCOLN2,Gene
1255,MCOLN3,Gene
1256,MDM2,Gene
1257,MDM4,Gene
1258,ME1,Gene
1259,ME3,Gene
1260,MECOM,Gene
1261,MED1,Gene
1262,MED12,Gene
1263,MED12L,Gene
1264,MED13,Gene
1265,MED13L,Gene
1266,MED14,Gene
1267,MED16,Gene
1268,MED17,Gene
1269,MED24,Gene
1270,MED27,Gene
1271,MED30,Gene
1272,MED4,Gene
1273,MEF2A,Gene
1274,MEF2B,Gene
1275,MEF2C,Gene
1276,MEF2D,Gene
1277,MEFV,Gene
1278,MEGF8,Gene
1279,MET,Gene
1280,MFN1,Gene
1281,MFN2,Gene
1282,MFNG,Gene
1283,MGRN1,Gene
1284,MIOS,Gene
1285,MKNK1,Gene
1286,MKNK2,Gene
1287,MLKL,Gene
1288,MLST8,Gene
1289,MLYCD,Gene
1290,MMP1,Gene
1291,MMP13,Gene
1292,MMP14,Gene
1293,MMP2,Gene
1294,MMP3,Gene
1295,MMP7,Gene
1296,MMP9,Gene
1297,MOB1A,Gene
1298,MOB1B,Gene
1299,MOSMO,Gene
1300,MPL,Gene
1301,MRAS,Gene
1302,MS4A2,Gene
1303,MST1,Gene
1304,MST1R,Gene
1305,MTCP1,Gene
1306,MTOR,Gene
1307,MUC5AC,Gene
1308,MUC5B,Gene
1309,MYB,Gene
1310,MYC,Gene
1311,MYD88,Gene
1312,MYH6,Gene
1313,MYH7,Gene
1314,MYL2,Gene
1315,MYL3,Gene
1316,MYL4,Gene
1317,MYL6,Gene
1318,MYL6B,Gene
1319,MYL9,Gene
1320,MYLK,Gene
1321,MYLK2,Gene
1322,MYLK3,Gene
1323,MYLK4,Gene
1324,NAIP,Gene
1325,NAMPT,Gene
1326,NANOG,Gene
1327,NANOGP8,Gene
1328,NBL1,Gene
1329,NCF1,Gene
1330,NCK1,Gene
1331,NCK2,Gene
1332,NCOA1,Gene
1333,NCOA2,Gene
1334,NCOA3,Gene
1335,NCOR1,Gene
1336,NCOR2,Gene
1337,NCSTN,Gene
1338,NEK7,Gene
1339,NEO1,Gene
1340,NF1,Gene
1341,NF2,Gene
1342,NFATC1,Gene
1343,NFATC2,Gene
1344,NFATC3,Gene
1345,NFATC4,Gene
1346,NFKB1,Gene
1347,NFKB2,Gene
1348,NFKBIA,Gene
1349,NFKBIB,Gene
1350,NFKBIE,Gene
1351,NGF,Gene
1352,NGFR,Gene
1353,NKD1,Gene
1354,NKD2,Gene
1355,NLK,Gene
1356,NLRC4,Gene
1357,NLRP1,Gene
1358,NLRP12,Gene
1359,NLRP3,Gene
1360,NLRP6,Gene
1361,NLRP7,Gene
1362,NLRX1,Gene
1363,NOD1,Gene
1364,NOD2,Gene
1365,NODAL,Gene
1366,NOG,Gene
1367,NOS1,Gene
1368,NOS2,Gene
1369,NOS3,Gene
1370,NOTCH1,Gene
1371,NOTCH2,Gene
1372,NOTCH3,Gene
1373,NOTCH4,Gene
1374,NOTUM,Gene
1375,NOX1,Gene
1376,NOX4,Gene
1377,NPPA,Gene
1378,NPPB,Gene
1379,NPPC,Gene
1380,NPR1,Gene
1381,NPR2,Gene
1382,NPRL2,Gene
1383,NPRL3,Gene
1384,NPY,Gene
1385,NPY1R,Gene
1386,NR1H3,Gene
1387,NR4A1,Gene
1388,NRAS,Gene
1389,NRF1,Gene
1390,NRG1,Gene
1391,NRG2,Gene
1392,NRG3,Gene
1393,NRG4,Gene
1394,NSMAF,Gene
1395,NTF3,Gene
1396,NTF4,Gene
1397,NTRK1,Gene
1398,NTRK2,Gene
1399,NTRK3,Gene
1400,NTSR1,Gene
1401,NUMB,Gene
1402,NUMBL,Gene
1403,OLR1,Gene
1404,OPRD1,Gene
1405,OPRM1,Gene
1406,ORAI1,Gene
1407,ORAI2,Gene
1408,ORAI3,Gene
1409,OSM,Gene
1410,OSMR,Gene
1411,OTUD5,Gene
1412,OXT,Gene
1413,OXTR,Gene
1414,P2RX1,Gene
1415,P2RX2,Gene
1416,P2RX3,Gene
1417,P2RX4,Gene
1418,P2RX5,Gene
1419,P2RX6,Gene
1420,P2RX7,Gene
1421,P2RY1,Gene
1422,PAK1,Gene
1423,PAK2,Gene
1424,PAK3,Gene
1425,PAK4,Gene
1426,PAK5,Gene
1427,PAK6,Gene
1428,PALS1,Gene
1429,PARD3,Gene
1430,PARD6A,Gene
1431,PARD6B,Gene
1432,PARD6G,Gene
1433,PATJ,Gene
1434,PCK1,Gene
1435,PCK2,Gene
1436,PDCD1,Gene
1437,PDE10A,Gene
1438,PDE1A,Gene
1439,PDE1B,Gene
1440,PDE1C,Gene
1441,PDE2A,Gene
1442,PDE3A,Gene
1443,PDE3B,Gene
1444,PDE4A,Gene
1445,PDE4B,Gene
1446,PDE4C,Gene
1447,PDE4D,Gene
1448,PDGFA,Gene
1449,PDGFB,Gene
1450,PDGFC,Gene
1451,PDGFD,Gene
1452,PDGFRA,Gene
1453,PDGFRB,Gene
1454,PDHA1,Gene
1455,PDHA2,Gene
1456,PDHB,Gene
1457,PDK1,Gene
1458,PDPK1,Gene
1459,PERP,Gene
1460,PF4,Gene
1461,PF4V1,Gene
1462,PFKFB1,Gene
1463,PFKFB2,Gene
1464,PFKFB3,Gene
1465,PFKFB4,Gene
1466,PFKL,Gene
1467,PFKM,Gene
1468,PFKP,Gene
1469,PFN1,Gene
1470,PFN2,Gene
1471,PFN3,Gene
1472,PFN4,Gene
1473,PGAM5,Gene
1474,PGF,Gene
1475,PGK1,Gene
1476,PGK2,Gene
1477,PGR,Gene
1478,PHKA1,Gene
1479,PHKA2,Gene
1480,PHKB,Gene
1481,PHKG1,Gene
1482,PHKG2,Gene
1483,PHLPP1,Gene
1484,PHLPP2,Gene
1485,PIAS1,Gene
1486,PIAS2,Gene
1487,PIAS3,Gene
1488,PIAS4,Gene
1489,PIDD1,Gene
1490,PIK3AP1,Gene
1491,PIK3C3,Gene
1492,PIK3CA,Gene
1493,PIK3CB,Gene
1494,PIK3CD,Gene
1495,PIK3CG,Gene
1496,PIK3R1,Gene
1497,PIK3R2,Gene
1498,PIK3R3,Gene
1499,PIK3R4,Gene
1500,PIK3R5,Gene
1501,PIK3R6,Gene
1502,PIM1,Gene
1503,PIN1,Gene
1504,PIP5K1A,Gene
1505,PIP5K1B,Gene
1506,PIP5K1C,Gene
1507,PITX2,Gene
1508,PKLR,Gene
1509,PKM,Gene
1510,PKN1,Gene
1511,PKN2,Gene
1512,PKN3,Gene
1513,PLA1A,Gene
1514,PLA2G10,Gene
1515,PLA2G12A,Gene
1516,PLA2G12B,Gene
1517,PLA2G1B,Gene
1518,PLA2G2A,Gene
1519,PLA2G2C,Gene
1520,PLA2G2D,Gene
1521,PLA2G2E,Gene
1522,PLA2G2F,Gene
1523,PLA2G3,Gene
1524,PLA2G4A,Gene
1525,PLA2G4B,Gene
1526,PLA2G4C,Gene
1527,PLA2G4D,Gene
1528,PLA2G4E,Gene
1529,PLA2G4F,Gene
1530,PLA2G5,Gene
1531,PLA2G6,Gene
1532,PLAAT3,Gene
1533,PLAT,Gene
1534,PLAU,Gene
1535,PLCB1,Gene
1536,PLCB2,Gene
1537,PLCB3,Gene
1538,PLCB4,Gene
1539,PLCD1,Gene
1540,PLCD3,Gene
1541,PLCD4,Gene
1542,PLCE1,Gene
1543,PLCG1,Gene
1544,PLCG2,Gene
1545,PLCZ1,Gene
1546,PLD1,Gene
1547,PLD2,Gene
1548,PLIN1,Gene
1549,PLIN2,Gene
1550,PLIN4,Gene
1551,PLIN5,Gene
1552,PLK1,Gene
1553,PLK2,Gene
1554,PLK3,Gene
1555,PLK4,Gene
1556,PLN,Gene
1557,PLTP,Gene
1558,PMAIP1,Gene
1559,POMC,Gene
1560,PORCN,Gene
1561,POU5F1,Gene
1562,POU5F1B,Gene
1563,PPARA,Gene
1564,PPARD,Gene
1565,PPARG,Gene
1566,PPARGC1A,Gene
1567,PPBP,Gene
1568,PPIF,Gene
1569,PPM1A,Gene
1570,PPM1B,Gene
1571,PPM1D,Gene
1572,PPP1CA,Gene
1573,PPP1CB,Gene
1574,PPP1CC,Gene
1575,PPP1R12A,Gene
1576,PPP1R12B,Gene
1577,PPP1R12C,Gene
1578,PPP1R1B,Gene
1579,PPP1R3A,Gene
1580,PPP1R3B,Gene
1581,PPP1R3C,Gene
1582,PPP1R3D,Gene
1583,PPP1R3E,Gene
1584,PPP1R3F,Gene
1585,PPP2CA,Gene
1586,PPP2CB,Gene
1587,PPP2R1A,Gene
1588,PPP2R1B,Gene
1589,PPP2R2A,Gene
1590,PPP2R2B,Gene
1591,PPP2R2C,Gene
1592,PPP2R2D,Gene
1593,PPP2R3A,Gene
1594,PPP2R3B,Gene
1595,PPP2R3C,Gene
1596,PPP2R5A,Gene
1597,PPP2R5B,Gene
1598,PPP2R5C,Gene
1599,PPP2R5D,Gene
1600,PPP2R5E,Gene
1601,PPP3CA,Gene
1602,PPP3CB,Gene
1603,PPP3CC,Gene
1604,PPP3R1,Gene
1605,PPP3R2,Gene
1606,PPP4C,Gene
1607,PPP4R3A,Gene
1608,PPP4R3C,Gene
1609,PPP5C,Gene
1610,PRDM4,Gene
1611,PREX1,Gene
1612,PRICKLE1,Gene
1613,PRICKLE2,Gene
1614,PRICKLE3,Gene
1615,PRICKLE4,Gene
1616,PRKAA1,Gene
1617,PRKAA2,Gene
1618,PRKAB1,Gene
1619,PRKAB2,Gene
1620,PRKACA,Gene
1621,PRKACB,Gene
1622,PRKACG,Gene
1623,PRKAG1,Gene
1624,PRKAG2,Gene
1625,PRKAG3,Gene
1626,PRKAR1A,Gene
1627,PRKAR1B,Gene
1628,PRKAR2A,Gene
1629,PRKAR2B,Gene
1630,PRKCA,Gene
1631,PRKCB,Gene
1632,PRKCD,Gene
1633,PRKCE,Gene
1634,PRKCG,Gene
1635,PRKCI,Gene
1636,PRKCQ,Gene
1637,PRKCZ,Gene
1638,PRKD1,Gene
1639,PRKD2,Gene
1640,PRKD3,Gene
1641,PRKG1,Gene
1642,PRKG2,Gene
1643,PRL,Gene
1644,PRLR,Gene
1645,PRMT1,Gene
1646,PRR5,Gene
1647,PSEN1,Gene
1648,PSEN2,Gene
1649,PSENEN,Gene
1650,PSTPIP1,Gene
1651,PTAFR,Gene
1652,PTCH1,Gene
1653,PTCH2,Gene
1654,PTCRA,Gene
1655,PTEN,Gene
1656,PTGER1,Gene
1657,PTGER2,Gene
1658,PTGER3,Gene
1659,PTGFR,Gene
1660,PTGS2,Gene
1661,PTK2,Gene
1662,PTK2B,Gene
1663,PTPN1,Gene
1664,PTPN11,Gene
1665,PTPN2,Gene
1666,PTPN5,Gene
1667,PTPN6,Gene
1668,PTPN7,Gene
1669,PTPRC,Gene
1670,PTPRF,Gene
1671,PTPRR,Gene
1672,PXN,Gene
1673,PYCARD,Gene
1674,PYDC1,Gene
1675,PYDC2,Gene
1676,PYGB,Gene
1677,PYGL,Gene
1678,PYGM,Gene
1679,RAB10,Gene
1680,RAB11B,Gene
1681,RAB14,Gene
1682,RAB2A,Gene
1683,RAB5A,Gene
1684,RAB5B,Gene
1685,RAB5C,Gene
1686,RAB8A,Gene
1687,RAC1,Gene
1688,RAC2,Gene
1689,RAC3,Gene
1690,RAF1,Gene
1691,RAG1,Gene
1692,RAG2,Gene
1693,RALA,Gene
1694,RALB,Gene
1695,RALBP1,Gene
1696,RALGDS,Gene
1697,RAP1A,Gene
1698,RAP1B,Gene
1699,RAP1GAP,Gene
1700,RAPGEF1,Gene
1701,RAPGEF2,Gene
1702,RAPGEF3,Gene
1703,RAPGEF4,Gene
1704,RAPGEF5,Gene
1705,RAPGEF6,Gene
1706,RARA,Gene
1707,RASA1,Gene
1708,RASA2,Gene
1709,RASA3,Gene
1710,RASA4,Gene
1711,RASA4B,Gene
1712,RASAL1,Gene
1713,RASAL2,Gene
1714,RASAL3,Gene
1715,RASGRF1,Gene
1716,RASGRF2,Gene
1717,RASGRP1,Gene
1718,RASGRP2,Gene
1719,RASGRP3,Gene
1720,RASGRP4,Gene
1721,RASSF1,Gene
1722,RASSF2,Gene
1723,RASSF4,Gene
1724,RASSF5,Gene
1725,RASSF6,Gene
1726,RBCK1,Gene
1727,RBL1,Gene
1728,RBL2,Gene
1729,RBPJ,Gene
1730,RBPJL,Gene
1731,RBX1,Gene
1732,RCAN1,Gene
1733,RCAN2,Gene
1734,RCHY1,Gene
1735,REL,Gene
1736,RELA,Gene
1737,RELB,Gene
1738,RELN,Gene
1739,RET,Gene
1740,RFNG,Gene
1741,RGL1,Gene
1742,RGL2,Gene
1743,RGMA,Gene
1744,RGMB,Gene
1745,RGS14,Gene
1746,RGS2,Gene
1747,RHEB,Gene
1748,RHOA,Gene
1749,RHOQ,Gene
1750,RICTOR,Gene
1751,RIN1,Gene
1752,RIPK1,Gene
1753,RIPK2,Gene
1754,RIPK3,Gene
1755,RLN1,Gene
1756,RLN2,Gene
1757,RLN3,Gene
1758,RNASEL,Gene
1759,RNF125,Gene
1760,RNF152,Gene
1761,RNF31,Gene
1762,RNF43,Gene
1763,ROCK1,Gene
1764,ROCK2,Gene
1765,ROR1,Gene
1766,ROR2,Gene
1767,RPRM,Gene
1768,RPS6,Gene
1769,RPS6KA1,Gene
1770,RPS6KA2,Gene
1771,RPS6KA3,Gene
1772,RPS6KA4,Gene
1773,RPS6KA5,Gene
1774,RPS6KA6,Gene
1775,RPS6KB1,Gene
1776,RPS6KB2,Gene
1777,RPTOR,Gene
1778,RRAGA,Gene
1779,RRAGB,Gene
1780,RRAGC,Gene
1781,RRAGD,Gene
1782,RRAS,Gene
1783,RRAS2,Gene
1784,RRM2,Gene
1785,RRM2B,Gene
1786,RSPO1,Gene
1787,RSPO2,Gene
1788,RSPO3,Gene
1789,RSPO4,Gene
1790,RUVBL1,Gene
1791,RXFP1,Gene
1792,RXFP2,Gene
1793,RXFP3,Gene
1794,RXFP4,Gene
1795,RXRA,Gene
1796,RXRB,Gene
1797,RXRG,Gene
1798,RYK,Gene
1799,RYR1,Gene
1800,RYR2,Gene
1801,RYR3,Gene
1802,S100A7,Gene
1803,S100A7A,Gene
1804,S100A8,Gene
1805,S100A9,Gene
1806,S1PR1,Gene
1807,S1PR2,Gene
1808,S1PR3,Gene
1809,S1PR4,Gene
1810,S1PR5,Gene
1811,SAV1,Gene
1812,SCD,Gene
1813,SCD5,Gene
1814,SCP2,Gene
1815,SCRIB,Gene
1816,SEC13,Gene
1817,SEH1L,Gene
1818,SELE,Gene
1819,SENP2,Gene
1820,SERPINB5,Gene
1821,SERPINE1,Gene
1822,SERPINF1,Gene
1823,SESN1,Gene
1824,SESN2,Gene
1825,SESN3,Gene
1826,SETD7,Gene
1827,SFN,Gene
1828,SFRP1,Gene
1829,SFRP2,Gene
1830,SFRP4,Gene
1831,SFRP5,Gene
1832,SGK1,Gene
1833,SGK2,Gene
1834,SGK3,Gene
1835,SH2B1,Gene
1836,SH2B2,Gene
1837,SH2B3,Gene
1838,SH2D2A,Gene
1839,SHARPIN,Gene
1840,SHC1,Gene
1841,SHC2,Gene
1842,SHC3,Gene
1843,SHC4,Gene
1844,SHH,Gene
1845,SHISA5,Gene
1846,SHOC2,Gene
1847,SIAH1,Gene
1848,SIK1,Gene
1849,SIK2,Gene
1850,SIKE1,Gene
1851,SIN3A,Gene
1852,SIPA1,Gene
1853,SIPA1L1,Gene
1854,SIPA1L2,Gene
1855,SIRT1,Gene
1856,SIVA1,Gene
1857,SKAP1,Gene
1858,SKP1,Gene
1859,SKP2,Gene
1860,SLC25A31,Gene
1861,SLC25A4,Gene
1862,SLC25A5,Gene
1863,SLC25A6,Gene
1864,SLC27A1,Gene
1865,SLC27A4,Gene
1866,SLC2A1,Gene
1867,SLC2A2,Gene
1868,SLC2A4,Gene
1869,SLC38A9,Gene
1870,SLC3A2,Gene
1871,SLC7A5,Gene
1872,SLC8A1,Gene
1873,SLC8A2,Gene
1874,SLC8A3,Gene
1875,SLC9A1,Gene
1876,SMAD1,Gene
1877,SMAD2,Gene
1878,SMAD3,Gene
1879,SMAD4,Gene
1880,SMAD5,Gene
1881,SMAD6,Gene
1882,SMAD7,Gene
1883,SMAD9,Gene
1884,SMO,Gene
1885,SMPD1,Gene
1886,SMPD2,Gene
1887,SMURF1,Gene
1888,SMURF2,Gene
1889,SNAI2,Gene
1890,SNW1,Gene
1891,SOCS1,Gene
1892,SOCS2,Gene
1893,SOCS3,Gene
1894,SOCS4,Gene
1895,SOCS5,Gene
1896,SOCS6,Gene
1897,SOCS7,Gene
1898,SOD2,Gene
1899,SORBS1,Gene
1900,SORT1,Gene
1901,SOS1,Gene
1902,SOS2,Gene
1903,SOST,Gene
1904,SOX17,Gene
1905,SOX2,Gene
1906,SOX9,Gene
1907,SP1,Gene
1908,SPHK1,Gene
1909,SPHK2,Gene
1910,SPOP,Gene
1911,SPOPL,Gene
1912,SPP1,Gene
1913,SRC,Gene
1914,SREBF1,Gene
1915,SRF,Gene
1916,SRSF1,Gene
1917,SST,Gene
1918,SSTR1,Gene
1919,SSTR2,Gene
1920,SSTR5,Gene
1921,STAM,Gene
1922,STAM2,Gene
1923,STAT1,Gene
1924,STAT2,Gene
1925,STAT3,Gene
1926,STAT4,Gene
1927,STAT5A,Gene
1928,STAT5B,Gene
1929,STAT6,Gene
1930,STEAP3,Gene
1931,STIM1,Gene
1932,STIM2,Gene
1933,STING1,Gene
1934,STK11,Gene
1935,STK3,Gene
1936,STK4,Gene
1937,STMN1,Gene
1938,STRADA,Gene
1939,STRADB,Gene
1940,SUCNR1,Gene
1941,SUFU,Gene
1942,SUGT1,Gene
1943,SYK,Gene
1944,SYNGAP1,Gene
1945,TAB1,Gene
1946,TAB2,Gene
1947,TAB3,Gene
1948,TACR1,Gene
1949,TACR2,Gene
1950,TACR3,Gene
1951,TANK,Gene
1952,TAOK1,Gene
1953,TAOK2,Gene
1954,TAOK3,Gene
1955,TBC1D1,Gene
1956,TBC1D4,Gene
1957,TBC1D7,Gene
1958,TBK1,Gene
1959,TBKBP1,Gene
1960,TBL1X,Gene
1961,TBL1XR1,Gene
1962,TBL1Y,Gene
1963,TBX3,Gene
1964,TBXA2R,Gene
1965,TCF3,Gene
1966,TCF7,Gene
1967,TCF7L1,Gene
1968,TCF7L2,Gene
1969,TCL1A,Gene
1970,TCL1B,Gene
1971,TEAD1,Gene
1972,TEAD2,Gene
1973,TEAD3,Gene
1974,TEAD4,Gene
1975,TEC,Gene
1976,TEK,Gene
1977,TELO2,Gene
1978,TF,Gene
1979,TFAM,Gene
1980,TFDP1,Gene
1981,TFF1,Gene
1982,TFRC,Gene
1983,TGFA,Gene
1984,TGFB1,Gene
1985,TGFB2,Gene
1986,TGFB3,Gene
1987,TGFBR1,Gene
1988,TGFBR2,Gene
1989,TGIF1,Gene
1990,TGIF2,Gene
1991,TH,Gene
1992,THBD,Gene
1993,THBS1,Gene
1994,THBS2,Gene
1995,THBS3,Gene
1996,THBS4,Gene
1997,THEM4,Gene
1998,THPO,Gene
1999,THRA,Gene
2000,THRB,Gene
2001,TIAM1,Gene
2002,TICAM1,Gene
2003,TICAM2,Gene
2004,TIMP1,Gene
2005,TIRAP,Gene
2006,TKFC,Gene
2007,TLE1,Gene
2008,TLE2,Gene
2009,TLE3,Gene
2010,TLE4,Gene
2011,TLE6,Gene
2012,TLE7,Gene
2013,TLN1,Gene
2014,TLN2,Gene
2015,TLR1,Gene
2016,TLR2,Gene
2017,TLR3,Gene
2018,TLR4,Gene
2019,TLR5,Gene
2020,TLR6,Gene
2021,TLR7,Gene
2022,TLR8,Gene
2023,TLR9,Gene
2024,TNC,Gene
2025,TNF,Gene
2026,TNFAIP3,Gene
2027,TNFRSF10A,Gene
2028,TNFRSF10B,Gene
2029,TNFRSF11A,Gene
2030,TNFRSF13C,Gene
2031,TNFRSF1A,Gene
2032,TNFRSF1B,Gene
2033,TNFSF10,Gene
2034,TNFSF11,Gene
2035,TNFSF13B,Gene
2036,TNFSF14,Gene
2037,TNN,Gene
2038,TNNC1,Gene
2039,TNNC2,Gene
2040,TNNI3,Gene
2041,TNR,Gene
2042,TNXB,Gene
2043,TOLLIP,Gene
2044,TP53,Gene
2045,TP53AIP1,Gene
2046,TP53BP1,Gene
2047,TP53BP2,Gene
2048,TP53I3,Gene
2049,TP73,Gene
2050,TPCN1,Gene
2051,TPCN2,Gene
2052,TPTEP2-CSNK1E,Gene
2053,TRADD,Gene
2054,TRAF1,Gene
2055,TRAF2,Gene
2056,TRAF3,Gene
2057,TRAF3IP2,Gene
2058,TRAF4,Gene
2059,TRAF5,Gene
2060,TRAF6,Gene
2061,TRDN,Gene
2062,TRHR,Gene
2063,TRIM25,Gene
2064,TRIP10,Gene
2065,TRIP6,Gene
2066,TRPC6,Gene
2067,TRPM2,Gene
2068,TSC1,Gene
2069,TSC2,Gene
2070,TSHB,Gene
2071,TSHR,Gene
2072,TSLP,Gene
2073,TTI1,Gene
2074,TXN,Gene
2075,TXN2,Gene
2076,TXNIP,Gene
2077,TYK2,Gene
2078,UBC,Gene
2079,UCP1,Gene
2080,ULK1,Gene
2081,ULK2,Gene
2082,USP25,Gene
2083,USP7,Gene
2084,VANGL1,Gene
2085,VANGL2,Gene
2086,VASP,Gene
2087,VAV1,Gene
2088,VAV2,Gene
2089,VAV3,Gene
2090,VCAM1,Gene
2091,VDAC1,Gene
2092,VDAC2,Gene
2093,VDAC3,Gene
2094,VEGFA,Gene
2095,VEGFB,Gene
2096,VEGFC,Gene
2097,VEGFD,Gene
2098,VHL,Gene
2099,VIP,Gene
2100,VIPR2,Gene
2101,VTN,Gene
2102,VWF,Gene
2103,WAS,Gene
2104,WDR24,Gene
2105,WDR59,Gene
2106,WIF1,Gene
2107,WNT1,Gene
2108,WNT10A,Gene
2109,WNT10B,Gene
2110,WNT11,Gene
2111,WNT16,Gene
2112,WNT2,Gene
2113,WNT2B,Gene
2114,WNT3,Gene
2115,WNT3A,Gene
2116,WNT4,Gene
2117,WNT5A,Gene
2118,WNT5B,Gene
2119,WNT6,Gene
2120,WNT7A,Gene
2121,WNT7B,Gene
2122,WNT8A,Gene
2123,WNT8B,Gene
2124,WNT9A,Gene
2125,WNT9B,Gene
2126,WTIP,Gene
2127,WWC1,Gene
2128,WWTR1,Gene
2129,XCL1,Gene
2130,XCL2,Gene
2131,XCR1,Gene
2132,XIAP,Gene
2133,YAP1,Gene
2134,YWHAB,Gene
2135,YWHAE,Gene
2136,YWHAG,Gene
2137,YWHAH,Gene
2138,YWHAQ,Gene
2139,YWHAZ,Gene
2140,ZAP70,Gene
2141,ZFYVE16,Gene
2142,ZFYVE9,Gene
2143,ZMAT3,Gene
2144,ZNF274,Gene
2145,ZNRF3,Gene
2146,ABL1-METH,Gene-METH
2147,ABL2-METH,Gene-METH
2148,ACAA1-METH,Gene-METH
2149,ACACA-METH,Gene-METH
2150,ACACB-METH,Gene-METH
2151,ACADL-METH,Gene-METH
2152,ACADM-METH,Gene-METH
2153,ACOX1-METH,Gene-METH
2154,ACOX2-METH,Gene-METH
2155,ACOX3-METH,Gene-METH
2156,ACSBG1-METH,Gene-METH
2157,ACSBG2-METH,Gene-METH
2158,ACSL1-METH,Gene-METH
2159,ACSL3-METH,Gene-METH
2160,ACSL4-METH,Gene-METH
2161,ACSL5-METH,Gene-METH
2162,ACSL6-METH,Gene-METH
2163,ACTA2-METH,Gene-METH
2164,ACTB-METH,Gene-METH
2165,ACTG1-METH,Gene-METH
2166,ACVR1-METH,Gene-METH
2167,ACVR1B-METH,Gene-METH
2168,ACVR1C-METH,Gene-METH
2169,ACVR2A-METH,Gene-METH
2170,ACVR2B-METH,Gene-METH
2171,ADAM17-METH,Gene-METH
2172,ADCY1-METH,Gene-METH
2173,ADCY10-METH,Gene-METH
2174,ADCY2-METH,Gene-METH
2175,ADCY3-METH,Gene-METH
2176,ADCY4-METH,Gene-METH
2177,ADCY5-METH,Gene-METH
2178,ADCY6-METH,Gene-METH
2179,ADCY7-METH,Gene-METH
2180,ADCY8-METH,Gene-METH
2181,ADCY9-METH,Gene-METH
2182,ADCYAP1-METH,Gene-METH
2183,ADCYAP1R1-METH,Gene-METH
2184,ADGRB1-METH,Gene-METH
2185,ADIPOQ-METH,Gene-METH
2186,ADIPOR1-METH,Gene-METH
2187,ADIPOR2-METH,Gene-METH
2188,ADORA1-METH,Gene-METH
2189,ADORA2A-METH,Gene-METH
2190,ADORA2B-METH,Gene-METH
2191,ADORA3-METH,Gene-METH
2192,ADRA1A-METH,Gene-METH
2193,ADRA1B-METH,Gene-METH
2194,ADRA1D-METH,Gene-METH
2195,ADRA2A-METH,Gene-METH
2196,ADRA2B-METH,Gene-METH
2197,ADRA2C-METH,Gene-METH
2198,ADRB1-METH,Gene-METH
2199,ADRB2-METH,Gene-METH
2200,ADRB3-METH,Gene-METH
2201,AFDN-METH,Gene-METH
2202,AFP-METH,Gene-METH
2203,AGAP2-METH,Gene-METH
2204,AGER-METH,Gene-METH
2205,AGRP-METH,Gene-METH
2206,AGT-METH,Gene-METH
2207,AGTR1-METH,Gene-METH
2208,AIFM2-METH,Gene-METH
2209,AIM2-METH,Gene-METH
2210,AJUBA-METH,Gene-METH
2211,AKT1-METH,Gene-METH
2212,AKT1S1-METH,Gene-METH
2213,AKT2-METH,Gene-METH
2214,AKT3-METH,Gene-METH
2215,ALDOA-METH,Gene-METH
2216,ALDOB-METH,Gene-METH
2217,ALDOC-METH,Gene-METH
2218,AMH-METH,Gene-METH
2219,AMHR2-METH,Gene-METH
2220,AMOT-METH,Gene-METH
2221,ANAPC5-METH,Gene-METH
2222,ANGPT1-METH,Gene-METH
2223,ANGPT2-METH,Gene-METH
2224,ANGPT4-METH,Gene-METH
2225,ANGPTL4-METH,Gene-METH
2226,AOX1-METH,Gene-METH
2227,APAF1-METH,Gene-METH
