src,dest,EdgeType
301,451,Gene-Gene
301,452,Gene-Gene
301,453,Gene-Gene
301,454,Gene-Gene
301,725,Gene-Gene
301,726,Gene-Gene
301,727,Gene-Gene
301,730,Gene-Gene
301,772,Gene-Gene
301,773,Gene-Gene
301,774,Gene-Gene
301,775,Gene-Gene
301,776,Gene-Gene
301,1000,Gene-Gene
301,1001,Gene-Gene
302,101,Gene-Gene
302,102,Gene-Gene
302,262,Gene-Gene
302,263,Gene-Gene
302,264,Gene-Gene
302,265,Gene-Gene
302,266,Gene-Gene
302,267,Gene-Gene
302,268,Gene-Gene
302,269,Gene-Gene
302,270,Gene-Gene
302,271,Gene-Gene
302,272,Gene-Gene
302,273,Gene-Gene
302,274,Gene-Gene
302,275,Gene-Gene
302,276,Gene-Gene
302,277,Gene-Gene
302,278,Gene-Gene
302,279,Gene-Gene
302,280,Gene-Gene
302,281,Gene-Gene
302,282,Gene-Gene
302,283,Gene-Gene
302,284,Gene-Gene
302,442,Gene-Gene
302,444,Gene-Gene
302,445,Gene-Gene
302,446,Gene-Gene
302,447,Gene-Gene
302,448,Gene-Gene
302,449,Gene-Gene
302,450,Gene-Gene
302,451,Gene-Gene
302,452,Gene-Gene
302,453,Gene-Gene
302,454,Gene-Gene
302,725,Gene-Gene
302,726,Gene-Gene
302,727,Gene-Gene
302,730,Gene-Gene
302,772,Gene-Gene
302,773,Gene-Gene
302,774,Gene-Gene
302,775,Gene-Gene
302,776,Gene-Gene
302,1000,Gene-Gene
302,1001,Gene-Gene
303,101,Gene-Gene
303,102,Gene-Gene
303,262,Gene-Gene
303,263,Gene-Gene
303,264,Gene-Gene
303,265,Gene-Gene
303,266,Gene-Gene
303,267,Gene-Gene
303,268,Gene-Gene
303,269,Gene-Gene
303,270,Gene-Gene
303,271,Gene-Gene
303,272,Gene-Gene
303,273,Gene-Gene
303,274,Gene-Gene
303,275,Gene-Gene
303,276,Gene-Gene
303,277,Gene-Gene
303,278,Gene-Gene
303,279,Gene-Gene
303,280,Gene-Gene
303,281,Gene-Gene
303,282,Gene-Gene
303,283,Gene-Gene
303,284,Gene-Gene
303,442,Gene-Gene
303,444,Gene-Gene
303,445,Gene-Gene
303,446,Gene-Gene
303,447,Gene-Gene
303,448,Gene-Gene
303,449,Gene-Gene
303,450,Gene-Gene
303,451,Gene-Gene
303,452,Gene-Gene
303,453,Gene-Gene
303,454,Gene-Gene
303,725,Gene-Gene
303,726,Gene-Gene
303,727,Gene-Gene
303,730,Gene-Gene
303,772,Gene-Gene
303,773,Gene-Gene
303,774,Gene-Gene
303,775,Gene-Gene
303,776,Gene-Gene
303,1000,Gene-Gene
303,1001,Gene-Gene
304,101,Gene-Gene
304,102,Gene-Gene
304,262,Gene-Gene
304,263,Gene-Gene
304,264,Gene-Gene
304,265,Gene-Gene
304,266,Gene-Gene
304,267,Gene-Gene
304,268,Gene-Gene
304,269,Gene-Gene
304,270,Gene-Gene
304,271,Gene-Gene
304,272,Gene-Gene
304,273,Gene-Gene
304,274,Gene-Gene
304,275,Gene-Gene
304,276,Gene-Gene
304,277,Gene-Gene
304,278,Gene-Gene
304,279,Gene-Gene
304,280,Gene-Gene
304,281,Gene-Gene
304,282,Gene-Gene
304,283,Gene-Gene
304,284,Gene-Gene
304,442,Gene-Gene
304,444,Gene-Gene
304,445,Gene-Gene
304,446,Gene-Gene
304,447,Gene-Gene
304,448,Gene-Gene
304,449,Gene-Gene
304,450,Gene-Gene
304,451,Gene-Gene
304,452,Gene-Gene
304,453,Gene-Gene
304,454,Gene-Gene
304,725,Gene-Gene
304,726,Gene-Gene
304,727,Gene-Gene
304,730,Gene-Gene
304,772,Gene-Gene
304,773,Gene-Gene
304,774,Gene-Gene
304,775,Gene-Gene
304,776,Gene-Gene
304,1000,Gene-Gene
304,1001,Gene-Gene
305,101,Gene-Gene
305,102,Gene-Gene
305,262,Gene-Gene
305,263,Gene-Gene
305,264,Gene-Gene
305,265,Gene-Gene
305,266,Gene-Gene
305,267,Gene-Gene
305,268,Gene-Gene
305,269,Gene-Gene
305,270,Gene-Gene
305,271,Gene-Gene
305,272,Gene-Gene
305,273,Gene-Gene
305,274,Gene-Gene
305,275,Gene-Gene
305,276,Gene-Gene
305,277,Gene-Gene
305,278,Gene-Gene
305,279,Gene-Gene
305,280,Gene-Gene
305,281,Gene-Gene
305,282,Gene-Gene
305,283,Gene-Gene
305,284,Gene-Gene
305,442,Gene-Gene
305,444,Gene-Gene
305,445,Gene-Gene
305,446,Gene-Gene
305,447,Gene-Gene
305,448,Gene-Gene
305,449,Gene-Gene
305,450,Gene-Gene
305,451,Gene-Gene
305,452,Gene-Gene
305,453,Gene-Gene
305,454,Gene-Gene
305,725,Gene-Gene
305,726,Gene-Gene
305,727,Gene-Gene
305,730,Gene-Gene
305,772,Gene-Gene
305,773,Gene-Gene
305,774,Gene-Gene
305,775,Gene-Gene
305,776,Gene-Gene
305,1000,Gene-Gene
305,1001,Gene-Gene
306,101,Gene-Gene
306,102,Gene-Gene
306,262,Gene-Gene
306,263,Gene-Gene
306,264,Gene-Gene
306,265,Gene-Gene
306,266,Gene-Gene
306,267,Gene-Gene
306,268,Gene-Gene
306,269,Gene-Gene
306,270,Gene-Gene
306,271,Gene-Gene
306,272,Gene-Gene
306,273,Gene-Gene
306,274,Gene-Gene
306,275,Gene-Gene
306,276,Gene-Gene
306,277,Gene-Gene
306,278,Gene-Gene
306,279,Gene-Gene
306,280,Gene-Gene
306,281,Gene-Gene
306,282,Gene-Gene
306,283,Gene-Gene
306,284,Gene-Gene
306,442,Gene-Gene
306,444,Gene-Gene
306,445,Gene-Gene
306,446,Gene-Gene
306,447,Gene-Gene
306,448,Gene-Gene
306,449,Gene-Gene
306,450,Gene-Gene
306,451,Gene-Gene
306,452,Gene-Gene
306,453,Gene-Gene
306,454,Gene-Gene
306,725,Gene-Gene
306,726,Gene-Gene
306,727,Gene-Gene
306,730,Gene-Gene
306,772,Gene-Gene
306,773,Gene-Gene
306,774,Gene-Gene
306,775,Gene-Gene
306,776,Gene-Gene
306,1000,Gene-Gene
306,1001,Gene-Gene
308,1423,Gene-Gene
308,1426,Gene-Gene
308,1427,Gene-Gene
311,673,Gene-Gene
312,758,Gene-Gene
312,1426,Gene-Gene
312,1427,Gene-Gene
313,1543,Gene-Gene
314,1558,Gene-Gene
315,673,Gene-Gene
317,318,Gene-Gene
317,958,Gene-Gene
317,1976,Gene-Gene
318,317,Gene-Gene
318,857,Gene-Gene
322,958,Gene-Gene
324,958,Gene-Gene
327,1171,Gene-Gene
328,63,Gene-Gene
328,65,Gene-Gene
328,66,Gene-Gene
328,834,Gene-Gene
328,835,Gene-Gene
329,18,Gene-Gene
329,19,Gene-Gene
329,496,Gene-Gene
329,605,Gene-Gene
329,1170,Gene-Gene
329,1171,Gene-Gene
329,1364,Gene-Gene
329,1622,Gene-Gene
330,434,Gene-Gene
330,436,Gene-Gene
331,287,Gene-Gene
331,288,Gene-Gene
331,693,Gene-Gene
331,694,Gene-Gene
331,695,Gene-Gene
332,290,Gene-Gene
332,291,Gene-Gene
332,292,Gene-Gene
332,293,Gene-Gene
332,294,Gene-Gene
332,333,Gene-Gene
332,334,Gene-Gene
332,335,Gene-Gene
332,336,Gene-Gene
332,659,Gene-Gene
332,660,Gene-Gene
332,661,Gene-Gene
333,290,Gene-Gene
333,291,Gene-Gene
333,292,Gene-Gene
333,293,Gene-Gene
333,294,Gene-Gene
333,332,Gene-Gene
333,334,Gene-Gene
333,335,Gene-Gene
333,336,Gene-Gene
333,656,Gene-Gene
333,1280,Gene-Gene
334,290,Gene-Gene
334,291,Gene-Gene
334,292,Gene-Gene
334,293,Gene-Gene
334,294,Gene-Gene
334,332,Gene-Gene
334,333,Gene-Gene
334,335,Gene-Gene
334,336,Gene-Gene
335,63,Gene-Gene
335,65,Gene-Gene
335,66,Gene-Gene
335,100,Gene-Gene
335,290,Gene-Gene
335,291,Gene-Gene
335,292,Gene-Gene
335,293,Gene-Gene
335,294,Gene-Gene
335,332,Gene-Gene
335,333,Gene-Gene
335,334,Gene-Gene
335,404,Gene-Gene
335,578,Gene-Gene
335,659,Gene-Gene
335,660,Gene-Gene
335,661,Gene-Gene
335,817,Gene-Gene
335,1849,Gene-Gene
335,1850,Gene-Gene
335,1851,Gene-Gene
335,1852,Gene-Gene
336,63,Gene-Gene
336,65,Gene-Gene
336,66,Gene-Gene
336,100,Gene-Gene
336,290,Gene-Gene
336,291,Gene-Gene
336,292,Gene-Gene
336,293,Gene-Gene
336,294,Gene-Gene
336,332,Gene-Gene
336,333,Gene-Gene
336,334,Gene-Gene
336,404,Gene-Gene
336,578,Gene-Gene
336,659,Gene-Gene
336,660,Gene-Gene
336,661,Gene-Gene
336,817,Gene-Gene
338,404,Gene-Gene
338,578,Gene-Gene
338,659,Gene-Gene
338,660,Gene-Gene
338,661,Gene-Gene
339,659,Gene-Gene
339,660,Gene-Gene
339,661,Gene-Gene
340,493,Gene-Gene
340,878,Gene-Gene
341,270,Gene-Gene
341,271,Gene-Gene
341,283,Gene-Gene
341,410,Gene-Gene
341,412,Gene-Gene
341,444,Gene-Gene
341,445,Gene-Gene
341,451,Gene-Gene
341,452,Gene-Gene
341,453,Gene-Gene
341,454,Gene-Gene
341,489,Gene-Gene
341,490,Gene-Gene
341,788,Gene-Gene
341,933,Gene-Gene
341,1169,Gene-Gene
341,1171,Gene-Gene
341,1173,Gene-Gene
341,1233,Gene-Gene
341,1729,Gene-Gene
342,2026,Gene-Gene
342,2027,Gene-Gene
342,2028,Gene-Gene
342,2029,Gene-Gene
342,2030,Gene-Gene
342,2031,Gene-Gene
342,2032,Gene-Gene
342,2033,Gene-Gene
342,2034,Gene-Gene
342,2035,Gene-Gene
342,2036,Gene-Gene
342,2037,Gene-Gene
342,2038,Gene-Gene
342,2039,Gene-Gene
342,2040,Gene-Gene
343,252,Gene-Gene
343,966,Gene-Gene
344,1543,Gene-Gene
344,1544,Gene-Gene
344,1545,Gene-Gene
344,1546,Gene-Gene
344,1547,Gene-Gene
344,1548,Gene-Gene
344,1549,Gene-Gene
345,37,Gene-Gene
345,42,Gene-Gene
345,51,Gene-Gene
345,512,Gene-Gene
345,514,Gene-Gene
345,669,Gene-Gene
345,713,Gene-Gene
345,719,Gene-Gene
345,753,Gene-Gene
345,851,Gene-Gene
345,853,Gene-Gene
346,967,Gene-Gene
346,968,Gene-Gene
346,969,Gene-Gene
346,970,Gene-Gene
346,971,Gene-Gene
346,972,Gene-Gene
346,973,Gene-Gene
346,974,Gene-Gene
346,975,Gene-Gene
346,976,Gene-Gene
346,977,Gene-Gene
346,978,Gene-Gene
346,981,Gene-Gene
346,982,Gene-Gene
346,984,Gene-Gene
346,985,Gene-Gene
346,986,Gene-Gene
346,987,Gene-Gene
346,988,Gene-Gene
346,989,Gene-Gene
347,434,Gene-Gene
348,139,Gene-Gene
349,110,Gene-Gene
350,70,Gene-Gene
350,171,Gene-Gene
350,172,Gene-Gene
350,173,Gene-Gene
350,174,Gene-Gene
350,175,Gene-Gene
350,176,Gene-Gene
350,177,Gene-Gene
350,702,Gene-Gene
350,703,Gene-Gene
350,704,Gene-Gene
351,352,Gene-Gene
351,542,Gene-Gene
351,543,Gene-Gene
351,544,Gene-Gene
351,597,Gene-Gene
351,710,Gene-Gene
351,720,Gene-Gene
351,723,Gene-Gene
351,724,Gene-Gene
351,725,Gene-Gene
351,726,Gene-Gene
351,727,Gene-Gene
351,728,Gene-Gene
351,730,Gene-Gene
351,731,Gene-Gene
351,732,Gene-Gene
351,733,Gene-Gene
351,734,Gene-Gene
351,735,Gene-Gene
351,736,Gene-Gene
351,737,Gene-Gene
351,738,Gene-Gene
351,739,Gene-Gene
351,740,Gene-Gene
351,741,Gene-Gene
351,742,Gene-Gene
351,743,Gene-Gene
351,744,Gene-Gene
351,745,Gene-Gene
351,746,Gene-Gene
351,747,Gene-Gene
351,748,Gene-Gene
351,1117,Gene-Gene
351,1118,Gene-Gene
351,1119,Gene-Gene
351,1120,Gene-Gene
352,351,Gene-Gene
352,542,Gene-Gene
352,543,Gene-Gene
352,544,Gene-Gene
352,597,Gene-Gene
352,710,Gene-Gene
352,720,Gene-Gene
352,723,Gene-Gene
352,724,Gene-Gene
352,725,Gene-Gene
352,726,Gene-Gene
352,727,Gene-Gene
352,730,Gene-Gene
352,732,Gene-Gene
352,733,Gene-Gene
352,734,Gene-Gene
352,735,Gene-Gene
352,736,Gene-Gene
352,737,Gene-Gene
352,738,Gene-Gene
352,739,Gene-Gene
352,740,Gene-Gene
352,741,Gene-Gene
352,742,Gene-Gene
352,743,Gene-Gene
352,744,Gene-Gene
352,745,Gene-Gene
352,746,Gene-Gene
352,747,Gene-Gene
352,748,Gene-Gene
352,1117,Gene-Gene
352,1118,Gene-Gene
352,1119,Gene-Gene
352,1120,Gene-Gene
353,720,Gene-Gene
353,723,Gene-Gene
353,724,Gene-Gene
353,728,Gene-Gene
353,730,Gene-Gene
353,731,Gene-Gene
354,728,Gene-Gene
354,731,Gene-Gene
356,63,Gene-Gene
356,65,Gene-Gene
356,66,Gene-Gene
356,155,Gene-Gene
356,188,Gene-Gene
356,244,Gene-Gene
356,246,Gene-Gene
356,252,Gene-Gene
356,659,Gene-Gene
356,660,Gene-Gene
356,661,Gene-Gene
356,879,Gene-Gene
356,881,Gene-Gene
356,960,Gene-Gene
356,962,Gene-Gene
356,963,Gene-Gene
356,964,Gene-Gene
356,1283,Gene-Gene
356,1284,Gene-Gene
357,803,Gene-Gene
357,804,Gene-Gene
358,1849,Gene-Gene
358,1850,Gene-Gene
358,1851,Gene-Gene
358,1852,Gene-Gene
360,361,Gene-Gene
360,616,Gene-Gene
361,360,Gene-Gene
361,616,Gene-Gene
363,259,Gene-Gene
371,725,Gene-Gene
371,726,Gene-Gene
371,727,Gene-Gene
371,729,Gene-Gene
372,373,Gene-Gene
372,411,Gene-Gene
372,413,Gene-Gene
372,555,Gene-Gene
372,581,Gene-Gene
372,709,Gene-Gene
372,868,Gene-Gene
372,869,Gene-Gene
372,871,Gene-Gene
372,872,Gene-Gene
372,883,Gene-Gene
372,884,Gene-Gene
372,886,Gene-Gene
372,889,Gene-Gene
372,890,Gene-Gene
372,892,Gene-Gene
372,893,Gene-Gene
372,895,Gene-Gene
372,913,Gene-Gene
372,914,Gene-Gene
372,916,Gene-Gene
372,918,Gene-Gene
372,919,Gene-Gene
372,921,Gene-Gene
372,924,Gene-Gene
372,925,Gene-Gene
372,926,Gene-Gene
372,927,Gene-Gene
372,930,Gene-Gene
372,932,Gene-Gene
372,934,Gene-Gene
372,935,Gene-Gene
372,937,Gene-Gene
373,372,Gene-Gene
373,410,Gene-Gene
373,412,Gene-Gene
373,414,Gene-Gene
373,415,Gene-Gene
373,429,Gene-Gene
373,554,Gene-Gene
373,580,Gene-Gene
373,707,Gene-Gene
373,708,Gene-Gene
373,864,Gene-Gene
373,865,Gene-Gene
373,866,Gene-Gene
373,867,Gene-Gene
373,870,Gene-Gene
373,873,Gene-Gene
373,882,Gene-Gene
373,885,Gene-Gene
373,887,Gene-Gene
373,888,Gene-Gene
373,891,Gene-Gene
373,894,Gene-Gene
373,899,Gene-Gene
373,906,Gene-Gene
373,911,Gene-Gene
373,912,Gene-Gene
373,915,Gene-Gene
373,917,Gene-Gene
373,920,Gene-Gene
373,922,Gene-Gene
373,928,Gene-Gene
373,929,Gene-Gene
373,931,Gene-Gene
373,933,Gene-Gene
373,936,Gene-Gene
373,938,Gene-Gene
373,999,Gene-Gene
373,1000,Gene-Gene
373,1001,Gene-Gene
374,967,Gene-Gene
374,968,Gene-Gene
374,969,Gene-Gene
374,970,Gene-Gene
374,971,Gene-Gene
374,972,Gene-Gene
374,973,Gene-Gene
374,974,Gene-Gene
374,975,Gene-Gene
374,976,Gene-Gene
374,977,Gene-Gene
374,978,Gene-Gene
374,981,Gene-Gene
374,982,Gene-Gene
374,984,Gene-Gene
374,985,Gene-Gene
374,986,Gene-Gene
374,987,Gene-Gene
374,988,Gene-Gene
374,989,Gene-Gene
375,967,Gene-Gene
375,968,Gene-Gene
375,969,Gene-Gene
375,970,Gene-Gene
375,971,Gene-Gene
375,972,Gene-Gene
375,973,Gene-Gene
375,974,Gene-Gene
375,975,Gene-Gene
375,976,Gene-Gene
375,977,Gene-Gene
375,978,Gene-Gene
375,981,Gene-Gene
375,982,Gene-Gene
375,984,Gene-Gene
375,985,Gene-Gene
375,986,Gene-Gene
375,987,Gene-Gene
375,988,Gene-Gene
375,989,Gene-Gene
376,967,Gene-Gene
376,968,Gene-Gene
376,969,Gene-Gene
376,970,Gene-Gene
376,971,Gene-Gene
376,972,Gene-Gene
376,973,Gene-Gene
376,974,Gene-Gene
376,975,Gene-Gene
376,976,Gene-Gene
376,977,Gene-Gene
376,978,Gene-Gene
376,981,Gene-Gene
376,982,Gene-Gene
376,984,Gene-Gene
376,985,Gene-Gene
376,986,Gene-Gene
376,987,Gene-Gene
376,988,Gene-Gene
376,989,Gene-Gene
378,967,Gene-Gene
378,968,Gene-Gene
378,969,Gene-Gene
378,970,Gene-Gene
378,971,Gene-Gene
378,972,Gene-Gene
378,973,Gene-Gene
378,974,Gene-Gene
378,975,Gene-Gene
378,976,Gene-Gene
378,977,Gene-Gene
378,978,Gene-Gene
378,981,Gene-Gene
378,982,Gene-Gene
378,984,Gene-Gene
378,985,Gene-Gene
378,986,Gene-Gene
378,987,Gene-Gene
378,988,Gene-Gene
378,989,Gene-Gene
379,967,Gene-Gene
379,968,Gene-Gene
379,969,Gene-Gene
379,970,Gene-Gene
379,971,Gene-Gene
379,972,Gene-Gene
379,973,Gene-Gene
379,974,Gene-Gene
379,975,Gene-Gene
379,976,Gene-Gene
379,977,Gene-Gene
379,978,Gene-Gene
379,981,Gene-Gene
379,982,Gene-Gene
379,984,Gene-Gene
379,985,Gene-Gene
379,986,Gene-Gene
379,987,Gene-Gene
379,988,Gene-Gene
379,989,Gene-Gene
380,967,Gene-Gene
380,968,Gene-Gene
380,969,Gene-Gene
380,970,Gene-Gene
380,971,Gene-Gene
380,972,Gene-Gene
380,973,Gene-Gene
380,974,Gene-Gene
380,975,Gene-Gene
380,976,Gene-Gene
380,977,Gene-Gene
380,978,Gene-Gene
380,981,Gene-Gene
380,982,Gene-Gene
380,984,Gene-Gene
380,985,Gene-Gene
380,986,Gene-Gene
380,987,Gene-Gene
380,988,Gene-Gene
380,989,Gene-Gene
381,967,Gene-Gene
381,968,Gene-Gene
381,969,Gene-Gene
381,970,Gene-Gene
381,971,Gene-Gene
381,972,Gene-Gene
381,973,Gene-Gene
381,974,Gene-Gene
381,975,Gene-Gene
381,976,Gene-Gene
381,977,Gene-Gene
381,978,Gene-Gene
381,981,Gene-Gene
381,982,Gene-Gene
381,984,Gene-Gene
381,985,Gene-Gene
381,986,Gene-Gene
381,987,Gene-Gene
381,988,Gene-Gene
381,989,Gene-Gene
382,967,Gene-Gene
382,968,Gene-Gene
382,969,Gene-Gene
382,970,Gene-Gene
382,971,Gene-Gene
382,972,Gene-Gene
382,973,Gene-Gene
382,974,Gene-Gene
382,975,Gene-Gene
382,976,Gene-Gene
382,977,Gene-Gene
382,978,Gene-Gene
382,981,Gene-Gene
382,982,Gene-Gene
382,984,Gene-Gene
382,985,Gene-Gene
382,986,Gene-Gene
382,987,Gene-Gene
382,988,Gene-Gene
382,989,Gene-Gene
383,967,Gene-Gene
383,968,Gene-Gene
383,969,Gene-Gene
383,970,Gene-Gene
383,971,Gene-Gene
383,972,Gene-Gene
383,973,Gene-Gene
383,974,Gene-Gene
383,975,Gene-Gene
383,976,Gene-Gene
383,977,Gene-Gene
383,978,Gene-Gene
383,981,Gene-Gene
383,982,Gene-Gene
383,984,Gene-Gene
383,985,Gene-Gene
383,986,Gene-Gene
383,987,Gene-Gene
383,988,Gene-Gene
383,989,Gene-Gene
384,967,Gene-Gene
384,968,Gene-Gene
384,969,Gene-Gene
384,970,Gene-Gene
384,971,Gene-Gene
384,972,Gene-Gene
384,973,Gene-Gene
384,974,Gene-Gene
384,975,Gene-Gene
384,976,Gene-Gene
384,977,Gene-Gene
384,978,Gene-Gene
384,981,Gene-Gene
384,982,Gene-Gene
384,984,Gene-Gene
384,985,Gene-Gene
384,986,Gene-Gene
384,987,Gene-Gene
384,988,Gene-Gene
384,989,Gene-Gene
385,967,Gene-Gene
385,968,Gene-Gene
385,969,Gene-Gene
385,970,Gene-Gene
385,971,Gene-Gene
385,972,Gene-Gene
385,973,Gene-Gene
385,974,Gene-Gene
385,975,Gene-Gene
385,976,Gene-Gene
385,977,Gene-Gene
385,978,Gene-Gene
385,981,Gene-Gene
385,982,Gene-Gene
385,984,Gene-Gene
385,985,Gene-Gene
385,986,Gene-Gene
385,987,Gene-Gene
385,988,Gene-Gene
385,989,Gene-Gene
386,967,Gene-Gene
386,968,Gene-Gene
386,969,Gene-Gene
386,970,Gene-Gene
386,971,Gene-Gene
386,972,Gene-Gene
386,973,Gene-Gene
386,974,Gene-Gene
386,975,Gene-Gene
386,976,Gene-Gene
386,977,Gene-Gene
386,978,Gene-Gene
386,981,Gene-Gene
386,982,Gene-Gene
386,984,Gene-Gene
386,985,Gene-Gene
386,986,Gene-Gene
386,987,Gene-Gene
386,988,Gene-Gene
386,989,Gene-Gene
387,967,Gene-Gene
387,968,Gene-Gene
387,969,Gene-Gene
387,970,Gene-Gene
387,971,Gene-Gene
387,972,Gene-Gene
387,973,Gene-Gene
387,974,Gene-Gene
387,975,Gene-Gene
387,976,Gene-Gene
387,977,Gene-Gene
387,978,Gene-Gene
387,981,Gene-Gene
387,982,Gene-Gene
387,984,Gene-Gene
387,985,Gene-Gene
387,986,Gene-Gene
387,987,Gene-Gene
387,988,Gene-Gene
387,989,Gene-Gene
388,967,Gene-Gene
388,968,Gene-Gene
388,969,Gene-Gene
388,970,Gene-Gene
388,971,Gene-Gene
388,972,Gene-Gene
388,973,Gene-Gene
388,974,Gene-Gene
388,975,Gene-Gene
388,976,Gene-Gene
388,977,Gene-Gene
388,978,Gene-Gene
388,981,Gene-Gene
388,982,Gene-Gene
388,984,Gene-Gene
388,985,Gene-Gene
388,986,Gene-Gene
388,987,Gene-Gene
388,988,Gene-Gene
388,989,Gene-Gene
389,967,Gene-Gene
389,968,Gene-Gene
389,969,Gene-Gene
389,970,Gene-Gene
389,971,Gene-Gene
389,972,Gene-Gene
389,973,Gene-Gene
389,974,Gene-Gene
389,975,Gene-Gene
389,976,Gene-Gene
389,977,Gene-Gene
389,978,Gene-Gene
389,981,Gene-Gene
389,982,Gene-Gene
389,984,Gene-Gene
389,985,Gene-Gene
389,986,Gene-Gene
389,987,Gene-Gene
389,988,Gene-Gene
389,989,Gene-Gene
390,967,Gene-Gene
390,968,Gene-Gene
390,969,Gene-Gene
390,970,Gene-Gene
390,971,Gene-Gene
390,972,Gene-Gene
390,973,Gene-Gene
390,974,Gene-Gene
390,975,Gene-Gene
390,976,Gene-Gene
390,977,Gene-Gene
390,978,Gene-Gene
390,981,Gene-Gene
390,982,Gene-Gene
390,984,Gene-Gene
390,985,Gene-Gene
390,986,Gene-Gene
390,987,Gene-Gene
390,988,Gene-Gene
390,989,Gene-Gene
391,967,Gene-Gene
391,968,Gene-Gene
391,969,Gene-Gene
391,970,Gene-Gene
391,971,Gene-Gene
391,972,Gene-Gene
391,973,Gene-Gene
391,974,Gene-Gene
391,975,Gene-Gene
391,976,Gene-Gene
391,977,Gene-Gene
391,978,Gene-Gene
391,981,Gene-Gene
391,982,Gene-Gene
391,984,Gene-Gene
391,985,Gene-Gene
391,986,Gene-Gene
391,987,Gene-Gene
391,988,Gene-Gene
391,989,Gene-Gene
392,967,Gene-Gene
392,968,Gene-Gene
392,969,Gene-Gene
392,970,Gene-Gene
392,971,Gene-Gene
392,972,Gene-Gene
392,973,Gene-Gene
392,974,Gene-Gene
392,975,Gene-Gene
392,976,Gene-Gene
392,977,Gene-Gene
392,978,Gene-Gene
392,981,Gene-Gene
392,982,Gene-Gene
392,984,Gene-Gene
392,985,Gene-Gene
392,986,Gene-Gene
392,987,Gene-Gene
392,988,Gene-Gene
392,989,Gene-Gene
393,104,Gene-Gene
393,105,Gene-Gene
393,397,Gene-Gene
393,398,Gene-Gene
393,399,Gene-Gene
393,400,Gene-Gene
393,401,Gene-Gene
393,402,Gene-Gene
393,403,Gene-Gene
393,404,Gene-Gene
393,407,Gene-Gene
393,578,Gene-Gene
393,659,Gene-Gene
393,1493,Gene-Gene
394,104,Gene-Gene
394,105,Gene-Gene
394,397,Gene-Gene
394,398,Gene-Gene
394,399,Gene-Gene
394,400,Gene-Gene
394,401,Gene-Gene
394,402,Gene-Gene
394,403,Gene-Gene
394,404,Gene-Gene
394,407,Gene-Gene
394,578,Gene-Gene
394,659,Gene-Gene
394,1493,Gene-Gene
395,104,Gene-Gene
395,105,Gene-Gene
395,397,Gene-Gene
395,398,Gene-Gene
395,399,Gene-Gene
395,400,Gene-Gene
395,401,Gene-Gene
395,402,Gene-Gene
395,403,Gene-Gene
395,404,Gene-Gene
395,407,Gene-Gene
395,578,Gene-Gene
395,659,Gene-Gene
395,1493,Gene-Gene
397,63,Gene-Gene
397,65,Gene-Gene
397,66,Gene-Gene
397,104,Gene-Gene
397,105,Gene-Gene
397,156,Gene-Gene
397,164,Gene-Gene
397,393,Gene-Gene
397,394,Gene-Gene
397,395,Gene-Gene
397,398,Gene-Gene
397,399,Gene-Gene
397,400,Gene-Gene
397,401,Gene-Gene
397,402,Gene-Gene
397,403,Gene-Gene
397,404,Gene-Gene
397,407,Gene-Gene
397,578,Gene-Gene
397,656,Gene-Gene
397,684,Gene-Gene
397,685,Gene-Gene
398,63,Gene-Gene
398,65,Gene-Gene
398,66,Gene-Gene
398,104,Gene-Gene
398,105,Gene-Gene
398,156,Gene-Gene
398,164,Gene-Gene
398,393,Gene-Gene
398,394,Gene-Gene
398,395,Gene-Gene
398,397,Gene-Gene
398,399,Gene-Gene
398,400,Gene-Gene
398,401,Gene-Gene
398,402,Gene-Gene
398,403,Gene-Gene
398,404,Gene-Gene
398,407,Gene-Gene
398,578,Gene-Gene
398,656,Gene-Gene
398,684,Gene-Gene
398,685,Gene-Gene
399,63,Gene-Gene
399,65,Gene-Gene
399,66,Gene-Gene
399,104,Gene-Gene
399,105,Gene-Gene
399,156,Gene-Gene
399,164,Gene-Gene
399,393,Gene-Gene
399,394,Gene-Gene
399,395,Gene-Gene
399,397,Gene-Gene
399,398,Gene-Gene
399,400,Gene-Gene
399,401,Gene-Gene
399,402,Gene-Gene
399,403,Gene-Gene
399,404,Gene-Gene
399,407,Gene-Gene
399,578,Gene-Gene
399,656,Gene-Gene
399,684,Gene-Gene
399,685,Gene-Gene
400,63,Gene-Gene
400,65,Gene-Gene
400,66,Gene-Gene
400,104,Gene-Gene
400,105,Gene-Gene
400,156,Gene-Gene
400,164,Gene-Gene
400,393,Gene-Gene
400,394,Gene-Gene
400,395,Gene-Gene
400,397,Gene-Gene
400,398,Gene-Gene
400,399,Gene-Gene
400,401,Gene-Gene
400,402,Gene-Gene
400,403,Gene-Gene
400,404,Gene-Gene
400,407,Gene-Gene
400,578,Gene-Gene
400,656,Gene-Gene
400,684,Gene-Gene
400,685,Gene-Gene
401,63,Gene-Gene
401,65,Gene-Gene
401,66,Gene-Gene
401,104,Gene-Gene
401,105,Gene-Gene
401,156,Gene-Gene
401,164,Gene-Gene
401,393,Gene-Gene
401,394,Gene-Gene
401,395,Gene-Gene
401,397,Gene-Gene
401,398,Gene-Gene
401,399,Gene-Gene
401,400,Gene-Gene
401,402,Gene-Gene
401,403,Gene-Gene
401,404,Gene-Gene
401,407,Gene-Gene
401,578,Gene-Gene
401,656,Gene-Gene
401,684,Gene-Gene
