src,dest,EdgeType
CREB5,EP300,Gene-Gene
CREB5,FOS,Gene-Gene
CREB5,G6PC2,Gene-Gene
CREB5,G6PC3,Gene-Gene
CREBBP,ALDOA,Gene-Gene
CREBBP,ALDOB,Gene-Gene
CREBBP,ALDOC,Gene-Gene
CREBBP,ANGPT1,Gene-Gene
CREBBP,ANGPT2,Gene-Gene
CREBBP,ANGPT4,Gene-Gene
CREBBP,ARNT,Gene-Gene
CREBBP,ATF2,Gene-Gene
CREBBP,ATF4,Gene-Gene
CREBBP,BCL2,Gene-Gene
CREBBP,CAMK2A,Gene-Gene
CREBBP,CAMK2B,Gene-Gene
CREBBP,CAMK2D,Gene-Gene
CREBBP,CAMK2G,Gene-Gene
CREBBP,CDKN1A,Gene-Gene
CREBBP,CDKN1B,Gene-Gene
CREBBP,CDKN2B,Gene-Gene
CREBBP,CPT1A,Gene-Gene
CREBBP,CPT1B,Gene-Gene
CREBBP,CPT1C,Gene-Gene
CREBBP,CREB1,Gene-Gene
CREBBP,CREB3,Gene-Gene
CREBBP,CREB3L1,Gene-Gene
CREBBP,CREB3L2,Gene-Gene
CREBBP,CREB3L3,Gene-Gene
CREBBP,CREB3L4,Gene-Gene
CREBBP,CREB5,Gene-Gene
CREBBP,CRTC2,Gene-Gene
CREBBP,EDN1,Gene-Gene
CREBBP,EGF,Gene-Gene
CREBBP,ENO1,Gene-Gene
CREBBP,ENO2,Gene-Gene
CREBBP,ENO3,Gene-Gene
CREBBP,ENO4,Gene-Gene
CREBBP,EP300,Gene-Gene
CREBBP,EPO,Gene-Gene
CREBBP,FLT1,Gene-Gene
CREBBP,G6PC2,Gene-Gene
CREBBP,G6PC3,Gene-Gene
CREBBP,GAPDH,Gene-Gene
CREBBP,HIF1A,Gene-Gene
CREBBP,HK1,Gene-Gene
CREBBP,HK2,Gene-Gene
CREBBP,HK3,Gene-Gene
CREBBP,HKDC1,Gene-Gene
CREBBP,HMOX1,Gene-Gene
CREBBP,KAT2A,Gene-Gene
CREBBP,LDHA,Gene-Gene
CREBBP,LDHAL6A,Gene-Gene
CREBBP,LDHAL6B,Gene-Gene
CREBBP,LDHB,Gene-Gene
CREBBP,PFKFB3,Gene-Gene
CREBBP,STAT1,Gene-Gene
CREBBP,STAT2,Gene-Gene
CREBBP,STAT3,Gene-Gene
CREBBP,STAT4,Gene-Gene
CREBBP,TF,Gene-Gene
CREBBP,THRB,Gene-Gene
CRK,ABL1,Gene-Gene
CRK,ABL2,Gene-Gene
CRK,BCAR1,Gene-Gene
CRK,CRKL,Gene-Gene
CRK,CSF1R,Gene-Gene
CRK,EGFR,Gene-Gene
CRK,EPHA2,Gene-Gene
CRK,FGFR1,Gene-Gene
CRK,FGFR2,Gene-Gene
CRK,FGFR3,Gene-Gene
CRK,FGFR4,Gene-Gene
CRK,FLT1,Gene-Gene
CRK,FLT4,Gene-Gene
CRK,FRS2,Gene-Gene
CRK,IGF1R,Gene-Gene
CRK,INSR,Gene-Gene
CRKL,ABL1,Gene-Gene
CRKL,ABL2,Gene-Gene
CRKL,BCAR1,Gene-Gene
CRKL,CRK,Gene-Gene
CRKL,CSF1R,Gene-Gene
CRKL,EGFR,Gene-Gene
CRKL,EPHA2,Gene-Gene
CRKL,FGFR1,Gene-Gene
CRKL,FGFR2,Gene-Gene
CRKL,FGFR3,Gene-Gene
CRKL,FGFR4,Gene-Gene
CRKL,FLT1,Gene-Gene
CRKL,FLT4,Gene-Gene
CRKL,FRS2,Gene-Gene
CRKL,IGF1R,Gene-Gene
CRKL,INSR,Gene-Gene
CRTC2,AKT1,Gene-Gene
CRTC2,AKT2,Gene-Gene
CRTC2,AKT3,Gene-Gene
CRTC2,ATF2,Gene-Gene
CRTC2,ATF4,Gene-Gene
CRTC2,CPT1A,Gene-Gene
CRTC2,CPT1B,Gene-Gene
CRTC2,CPT1C,Gene-Gene
CRTC2,CREB1,Gene-Gene
CRTC2,CREB3,Gene-Gene
CRTC2,CREB3L1,Gene-Gene
CRTC2,CREB3L2,Gene-Gene
CRTC2,CREB3L3,Gene-Gene
CRTC2,CREB3L4,Gene-Gene
CRTC2,CREB5,Gene-Gene
CRTC2,CREBBP,Gene-Gene
CRTC2,EP300,Gene-Gene
CRTC2,G6PC2,Gene-Gene
CRTC2,G6PC3,Gene-Gene
CRTC2,PPP3CA,Gene-Gene
CRTC2,PPP3CB,Gene-Gene
CRTC2,PPP3CC,Gene-Gene
CRTC2,PRKAA1,Gene-Gene
CSF1,CSF1R,Gene-Gene
CSF1,EGFR,Gene-Gene
CSF1,EPHA2,Gene-Gene
CSF1,ERBB2,Gene-Gene
CSF1,ERBB3,Gene-Gene
CSF1,ERBB4,Gene-Gene
CSF1,FGFR1,Gene-Gene
CSF1,FGFR2,Gene-Gene
CSF1,FGFR3,Gene-Gene
CSF1,FGFR4,Gene-Gene
CSF1,FLT1,Gene-Gene
CSF1,FLT3,Gene-Gene
CSF1,FLT4,Gene-Gene
CSF1,IGF1R,Gene-Gene
CSF1,INSR,Gene-Gene
CSF1R,ANGPT1,Gene-Gene
CSF1R,ANGPT2,Gene-Gene
CSF1R,ANGPT4,Gene-Gene
CSF1R,AREG,Gene-Gene
CSF1R,BDNF,Gene-Gene
CSF1R,CRK,Gene-Gene
CSF1R,CRKL,Gene-Gene
CSF1R,CSF1,Gene-Gene
CSF1R,EFNA1,Gene-Gene
CSF1R,EFNA2,Gene-Gene
CSF1R,EFNA3,Gene-Gene
CSF1R,EFNA5,Gene-Gene
CSF1R,EGF,Gene-Gene
CSF1R,EREG,Gene-Gene
CSF1R,FGF1,Gene-Gene
CSF1R,FGF10,Gene-Gene
CSF1R,FGF16,Gene-Gene
CSF1R,FGF17,Gene-Gene
CSF1R,FGF18,Gene-Gene
CSF1R,FGF19,Gene-Gene
CSF1R,FGF2,Gene-Gene
CSF1R,FGF20,Gene-Gene
CSF1R,FGF21,Gene-Gene
CSF1R,FGF22,Gene-Gene
CSF1R,FGF23,Gene-Gene
CSF1R,FGF3,Gene-Gene
CSF1R,FGF4,Gene-Gene
CSF1R,FGF5,Gene-Gene
CSF1R,FGF6,Gene-Gene
CSF1R,FGF7,Gene-Gene
CSF1R,FGF8,Gene-Gene
CSF1R,FGF9,Gene-Gene
CSF1R,FLT3LG,Gene-Gene
CSF1R,GRB2,Gene-Gene
CSF1R,HGF,Gene-Gene
CSF1R,IGF1,Gene-Gene
CSF1R,IGF2,Gene-Gene
CSF1R,INS,Gene-Gene
CSF1R,IRS1,Gene-Gene
CSF1R,PDGFA,Gene-Gene
CSF1R,PLCB1,Gene-Gene
CSF1R,SHC1,Gene-Gene
CSF2,CEBPB,Gene-Gene
CSF2,CNTFR,Gene-Gene
CSF2,CSF2RB,Gene-Gene
CSF2,CSF3R,Gene-Gene
CSF2,EGFR,Gene-Gene
CSF2,EPOR,Gene-Gene
CSF2,FOS,Gene-Gene
CSF2,FOSB,Gene-Gene
CSF2,FOSL1,Gene-Gene
CSF2,GHR,Gene-Gene
CSF2,IFNAR1,Gene-Gene
CSF2,IFNAR2,Gene-Gene
CSF2,IFNGR1,Gene-Gene
CSF2,IFNGR2,Gene-Gene
CSF2,IL10RA,Gene-Gene
CSF2,IL10RB,Gene-Gene
CSF2,IL11RA,Gene-Gene
CSF2,IL12RB1,Gene-Gene
CSF2,IL12RB2,Gene-Gene
CSF2,IL13RA1,Gene-Gene
CSF2,IL13RA2,Gene-Gene
CSF2,IL15RA,Gene-Gene
CSF2,IL20RA,Gene-Gene
CSF2,IL20RB,Gene-Gene
CSF2,IL21R,Gene-Gene
CSF2,IL22RA1,Gene-Gene
CSF2,IL22RA2,Gene-Gene
CSF2,IL23R,Gene-Gene
CSF2,IL27RA,Gene-Gene
CSF2,IL2RA,Gene-Gene
CSF2,IL2RB,Gene-Gene
CSF2,IL2RG,Gene-Gene
CSF2,IL4R,Gene-Gene
CSF2,IL5RA,Gene-Gene
CSF2,IL6R,Gene-Gene
CSF2,IL6ST,Gene-Gene
CSF2,IL7R,Gene-Gene
CSF2,JUN,Gene-Gene
CSF2,NFATC2,Gene-Gene
CSF2RB,CNTF,Gene-Gene
CSF2RB,CSF2,Gene-Gene
CSF2RB,CSF3,Gene-Gene
CSF2RB,CSH1,Gene-Gene
CSF2RB,CSH2,Gene-Gene
CSF2RB,CTF1,Gene-Gene
CSF2RB,EGF,Gene-Gene
CSF2RB,EPO,Gene-Gene
CSF2RB,GH1,Gene-Gene
CSF2RB,GH2,Gene-Gene
CSF2RB,IFNA14,Gene-Gene
CSF2RB,IFNA4,Gene-Gene
CSF2RB,IFNA7,Gene-Gene
CSF2RB,IFNA8,Gene-Gene
CSF2RB,IFNG,Gene-Gene
CSF2RB,IFNK,Gene-Gene
CSF2RB,IL10,Gene-Gene
CSF2RB,IL11,Gene-Gene
CSF2RB,IL12A,Gene-Gene
CSF2RB,IL12B,Gene-Gene
CSF2RB,IL13,Gene-Gene
CSF2RB,IL15,Gene-Gene
CSF2RB,IL17D,Gene-Gene
CSF2RB,IL19,Gene-Gene
CSF2RB,IL2,Gene-Gene
CSF2RB,IL20,Gene-Gene
CSF2RB,IL21,Gene-Gene
CSF2RB,IL22,Gene-Gene
CSF2RB,IL23A,Gene-Gene
CSF2RB,IL24,Gene-Gene
CSF2RB,IL3,Gene-Gene
CSF2RB,IL4,Gene-Gene
CSF2RB,IL5,Gene-Gene
CSF2RB,IL6,Gene-Gene
CSF2RB,IL7,Gene-Gene
CSF2RB,IL9,Gene-Gene
CSF2RB,JAK1,Gene-Gene
CSF2RB,JAK2,Gene-Gene
CSF2RB,JAK3,Gene-Gene
CSF3,CEBPB,Gene-Gene
CSF3,CNTFR,Gene-Gene
CSF3,CSF2RB,Gene-Gene
CSF3,CSF3R,Gene-Gene
CSF3,EGFR,Gene-Gene
CSF3,EPOR,Gene-Gene
CSF3,FOS,Gene-Gene
CSF3,FOSB,Gene-Gene
CSF3,FOSL1,Gene-Gene
CSF3,GHR,Gene-Gene
CSF3,IFNAR1,Gene-Gene
CSF3,IFNAR2,Gene-Gene
CSF3,IFNGR1,Gene-Gene
CSF3,IFNGR2,Gene-Gene
CSF3,IL10RA,Gene-Gene
CSF3,IL10RB,Gene-Gene
CSF3,IL11RA,Gene-Gene
CSF3,IL12RB1,Gene-Gene
CSF3,IL12RB2,Gene-Gene
CSF3,IL13RA1,Gene-Gene
CSF3,IL13RA2,Gene-Gene
CSF3,IL15RA,Gene-Gene
CSF3,IL20RA,Gene-Gene
CSF3,IL20RB,Gene-Gene
CSF3,IL21R,Gene-Gene
CSF3,IL22RA1,Gene-Gene
CSF3,IL22RA2,Gene-Gene
CSF3,IL23R,Gene-Gene
CSF3,IL27RA,Gene-Gene
CSF3,IL2RA,Gene-Gene
CSF3,IL2RB,Gene-Gene
CSF3,IL2RG,Gene-Gene
CSF3,IL4R,Gene-Gene
CSF3,IL5RA,Gene-Gene
CSF3,IL6R,Gene-Gene
CSF3,IL6ST,Gene-Gene
CSF3,IL7R,Gene-Gene
CSF3,JAK1,Gene-Gene
CSF3,JAK2,Gene-Gene
CSF3,JAK3,Gene-Gene
CSF3,JUN,Gene-Gene
CSF3R,CNTF,Gene-Gene
CSF3R,CSF2,Gene-Gene
CSF3R,CSF3,Gene-Gene
CSF3R,CSH1,Gene-Gene
CSF3R,CSH2,Gene-Gene
CSF3R,CTF1,Gene-Gene
CSF3R,EGF,Gene-Gene
CSF3R,EPO,Gene-Gene
CSF3R,EPOR,Gene-Gene
CSF3R,GH1,Gene-Gene
CSF3R,GH2,Gene-Gene
CSF3R,GHR,Gene-Gene
CSF3R,IFNA14,Gene-Gene
CSF3R,IFNA4,Gene-Gene
CSF3R,IFNA7,Gene-Gene
CSF3R,IFNA8,Gene-Gene
CSF3R,IFNAR1,Gene-Gene
CSF3R,IFNAR2,Gene-Gene
CSF3R,IFNG,Gene-Gene
CSF3R,IFNK,Gene-Gene
CSF3R,IL10,Gene-Gene
CSF3R,IL11,Gene-Gene
CSF3R,IL12A,Gene-Gene
CSF3R,IL12B,Gene-Gene
CSF3R,IL13,Gene-Gene
CSF3R,IL15,Gene-Gene
CSF3R,IL17D,Gene-Gene
CSF3R,IL19,Gene-Gene
CSF3R,IL2,Gene-Gene
CSF3R,IL20,Gene-Gene
CSF3R,IL21,Gene-Gene
CSF3R,IL22,Gene-Gene
CSF3R,IL23A,Gene-Gene
CSF3R,IL24,Gene-Gene
CSF3R,IL2RA,Gene-Gene
CSF3R,IL2RB,Gene-Gene
CSF3R,IL2RG,Gene-Gene
CSF3R,IL3,Gene-Gene
CSF3R,IL4,Gene-Gene
CSF3R,IL4R,Gene-Gene
CSF3R,IL5,Gene-Gene
CSF3R,IL6,Gene-Gene
CSF3R,IL6R,Gene-Gene
CSF3R,IL7,Gene-Gene
CSF3R,IL7R,Gene-Gene
CSF3R,IL9,Gene-Gene
CSF3R,JAK1,Gene-Gene
CSF3R,JAK2,Gene-Gene
CSF3R,JAK3,Gene-Gene
CSH1,CNTFR,Gene-Gene
CSH1,CSF2RB,Gene-Gene
CSH1,CSF3R,Gene-Gene
CSH1,EGFR,Gene-Gene
CSH1,EPOR,Gene-Gene
CSH1,GHR,Gene-Gene
CSH1,IFNAR1,Gene-Gene
CSH1,IFNAR2,Gene-Gene
CSH1,IFNGR1,Gene-Gene
CSH1,IFNGR2,Gene-Gene
CSH1,IL10RA,Gene-Gene
CSH1,IL10RB,Gene-Gene
CSH1,IL11RA,Gene-Gene
CSH1,IL12RB1,Gene-Gene
CSH1,IL12RB2,Gene-Gene
CSH1,IL13RA1,Gene-Gene
CSH1,IL13RA2,Gene-Gene
CSH1,IL15RA,Gene-Gene
CSH1,IL20RA,Gene-Gene
CSH1,IL20RB,Gene-Gene
CSH1,IL21R,Gene-Gene
CSH1,IL22RA1,Gene-Gene
CSH1,IL22RA2,Gene-Gene
CSH1,IL23R,Gene-Gene
CSH1,IL27RA,Gene-Gene
CSH1,IL2RA,Gene-Gene
CSH1,IL2RB,Gene-Gene
CSH1,IL2RG,Gene-Gene
CSH1,IL4R,Gene-Gene
CSH1,IL5RA,Gene-Gene
CSH1,IL6R,Gene-Gene
CSH1,IL6ST,Gene-Gene
CSH1,IL7R,Gene-Gene
CSH1,JAK1,Gene-Gene
CSH1,JAK2,Gene-Gene
CSH1,JAK3,Gene-Gene
CSH2,CNTFR,Gene-Gene
CSH2,CSF2RB,Gene-Gene
CSH2,CSF3R,Gene-Gene
CSH2,EGFR,Gene-Gene
CSH2,EPOR,Gene-Gene
CSH2,GHR,Gene-Gene
CSH2,IFNAR1,Gene-Gene
CSH2,IFNAR2,Gene-Gene
CSH2,IFNGR1,Gene-Gene
CSH2,IFNGR2,Gene-Gene
CSH2,IL10RA,Gene-Gene
CSH2,IL10RB,Gene-Gene
CSH2,IL11RA,Gene-Gene
CSH2,IL12RB1,Gene-Gene
CSH2,IL12RB2,Gene-Gene
CSH2,IL13RA1,Gene-Gene
CSH2,IL13RA2,Gene-Gene
CSH2,IL15RA,Gene-Gene
CSH2,IL20RA,Gene-Gene
CSH2,IL20RB,Gene-Gene
CSH2,IL21R,Gene-Gene
CSH2,IL22RA1,Gene-Gene
CSH2,IL22RA2,Gene-Gene
CSH2,IL23R,Gene-Gene
CSH2,IL27RA,Gene-Gene
CSH2,IL2RA,Gene-Gene
CSH2,IL2RB,Gene-Gene
CSH2,IL2RG,Gene-Gene
CSH2,IL4R,Gene-Gene
CSH2,IL5RA,Gene-Gene
CSH2,IL6R,Gene-Gene
CSH2,IL6ST,Gene-Gene
CSH2,IL7R,Gene-Gene
CSH2,JAK1,Gene-Gene
CSH2,JAK2,Gene-Gene
CSH2,JAK3,Gene-Gene
CSN2,STAT3,Gene-Gene
CSNK1A1,AXIN1,Gene-Gene
CSNK1A1,AXIN2,Gene-Gene
CSNK1A1,CTNNB1,Gene-Gene
CSNK1A1L,AXIN1,Gene-Gene
CSNK1A1L,AXIN2,Gene-Gene
CSNK1A1L,CTNNB1,Gene-Gene
CSNK1D,CSNK1E,Gene-Gene
CSNK1D,DVL1,Gene-Gene
CSNK1D,DVL2,Gene-Gene
CSNK1D,DVL3,Gene-Gene
CSNK1D,GSK3B,Gene-Gene
CSNK1D,YAP1,Gene-Gene
CSNK1D,YWHAB,Gene-Gene
CSNK1D,YWHAE,Gene-Gene
CSNK1E,AXIN1,Gene-Gene
CSNK1E,AXIN2,Gene-Gene
CSNK1E,CSNK1D,Gene-Gene
CSNK1E,DVL1,Gene-Gene
CSNK1E,DVL2,Gene-Gene
CSNK1E,DVL3,Gene-Gene
CSNK1E,FOXO1,Gene-Gene
CSNK1E,FOXO3,Gene-Gene
CSNK1E,FOXO4,Gene-Gene
CSNK1E,FRMD1,Gene-Gene
CSNK1E,FRMD6,Gene-Gene
CSNK1E,GSK3B,Gene-Gene
CSNK1E,YAP1,Gene-Gene
CSNK1E,YWHAB,Gene-Gene
CSNK1E,YWHAE,Gene-Gene
CSNK2A1,DVL1,Gene-Gene
CSNK2A1,DVL2,Gene-Gene
CSNK2A1,DVL3,Gene-Gene
CSNK2A2,DVL1,Gene-Gene
CSNK2A2,DVL2,Gene-Gene
CSNK2A2,DVL3,Gene-Gene
CSNK2B,DVL1,Gene-Gene
CSNK2B,DVL2,Gene-Gene
CSNK2B,DVL3,Gene-Gene
CTBP1,CTBP2,Gene-Gene
CTBP1,HDAC1,Gene-Gene
CTBP1,HDAC2,Gene-Gene
CTBP2,CTBP1,Gene-Gene
CTBP2,HDAC1,Gene-Gene
CTBP2,HDAC2,Gene-Gene
CTF1,CNTFR,Gene-Gene
CTF1,CSF2RB,Gene-Gene
CTF1,CSF3R,Gene-Gene
CTF1,EGFR,Gene-Gene
CTF1,EPOR,Gene-Gene
CTF1,GHR,Gene-Gene
CTF1,IFNAR1,Gene-Gene
CTF1,IFNAR2,Gene-Gene
CTF1,IFNGR1,Gene-Gene
CTF1,IFNGR2,Gene-Gene
CTF1,IL10RA,Gene-Gene
CTF1,IL10RB,Gene-Gene
CTF1,IL11RA,Gene-Gene
CTF1,IL12RB1,Gene-Gene
CTF1,IL12RB2,Gene-Gene
CTF1,IL13RA1,Gene-Gene
CTF1,IL13RA2,Gene-Gene
CTF1,IL15RA,Gene-Gene
CTF1,IL20RA,Gene-Gene
CTF1,IL20RB,Gene-Gene
CTF1,IL21R,Gene-Gene
CTF1,IL22RA1,Gene-Gene
CTF1,IL22RA2,Gene-Gene
CTF1,IL23R,Gene-Gene
CTF1,IL27RA,Gene-Gene
CTF1,IL2RA,Gene-Gene
CTF1,IL2RB,Gene-Gene
CTF1,IL2RG,Gene-Gene
CTF1,IL4R,Gene-Gene
CTF1,IL5RA,Gene-Gene
CTF1,IL6R,Gene-Gene
CTF1,IL6ST,Gene-Gene
CTF1,IL7R,Gene-Gene
CTNNA1,YWHAB,Gene-Gene
CTNNA1,YWHAE,Gene-Gene
CTNNA2,YWHAB,Gene-Gene
CTNNA2,YWHAE,Gene-Gene
CTNNA3,YWHAB,Gene-Gene
CTNNA3,YWHAE,Gene-Gene
CTNNB1,APC,Gene-Gene
CTNNB1,APC2,Gene-Gene
CTNNB1,AXIN1,Gene-Gene
CTNNB1,AXIN2,Gene-Gene
CTNNB1,BTRC,Gene-Gene
CTNNB1,CDH1,Gene-Gene
CTNNB1,CHD8,Gene-Gene
CTNNB1,CSNK1A1,Gene-Gene
CTNNB1,CSNK1A1L,Gene-Gene
CTNNB1,CTNNBIP1,Gene-Gene
CTNNB1,FBXW11,Gene-Gene
CTNNB1,GSK3B,Gene-Gene
CTNNB1,TBL1XR1,Gene-Gene
CTNNB1,TBL1Y,Gene-Gene
CTNNBIP1,CTNNB1,Gene-Gene
CTNND1,CDH1,Gene-Gene
CTSD,BID,Gene-Gene
CTSD,ESR1,Gene-Gene
CTSD,ESR2,Gene-Gene
CUL1,BTRC,Gene-Gene
CUL1,FBXW11,Gene-Gene
CUL1,GLI1,Gene-Gene
CUL1,GLI2,Gene-Gene
CUL1,GLI3,Gene-Gene
CUL3,GLI1,Gene-Gene
CUL3,GLI2,Gene-Gene
CUL3,GLI3,Gene-Gene
CX3CL1,CCR1,Gene-Gene
CX3CL1,CCR10,Gene-Gene
CX3CL1,CCR2,Gene-Gene
CX3CL1,CCR3,Gene-Gene
CX3CL1,CCR4,Gene-Gene
CX3CL1,CCR5,Gene-Gene
CX3CL1,CCR6,Gene-Gene
CX3CL1,CCR7,Gene-Gene
CX3CL1,CCR8,Gene-Gene
CX3CL1,CCR9,Gene-Gene
CX3CL1,CX3CR1,Gene-Gene
CX3CL1,CXCR1,Gene-Gene
CX3CL1,CXCR2,Gene-Gene
CX3CL1,CXCR3,Gene-Gene
CX3CL1,CXCR4,Gene-Gene
CX3CL1,CXCR5,Gene-Gene
CX3CL1,CXCR6,Gene-Gene
CX3CR1,ARRB1,Gene-Gene
CX3CR1,ARRB2,Gene-Gene
CX3CR1,CCL1,Gene-Gene
CX3CR1,CCL11,Gene-Gene
CX3CR1,CCL13,Gene-Gene
CX3CR1,CCL14,Gene-Gene
CX3CR1,CCL15,Gene-Gene
CX3CR1,CCL16,Gene-Gene
CX3CR1,CCL18,Gene-Gene
CX3CR1,CCL19,Gene-Gene
CX3CR1,CCL2,Gene-Gene
CX3CR1,CCL20,Gene-Gene
CX3CR1,CCL21,Gene-Gene
CX3CR1,CCL22,Gene-Gene
CX3CR1,CCL23,Gene-Gene
CX3CR1,CCL24,Gene-Gene
CX3CR1,CCL25,Gene-Gene
CX3CR1,CCL26,Gene-Gene
CX3CR1,CCL27,Gene-Gene
CX3CR1,CCL28,Gene-Gene
CX3CR1,CCL3,Gene-Gene
CX3CR1,CCL4,Gene-Gene
CX3CR1,CCL5,Gene-Gene
CX3CR1,CCL7,Gene-Gene
CX3CR1,CCL8,Gene-Gene
CX3CR1,CX3CL1,Gene-Gene
CX3CR1,CXCL1,Gene-Gene
CX3CR1,CXCL10,Gene-Gene
CX3CR1,CXCL11,Gene-Gene
CX3CR1,CXCL12,Gene-Gene
CX3CR1,CXCL13,Gene-Gene
CX3CR1,CXCL14,Gene-Gene
CX3CR1,CXCL16,Gene-Gene
CX3CR1,CXCL2,Gene-Gene
CX3CR1,CXCL3,Gene-Gene
CX3CR1,CXCL5,Gene-Gene
CX3CR1,CXCL6,Gene-Gene
CX3CR1,GNAI1,Gene-Gene
CX3CR1,GNAI2,Gene-Gene
CX3CR1,GNAI3,Gene-Gene
CX3CR1,GNAQ,Gene-Gene
CX3CR1,GRK1,Gene-Gene
CX3CR1,GRK4,Gene-Gene
CX3CR1,GRK5,Gene-Gene
CX3CR1,GRK6,Gene-Gene
CX3CR1,GRK7,Gene-Gene
CX3CR1,JAK2,Gene-Gene
CX3CR1,JAK3,Gene-Gene
CXCL1,CCR1,Gene-Gene
CXCL1,CCR10,Gene-Gene
CXCL1,CCR2,Gene-Gene
CXCL1,CCR3,Gene-Gene
CXCL1,CCR4,Gene-Gene
CXCL1,CCR5,Gene-Gene
CXCL1,CCR6,Gene-Gene
CXCL1,CCR7,Gene-Gene
CXCL1,CCR8,Gene-Gene
CXCL1,CCR9,Gene-Gene
CXCL1,CEBPB,Gene-Gene
CXCL1,CX3CR1,Gene-Gene
CXCL1,CXCR1,Gene-Gene
CXCL1,CXCR2,Gene-Gene
CXCL1,CXCR3,Gene-Gene
CXCL1,CXCR4,Gene-Gene
CXCL1,CXCR5,Gene-Gene
CXCL1,CXCR6,Gene-Gene
CXCL1,FOS,Gene-Gene
CXCL1,FOSB,Gene-Gene
CXCL1,FOSL1,Gene-Gene
CXCL1,JUN,Gene-Gene
CXCL10,CCR1,Gene-Gene
CXCL10,CCR10,Gene-Gene
CXCL10,CCR2,Gene-Gene
CXCL10,CCR3,Gene-Gene
CXCL10,CCR4,Gene-Gene
CXCL10,CCR5,Gene-Gene
CXCL10,CCR6,Gene-Gene
CXCL10,CCR7,Gene-Gene
CXCL10,CCR8,Gene-Gene
CXCL10,CCR9,Gene-Gene
CXCL10,CEBPB,Gene-Gene
CXCL10,CX3CR1,Gene-Gene
CXCL10,CXCR1,Gene-Gene
CXCL10,CXCR2,Gene-Gene
CXCL10,CXCR3,Gene-Gene
CXCL10,CXCR4,Gene-Gene
CXCL10,CXCR5,Gene-Gene
CXCL10,CXCR6,Gene-Gene
CXCL10,FOS,Gene-Gene
CXCL10,FOSB,Gene-Gene
CXCL10,FOSL1,Gene-Gene
CXCL10,IRF3,Gene-Gene
CXCL10,JUN,Gene-Gene
CXCL11,CCR1,Gene-Gene
CXCL11,CCR10,Gene-Gene
CXCL11,CCR2,Gene-Gene
CXCL11,CCR3,Gene-Gene
CXCL11,CCR4,Gene-Gene
CXCL11,CCR5,Gene-Gene
CXCL11,CCR6,Gene-Gene
CXCL11,CCR7,Gene-Gene
CXCL11,CCR8,Gene-Gene
CXCL11,CCR9,Gene-Gene
CXCL11,CX3CR1,Gene-Gene
CXCL11,CXCR1,Gene-Gene
CXCL11,CXCR2,Gene-Gene
CXCL11,CXCR3,Gene-Gene
CXCL11,CXCR4,Gene-Gene
CXCL11,CXCR5,Gene-Gene
CXCL11,CXCR6,Gene-Gene
CXCL11,IRF3,Gene-Gene
CXCL12,CCR1,Gene-Gene
CXCL12,CCR10,Gene-Gene
CXCL12,CCR2,Gene-Gene
CXCL12,CCR3,Gene-Gene
CXCL12,CCR4,Gene-Gene
CXCL12,CCR5,Gene-Gene
CXCL12,CCR6,Gene-Gene
CXCL12,CCR7,Gene-Gene
CXCL12,CCR8,Gene-Gene
CXCL12,CCR9,Gene-Gene
CXCL12,CX3CR1,Gene-Gene
CXCL12,CXCR1,Gene-Gene
CXCL12,CXCR2,Gene-Gene
CXCL12,CXCR3,Gene-Gene
CXCL12,CXCR4,Gene-Gene
CXCL12,CXCR5,Gene-Gene
CXCL12,CXCR6,Gene-Gene
CXCL13,CCR1,Gene-Gene
CXCL13,CCR10,Gene-Gene
CXCL13,CCR2,Gene-Gene
CXCL13,CCR3,Gene-Gene
CXCL13,CCR4,Gene-Gene
CXCL13,CCR5,Gene-Gene
CXCL13,CCR6,Gene-Gene
CXCL13,CCR7,Gene-Gene
CXCL13,CCR8,Gene-Gene
CXCL13,CCR9,Gene-Gene
CXCL13,CX3CR1,Gene-Gene
CXCL13,CXCR1,Gene-Gene
CXCL13,CXCR2,Gene-Gene
CXCL13,CXCR3,Gene-Gene
CXCL13,CXCR4,Gene-Gene
CXCL13,CXCR5,Gene-Gene
CXCL13,CXCR6,Gene-Gene
CXCL14,CCR1,Gene-Gene
CXCL14,CCR10,Gene-Gene
CXCL14,CCR2,Gene-Gene
CXCL14,CCR3,Gene-Gene
CXCL14,CCR4,Gene-Gene
CXCL14,CCR5,Gene-Gene
CXCL14,CCR6,Gene-Gene
CXCL14,CCR7,Gene-Gene
CXCL14,CCR8,Gene-Gene
CXCL14,CCR9,Gene-Gene
CXCL14,CX3CR1,Gene-Gene
CXCL14,CXCR1,Gene-Gene
CXCL14,CXCR2,Gene-Gene
CXCL14,CXCR3,Gene-Gene
CXCL14,CXCR4,Gene-Gene
CXCL14,CXCR5,Gene-Gene
CXCL14,CXCR6,Gene-Gene
CXCL16,CCR1,Gene-Gene
CXCL16,CCR10,Gene-Gene
CXCL16,CCR2,Gene-Gene
CXCL16,CCR3,Gene-Gene
CXCL16,CCR4,Gene-Gene
CXCL16,CCR5,Gene-Gene
CXCL16,CCR6,Gene-Gene
CXCL16,CCR7,Gene-Gene
CXCL16,CCR8,Gene-Gene
CXCL16,CCR9,Gene-Gene
CXCL16,CX3CR1,Gene-Gene
CXCL16,CXCR1,Gene-Gene
CXCL16,CXCR2,Gene-Gene
CXCL16,CXCR3,Gene-Gene
CXCL16,CXCR4,Gene-Gene
CXCL16,CXCR5,Gene-Gene
