Gene_num,Gene_name,NodeType
1181,MAPK8IP1,Gene
1182,MAPK8IP2,Gene
1183,MAPK8IP3,Gene
1184,MAPK9,Gene
1185,MAPKAP1,Gene
1186,MAPKAPK2,Gene
1187,MAPKAPK3,Gene
1188,MAPKAPK5,Gene
1189,MAPT,Gene
1190,MATK,Gene
1191,MAVS,Gene
1192,MAX,Gene
1193,MC2R,Gene
1194,MCL1,Gene
1195,MCOLN1,Gene
1196,MCOLN2,Gene
1197,MCOLN3,Gene
1198,MDM2,Gene
1199,MDM4,Gene
1200,ME1,Gene
1201,ME3,Gene
1202,MECOM,Gene
1203,MED1,Gene
1204,MED12,Gene
1205,MED12L,Gene
1206,MED13,Gene
1207,MED13L,Gene
1208,MED14,Gene
1209,MED16,Gene
1210,MED17,Gene
1211,MED24,Gene
1212,MED27,Gene
1213,MED30,Gene
1214,MED4,Gene
1215,MEF2A,Gene
1216,MEF2B,Gene
1217,MEF2C,Gene
1218,MEF2D,Gene
1219,MEFV,Gene
1220,MEGF8,Gene
1221,MET,Gene
1222,MFN1,Gene
1223,MFN2,Gene
1224,MFNG,Gene
1225,MGRN1,Gene
1226,MIOS,Gene
1227,MKNK1,Gene
1228,MKNK2,Gene
1229,MLKL,Gene
1230,MLST8,Gene
1231,MLYCD,Gene
1232,MMP1,Gene
1233,MMP13,Gene
1234,MMP14,Gene
1235,MMP2,Gene
1236,MMP3,Gene
1237,MMP7,Gene
1238,MMP9,Gene
1239,MOB1A,Gene
1240,MOB1B,Gene
1241,MPL,Gene
1242,MRAS,Gene
1243,MS4A2,Gene
1244,MST1,Gene
1245,MST1R,Gene
1246,MTCP1,Gene
1247,MTOR,Gene
1248,MUC5AC,Gene
1249,MUC5B,Gene
1250,MYB,Gene
1251,MYC,Gene
1252,MYD88,Gene
1253,MYH6,Gene
1254,MYH7,Gene
1255,MYL2,Gene
1256,MYL3,Gene
1257,MYL4,Gene
1258,MYL6,Gene
1259,MYL6B,Gene
1260,MYL9,Gene
1261,MYLK,Gene
1262,MYLK2,Gene
1263,MYLK3,Gene
1264,MYLK4,Gene
1265,NAMPT,Gene
1266,NANOG,Gene
1267,NBL1,Gene
1268,NCK1,Gene
1269,NCK2,Gene
1270,NCOA2,Gene
1271,NCOA3,Gene
1272,NCOR1,Gene
1273,NCOR2,Gene
1274,NCSTN,Gene
1275,NEK7,Gene
1276,NEO1,Gene
1277,NF1,Gene
1278,NF2,Gene
1279,NFATC1,Gene
1280,NFATC2,Gene
1281,NFATC3,Gene
1282,NFATC4,Gene
1283,NFKB1,Gene
1284,NFKB2,Gene
1285,NFKBIA,Gene
1286,NFKBIB,Gene
1287,NFKBIE,Gene
1288,NGF,Gene
1289,NGFR,Gene
1290,NKD1,Gene
1291,NKD2,Gene
1292,NLK,Gene
1293,NLRC4,Gene
1294,NLRP1,Gene
1295,NLRP12,Gene
1296,NLRP3,Gene
1297,NLRP6,Gene
1298,NLRP7,Gene
1299,NLRX1,Gene
1300,NOD1,Gene
1301,NOD2,Gene
1302,NODAL,Gene
1303,NOG,Gene
1304,NOS1,Gene
1305,NOS2,Gene
1306,NOS3,Gene
1307,NOTCH1,Gene
1308,NOTCH2,Gene
1309,NOTCH3,Gene
1310,NOTCH4,Gene
1311,NOTUM,Gene
1312,NOX1,Gene
1313,NOX4,Gene
1314,NPPA,Gene
1315,NPPB,Gene
1316,NPPC,Gene
1317,NPR1,Gene
1318,NPR2,Gene
1319,NPRL2,Gene
1320,NPRL3,Gene
1321,NPY,Gene
1322,NPY1R,Gene
1323,NR1H3,Gene
1324,NR4A1,Gene
1325,NRAS,Gene
1326,NRF1,Gene
1327,NRG1,Gene
1328,NRG2,Gene
1329,NRG3,Gene
1330,NRG4,Gene
1331,NSMAF,Gene
1332,NTF3,Gene
1333,NTF4,Gene
1334,NTRK1,Gene
1335,NTRK2,Gene
1336,NTRK3,Gene
1337,NTSR1,Gene
1338,NUMB,Gene
1339,NUMBL,Gene
1340,OLR1,Gene
1341,OPRD1,Gene
1342,OPRM1,Gene
1343,ORAI1,Gene
1344,ORAI2,Gene
1345,ORAI3,Gene
1346,OSM,Gene
1347,OSMR,Gene
1348,OTUD5,Gene
1349,OXT,Gene
1350,OXTR,Gene
1351,P2RX1,Gene
1352,P2RX2,Gene
1353,P2RX3,Gene
1354,P2RX4,Gene
1355,P2RX5,Gene
1356,P2RX6,Gene
1357,P2RX7,Gene
1358,P2RY1,Gene
1359,PAK1,Gene
1360,PAK2,Gene
1361,PAK3,Gene
1362,PAK4,Gene
1363,PAK6,Gene
1364,PARD3,Gene
1365,PARD6A,Gene
1366,PARD6B,Gene
1367,PARD6G,Gene
1368,PCK1,Gene
1369,PCK2,Gene
1370,PDCD1,Gene
1371,PDE10A,Gene
1372,PDE1A,Gene
1373,PDE1B,Gene
1374,PDE1C,Gene
1375,PDE2A,Gene
1376,PDE3A,Gene
1377,PDE3B,Gene
1378,PDE4A,Gene
1379,PDE4B,Gene
1380,PDE4C,Gene
1381,PDE4D,Gene
1382,PDGFA,Gene
1383,PDGFB,Gene
1384,PDGFC,Gene
1385,PDGFD,Gene
1386,PDGFRA,Gene
1387,PDGFRB,Gene
1388,PDHA1,Gene
1389,PDHA2,Gene
1390,PDHB,Gene
1391,PDK1,Gene
1392,PDPK1,Gene
1393,PERP,Gene
1394,PF4,Gene
1395,PF4V1,Gene
1396,PFKFB1,Gene
1397,PFKFB2,Gene
1398,PFKFB3,Gene
1399,PFKFB4,Gene
1400,PFKL,Gene
1401,PFKM,Gene
1402,PFKP,Gene
1403,PFN1,Gene
1404,PFN2,Gene
1405,PFN3,Gene
1406,PFN4,Gene
1407,PGAM5,Gene
1408,PGF,Gene
1409,PGK1,Gene
1410,PGK2,Gene
1411,PGR,Gene
1412,PHKA1,Gene
1413,PHKA2,Gene
1414,PHKB,Gene
1415,PHKG1,Gene
1416,PHKG2,Gene
1417,PHLPP1,Gene
1418,PHLPP2,Gene
1419,PIAS1,Gene
1420,PIAS2,Gene
1421,PIAS3,Gene
1422,PIAS4,Gene
1423,PIK3AP1,Gene
1424,PIK3C3,Gene
1425,PIK3CA,Gene
1426,PIK3CB,Gene
1427,PIK3CD,Gene
1428,PIK3CG,Gene
1429,PIK3R1,Gene
1430,PIK3R2,Gene
1431,PIK3R3,Gene
1432,PIK3R4,Gene
1433,PIK3R5,Gene
1434,PIK3R6,Gene
1435,PIM1,Gene
1436,PIN1,Gene
1437,PIP5K1A,Gene
1438,PIP5K1B,Gene
1439,PIP5K1C,Gene
1440,PITX2,Gene
1441,PKLR,Gene
1442,PKN1,Gene
1443,PKN2,Gene
1444,PKN3,Gene
1445,PLA1A,Gene
1446,PLA2G12A,Gene
1447,PLA2G12B,Gene
1448,PLA2G1B,Gene
1449,PLA2G2A,Gene
1450,PLA2G2C,Gene
1451,PLA2G2D,Gene
1452,PLA2G2E,Gene
1453,PLA2G2F,Gene
1454,PLA2G3,Gene
1455,PLA2G4A,Gene
1456,PLA2G4B,Gene
1457,PLA2G4C,Gene
1458,PLA2G4D,Gene
1459,PLA2G4E,Gene
1460,PLA2G4F,Gene
1461,PLA2G5,Gene
1462,PLA2G6,Gene
1463,PLAT,Gene
1464,PLAU,Gene
1465,PLCB1,Gene
1466,PLCB2,Gene
1467,PLCB3,Gene
1468,PLCB4,Gene
1469,PLCD1,Gene
1470,PLCD3,Gene
1471,PLCD4,Gene
1472,PLCE1,Gene
1473,PLCG1,Gene
1474,PLCG2,Gene
1475,PLCZ1,Gene
1476,PLD1,Gene
1477,PLD2,Gene
1478,PLIN1,Gene
1479,PLIN2,Gene
1480,PLIN4,Gene
1481,PLIN5,Gene
1482,PLK1,Gene
1483,PLK2,Gene
1484,PLK3,Gene
1485,PLK4,Gene
1486,PLN,Gene
1487,PLTP,Gene
1488,PMAIP1,Gene
1489,POMC,Gene
1490,PORCN,Gene
1491,POU5F1,Gene
1492,POU5F1B,Gene
1493,PPARA,Gene
1494,PPARD,Gene
1495,PPARG,Gene
1496,PPARGC1A,Gene
1497,PPBP,Gene
1498,PPIF,Gene
1499,PPM1A,Gene
1500,PPM1B,Gene
1501,PPM1D,Gene
1502,PPP1CA,Gene
1503,PPP1CB,Gene
1504,PPP1CC,Gene
1505,PPP1R12A,Gene
1506,PPP1R12B,Gene
1507,PPP1R12C,Gene
1508,PPP1R1B,Gene
1509,PPP1R3A,Gene
1510,PPP1R3B,Gene
1511,PPP1R3C,Gene
1512,PPP1R3D,Gene
1513,PPP1R3E,Gene
1514,PPP1R3F,Gene
1515,PPP2CA,Gene
1516,PPP2CB,Gene
1517,PPP2R1A,Gene
1518,PPP2R1B,Gene
1519,PPP2R2A,Gene
1520,PPP2R2B,Gene
1521,PPP2R2C,Gene
1522,PPP2R2D,Gene
1523,PPP2R3A,Gene
1524,PPP2R3C,Gene
1525,PPP2R5A,Gene
1526,PPP2R5B,Gene
1527,PPP2R5C,Gene
1528,PPP2R5D,Gene
1529,PPP2R5E,Gene
1530,PPP3CA,Gene
1531,PPP3CB,Gene
1532,PPP3CC,Gene
1533,PPP3R1,Gene
1534,PPP3R2,Gene
1535,PPP4C,Gene
1536,PPP5C,Gene
1537,PRDM4,Gene
1538,PREX1,Gene
1539,PRICKLE1,Gene
1540,PRICKLE2,Gene
1541,PRICKLE3,Gene
1542,PRICKLE4,Gene
1543,PRKAA1,Gene
1544,PRKAA2,Gene
1545,PRKAB1,Gene
1546,PRKAB2,Gene
1547,PRKACA,Gene
1548,PRKACB,Gene
1549,PRKACG,Gene
1550,PRKAG1,Gene
1551,PRKAG2,Gene
1552,PRKAG3,Gene
1553,PRKAR1A,Gene
1554,PRKAR1B,Gene
1555,PRKAR2A,Gene
1556,PRKAR2B,Gene
1557,PRKCA,Gene
1558,PRKCB,Gene
1559,PRKCD,Gene
1560,PRKCE,Gene
1561,PRKCG,Gene
1562,PRKCI,Gene
1563,PRKCQ,Gene
1564,PRKCZ,Gene
1565,PRKD1,Gene
1566,PRKD2,Gene
1567,PRKD3,Gene
1568,PRKG1,Gene
1569,PRKG2,Gene
1570,PRL,Gene
1571,PRLR,Gene
1572,PRMT1,Gene
1573,PRR5,Gene
1574,PSEN1,Gene
1575,PSEN2,Gene
1576,PSENEN,Gene
1577,PSTPIP1,Gene
1578,PTAFR,Gene
1579,PTCH1,Gene
1580,PTCH2,Gene
1581,PTCRA,Gene
1582,PTEN,Gene
1583,PTGER1,Gene
1584,PTGER2,Gene
1585,PTGER3,Gene
1586,PTGFR,Gene
1587,PTGS2,Gene
1588,PTK2,Gene
1589,PTK2B,Gene
1590,PTPN1,Gene
1591,PTPN11,Gene
1592,PTPN2,Gene
1593,PTPN5,Gene
1594,PTPN6,Gene
1595,PTPN7,Gene
1596,PTPRC,Gene
1597,PTPRF,Gene
1598,PTPRR,Gene
1599,PXN,Gene
1600,PYCARD,Gene
1601,PYDC1,Gene
1602,PYDC2,Gene
1603,PYGB,Gene
1604,PYGL,Gene
1605,PYGM,Gene
1606,RAB10,Gene
1607,RAB11B,Gene
1608,RAB14,Gene
1609,RAB2A,Gene
1610,RAB5A,Gene
1611,RAB5B,Gene
1612,RAB5C,Gene
1613,RAB8A,Gene
1614,RAC1,Gene
1615,RAC2,Gene
1616,RAC3,Gene
1617,RAF1,Gene
1618,RAG1,Gene
1619,RAG2,Gene
1620,RALA,Gene
1621,RALB,Gene
1622,RALBP1,Gene
1623,RALGDS,Gene
1624,RAP1A,Gene
1625,RAP1B,Gene
1626,RAP1GAP,Gene
1627,RAPGEF1,Gene
1628,RAPGEF2,Gene
1629,RAPGEF3,Gene
1630,RAPGEF4,Gene
1631,RAPGEF5,Gene
1632,RAPGEF6,Gene
1633,RARA,Gene
1634,RASA1,Gene
1635,RASA2,Gene
1636,RASA3,Gene
1637,RASA4,Gene
1638,RASA4B,Gene
1639,RASAL1,Gene
1640,RASAL2,Gene
1641,RASAL3,Gene
1642,RASGRF1,Gene
1643,RASGRF2,Gene
1644,RASGRP1,Gene
1645,RASGRP2,Gene
1646,RASGRP3,Gene
1647,RASGRP4,Gene
1648,RASSF1,Gene
1649,RASSF2,Gene
1650,RASSF4,Gene
1651,RASSF5,Gene
1652,RASSF6,Gene
1653,RBCK1,Gene
1654,RBL1,Gene
1655,RBL2,Gene
1656,RBPJ,Gene
1657,RBPJL,Gene
1658,RBX1,Gene
1659,RCAN1,Gene
1660,RCAN2,Gene
1661,RCHY1,Gene
1662,REL,Gene
1663,RELA,Gene
1664,RELB,Gene
1665,RELN,Gene
1666,RET,Gene
1667,RFNG,Gene
1668,RGL1,Gene
1669,RGL2,Gene
1670,RGMA,Gene
1671,RGMB,Gene
1672,RGS14,Gene
1673,RGS2,Gene
1674,RHEB,Gene
1675,RHOA,Gene
1676,RHOQ,Gene
1677,RICTOR,Gene
1678,RIN1,Gene
1679,RIPK1,Gene
1680,RIPK2,Gene
1681,RIPK3,Gene
1682,RLN1,Gene
1683,RLN2,Gene
1684,RLN3,Gene
1685,RNASEL,Gene
1686,RNF125,Gene
1687,RNF152,Gene
1688,RNF31,Gene
1689,RNF43,Gene
1690,ROCK1,Gene
1691,ROCK2,Gene
1692,ROR1,Gene
1693,ROR2,Gene
1694,RPRM,Gene
1695,RPS6,Gene
1696,RPS6KA1,Gene
1697,RPS6KA2,Gene
1698,RPS6KA3,Gene
1699,RPS6KA4,Gene
1700,RPS6KA5,Gene
1701,RPS6KA6,Gene
1702,RPS6KB1,Gene
1703,RPS6KB2,Gene
1704,RPTOR,Gene
1705,RRAGA,Gene
1706,RRAGB,Gene
1707,RRAGC,Gene
1708,RRAGD,Gene
1709,RRAS,Gene
1710,RRAS2,Gene
1711,RRM2,Gene
1712,RRM2B,Gene
1713,RSPO1,Gene
1714,RSPO2,Gene
1715,RSPO3,Gene
1716,RSPO4,Gene
1717,RUVBL1,Gene
1718,RXFP1,Gene
1719,RXFP2,Gene
1720,RXFP3,Gene
1721,RXFP4,Gene
1722,RXRA,Gene
1723,RXRB,Gene
1724,RXRG,Gene
1725,RYK,Gene
1726,RYR1,Gene
1727,RYR2,Gene
1728,RYR3,Gene
1729,S100A7,Gene
1730,S100A7A,Gene
1731,S100A8,Gene
1732,S100A9,Gene
1733,S1PR1,Gene
1734,S1PR2,Gene
1735,S1PR3,Gene
1736,S1PR4,Gene
1737,S1PR5,Gene
1738,SAV1,Gene
1739,SCD,Gene
1740,SCD5,Gene
1741,SCP2,Gene
1742,SCRIB,Gene
1743,SEC13,Gene
1744,SEH1L,Gene
1745,SELE,Gene
1746,SENP2,Gene
1747,SERPINB5,Gene
1748,SERPINE1,Gene
1749,SERPINF1,Gene
1750,SESN1,Gene
1751,SESN2,Gene
1752,SESN3,Gene
1753,SETD7,Gene
1754,SFN,Gene
1755,SFRP1,Gene
1756,SFRP2,Gene
1757,SFRP4,Gene
1758,SFRP5,Gene
1759,SGK1,Gene
1760,SGK2,Gene
1761,SGK3,Gene
1762,SH2B1,Gene
1763,SH2B2,Gene
1764,SH2B3,Gene
1765,SH2D2A,Gene
1766,SHARPIN,Gene
1767,SHC1,Gene
1768,SHC2,Gene
1769,SHC3,Gene
1770,SHC4,Gene
1771,SHH,Gene
1772,SHISA5,Gene
1773,SHOC2,Gene
1774,SIAH1,Gene
1775,SIK1,Gene
1776,SIK2,Gene
1777,SIKE1,Gene
1778,SIN3A,Gene
1779,SIPA1,Gene
1780,SIPA1L1,Gene
1781,SIPA1L2,Gene
1782,SIRT1,Gene
1783,SIVA1,Gene
1784,SKAP1,Gene
1785,SKP1,Gene
1786,SKP2,Gene
1787,SLC25A31,Gene
1788,SLC25A4,Gene
1789,SLC25A5,Gene
1790,SLC27A1,Gene
1791,SLC27A4,Gene
1792,SLC2A1,Gene
1793,SLC2A2,Gene
1794,SLC2A4,Gene
1795,SLC38A9,Gene
1796,SLC3A2,Gene
1797,SLC7A5,Gene
1798,SLC8A1,Gene
1799,SLC8A2,Gene
1800,SLC8A3,Gene
1801,SLC9A1,Gene
1802,SMAD1,Gene
1803,SMAD2,Gene
1804,SMAD3,Gene
1805,SMAD4,Gene
1806,SMAD5,Gene
1807,SMAD6,Gene
1808,SMAD7,Gene
1809,SMAD9,Gene
1810,SMO,Gene
1811,SMPD1,Gene
1812,SMPD2,Gene
1813,SMURF1,Gene
1814,SMURF2,Gene
1815,SNAI2,Gene
1816,SNW1,Gene
1817,SOCS1,Gene
1818,SOCS2,Gene
1819,SOCS3,Gene
1820,SOCS4,Gene
1821,SOCS5,Gene
1822,SOCS6,Gene
1823,SOCS7,Gene
1824,SOD2,Gene
1825,SORBS1,Gene
1826,SORT1,Gene
1827,SOS1,Gene
1828,SOS2,Gene
1829,SOST,Gene
1830,SOX17,Gene
1831,SOX2,Gene
1832,SOX9,Gene
1833,SP1,Gene
1834,SPHK1,Gene
1835,SPHK2,Gene
1836,SPOP,Gene
1837,SPOPL,Gene
1838,SPP1,Gene
1839,SRC,Gene
1840,SREBF1,Gene
1841,SRF,Gene
1842,SRSF1,Gene
1843,SST,Gene
1844,SSTR1,Gene
1845,SSTR2,Gene
1846,SSTR5,Gene
1847,STAM,Gene
1848,STAM2,Gene
1849,STAT1,Gene
1850,STAT2,Gene
1851,STAT3,Gene
1852,STAT4,Gene
1853,STAT5A,Gene
1854,STAT5B,Gene
1855,STAT6,Gene
1856,STEAP3,Gene
1857,STIM1,Gene
1858,STIM2,Gene
1859,STK11,Gene
1860,STK3,Gene
1861,STK4,Gene
1862,STMN1,Gene
1863,STRADA,Gene
1864,STRADB,Gene
1865,SUFU,Gene
1866,SUGT1,Gene
1867,SYK,Gene
1868,SYNGAP1,Gene
1869,TAB1,Gene
1870,TAB2,Gene
1871,TAB3,Gene
1872,TACR1,Gene
1873,TACR2,Gene
1874,TACR3,Gene
1875,TANK,Gene
1876,TAOK1,Gene
1877,TAOK2,Gene
1878,TAOK3,Gene
1879,TBC1D1,Gene
1880,TBC1D4,Gene
1881,TBC1D7,Gene
1882,TBK1,Gene
1883,TBKBP1,Gene
1884,TBL1X,Gene
1885,TBL1XR1,Gene
1886,TBL1Y,Gene
1887,TBX3,Gene
1888,TBXA2R,Gene
1889,TCF3,Gene
1890,TCF7,Gene
1891,TCF7L1,Gene
1892,TCF7L2,Gene
1893,TCL1A,Gene
1894,TCL1B,Gene
1895,TEAD1,Gene
1896,TEAD2,Gene
1897,TEAD3,Gene
1898,TEAD4,Gene
1899,TEC,Gene
1900,TEK,Gene
1901,TELO2,Gene
1902,TF,Gene
1903,TFAM,Gene
1904,TFDP1,Gene
1905,TFF1,Gene
1906,TFRC,Gene
1907,TGFA,Gene
1908,TGFB1,Gene
1909,TGFB2,Gene
1910,TGFB3,Gene
1911,TGFBR1,Gene
1912,TGFBR2,Gene
1913,TGIF1,Gene
1914,TGIF2,Gene
1915,TH,Gene
1916,THBD,Gene
1917,THBS1,Gene
1918,THBS2,Gene
1919,THBS3,Gene
1920,THBS4,Gene
1921,THEM4,Gene
1922,THPO,Gene
1923,THRA,Gene
1924,THRB,Gene
1925,TIAM1,Gene
1926,TICAM1,Gene
1927,TICAM2,Gene
1928,TIMP1,Gene
1929,TIRAP,Gene
1930,TLE1,Gene
1931,TLE2,Gene
1932,TLE3,Gene
1933,TLE4,Gene
1934,TLE6,Gene
1935,TLN2,Gene
1936,TLR1,Gene
1937,TLR2,Gene
1938,TLR3,Gene
1939,TLR4,Gene
1940,TLR5,Gene
1941,TLR6,Gene
1942,TLR7,Gene
1943,TLR8,Gene
1944,TLR9,Gene
1945,TNC,Gene
1946,TNF,Gene
1947,TNFAIP3,Gene
1948,TNFRSF10A,Gene
1949,TNFRSF10B,Gene
1950,TNFRSF11A,Gene
1951,TNFRSF13C,Gene
1952,TNFRSF1A,Gene
1953,TNFRSF1B,Gene
1954,TNFSF10,Gene
1955,TNFSF11,Gene
1956,TNFSF13B,Gene
1957,TNFSF14,Gene
1958,TNN,Gene
1959,TNNC1,Gene
1960,TNNC2,Gene
1961,TNNI3,Gene
1962,TNR,Gene
1963,TNXB,Gene
1964,TOLLIP,Gene
1965,TP53,Gene
1966,TP53AIP1,Gene
1967,TP53BP1,Gene
1968,TP53BP2,Gene
1969,TP53I3,Gene
1970,TP73,Gene
1971,TPCN1,Gene
1972,TPCN2,Gene
1973,TRADD,Gene
1974,TRAF1,Gene
1975,TRAF2,Gene
1976,TRAF3,Gene
1977,TRAF3IP2,Gene
1978,TRAF4,Gene
1979,TRAF5,Gene
1980,TRAF6,Gene
1981,TRDN,Gene
1982,TRHR,Gene
1983,TRIM25,Gene
1984,TRIP10,Gene
1985,TRIP6,Gene
1986,TRPC6,Gene
1987,TRPM2,Gene
1988,TSC1,Gene
1989,TSC2,Gene
1990,TSHB,Gene
1991,TSHR,Gene
1992,TSLP,Gene
1993,TTI1,Gene
1994,TXN,Gene
1995,TXN2,Gene
1996,TXNIP,Gene
1997,TYK2,Gene
1998,UBC,Gene
1999,UCP1,Gene
2000,ULK1,Gene
2001,ULK2,Gene
2002,USP25,Gene
2003,USP7,Gene
2004,VANGL1,Gene
2005,VANGL2,Gene
2006,VASP,Gene
2007,VAV1,Gene
2008,VAV2,Gene
2009,VAV3,Gene
2010,VCAM1,Gene
2011,VDAC1,Gene
2012,VDAC2,Gene
2013,VDAC3,Gene
2014,VEGFA,Gene
2015,VEGFB,Gene
2016,VEGFC,Gene
2017,VHL,Gene
2018,VIP,Gene
2019,VIPR2,Gene
2020,VTN,Gene
2021,VWF,Gene
2022,WAS,Gene
2023,WDR24,Gene
2024,WDR59,Gene
2025,WIF1,Gene
2026,WNT1,Gene
2027,WNT10A,Gene
2028,WNT10B,Gene
2029,WNT11,Gene
2030,WNT16,Gene
2031,WNT2,Gene
2032,WNT2B,Gene
2033,WNT3,Gene
2034,WNT3A,Gene
2035,WNT4,Gene
2036,WNT5A,Gene
2037,WNT5B,Gene
2038,WNT6,Gene
2039,WNT7A,Gene
2040,WNT7B,Gene
2041,WNT8A,Gene
2042,WNT8B,Gene
2043,WNT9A,Gene
2044,WNT9B,Gene
2045,WTIP,Gene
2046,WWC1,Gene
2047,WWTR1,Gene
2048,XCL1,Gene
2049,XCL2,Gene
2050,XCR1,Gene
2051,XIAP,Gene
2052,YAP1,Gene
2053,YWHAB,Gene
2054,YWHAE,Gene
2055,YWHAG,Gene
2056,YWHAH,Gene
2057,YWHAQ,Gene
2058,YWHAZ,Gene
2059,ZAP70,Gene
2060,ZFYVE16,Gene
2061,ZFYVE9,Gene
2062,ZMAT3,Gene
2063,ZNF274,Gene
2064,ZNRF3,Gene
2065,ABL1-METH,Gene-METH
2066,ABL2-METH,Gene-METH
2067,ACAA1-METH,Gene-METH
2068,ACACA-METH,Gene-METH
2069,ACACB-METH,Gene-METH
2070,ACADL-METH,Gene-METH
2071,ACADM-METH,Gene-METH
2072,ACOX1-METH,Gene-METH
2073,ACOX2-METH,Gene-METH
2074,ACOX3-METH,Gene-METH
2075,ACSBG1-METH,Gene-METH
2076,ACSBG2-METH,Gene-METH
2077,ACSL1-METH,Gene-METH
2078,ACSL3-METH,Gene-METH
2079,ACSL4-METH,Gene-METH
2080,ACSL5-METH,Gene-METH
2081,ACSL6-METH,Gene-METH
2082,ACTA2-METH,Gene-METH
2083,ACTB-METH,Gene-METH
2084,ACTG1-METH,Gene-METH
2085,ACVR1-METH,Gene-METH
2086,ACVR1B-METH,Gene-METH
2087,ACVR1C-METH,Gene-METH
2088,ACVR2A-METH,Gene-METH
2089,ACVR2B-METH,Gene-METH
2090,ADAM17-METH,Gene-METH
2091,ADCY1-METH,Gene-METH
2092,ADCY10-METH,Gene-METH
2093,ADCY2-METH,Gene-METH
2094,ADCY3-METH,Gene-METH
2095,ADCY4-METH,Gene-METH
2096,ADCY5-METH,Gene-METH
2097,ADCY6-METH,Gene-METH
2098,ADCY7-METH,Gene-METH
2099,ADCY8-METH,Gene-METH
2100,ADCY9-METH,Gene-METH
2101,ADCYAP1-METH,Gene-METH
2102,ADCYAP1R1-METH,Gene-METH
2103,ADIPOQ-METH,Gene-METH
2104,ADIPOR1-METH,Gene-METH
2105,ADIPOR2-METH,Gene-METH
2106,ADORA1-METH,Gene-METH
2107,ADORA2A-METH,Gene-METH
2108,ADORA2B-METH,Gene-METH
2109,ADORA3-METH,Gene-METH
2110,ADRA1A-METH,Gene-METH
2111,ADRA1B-METH,Gene-METH
2112,ADRA1D-METH,Gene-METH
2113,ADRA2A-METH,Gene-METH
2114,ADRA2B-METH,Gene-METH
2115,ADRA2C-METH,Gene-METH
2116,ADRB1-METH,Gene-METH
2117,ADRB2-METH,Gene-METH
2118,ADRB3-METH,Gene-METH
2119,AFP-METH,Gene-METH
2120,AGAP2-METH,Gene-METH
2121,AGER-METH,Gene-METH
2122,AGRP-METH,Gene-METH
2123,AGT-METH,Gene-METH
2124,AGTR1-METH,Gene-METH
2125,AIFM2-METH,Gene-METH
2126,AIM2-METH,Gene-METH
2127,AJUBA-METH,Gene-METH
2128,AKT1-METH,Gene-METH
2129,AKT1S1-METH,Gene-METH
2130,AKT2-METH,Gene-METH
2131,AKT3-METH,Gene-METH
2132,ALDOA-METH,Gene-METH
2133,ALDOB-METH,Gene-METH
2134,ALDOC-METH,Gene-METH
2135,AMH-METH,Gene-METH
2136,AMHR2-METH,Gene-METH
2137,AMOT-METH,Gene-METH
2138,ANAPC5-METH,Gene-METH
2139,ANGPT1-METH,Gene-METH
2140,ANGPT2-METH,Gene-METH
2141,ANGPT4-METH,Gene-METH
2142,ANGPTL4-METH,Gene-METH
2143,AOX1-METH,Gene-METH
2144,APAF1-METH,Gene-METH
2145,APBB1IP-METH,Gene-METH
2146,APC-METH,Gene-METH
2147,APC2-METH,Gene-METH
2148,APH1A-METH,Gene-METH
2149,APH1B-METH,Gene-METH
2150,APLN-METH,Gene-METH
2151,APLNR-METH,Gene-METH
2152,APOA1-METH,Gene-METH
2153,APOA2-METH,Gene-METH
2154,APOA5-METH,Gene-METH
2155,APOC3-METH,Gene-METH
2156,AQP7-METH,Gene-METH
2157,ARAF-METH,Gene-METH
2158,ARAP3-METH,Gene-METH
2159,AREG-METH,Gene-METH
2160,ARF1-METH,Gene-METH
2161,ARF6-METH,Gene-METH
2162,ARHGDIA-METH,Gene-METH
2163,ARHGDIB-METH,Gene-METH
2164,ARHGEF12-METH,Gene-METH
2165,ARNT-METH,Gene-METH
2166,ARRB1-METH,Gene-METH
2167,ARRB2-METH,Gene-METH
2168,ASPH-METH,Gene-METH
2169,ATF2-METH,Gene-METH
2170,ATF4-METH,Gene-METH
2171,ATF6B-METH,Gene-METH
2172,ATG12-METH,Gene-METH
2173,ATG16L1-METH,Gene-METH
2174,ATG5-METH,Gene-METH
2175,ATM-METH,Gene-METH
2176,ATP1A1-METH,Gene-METH
2177,ATP1A2-METH,Gene-METH
2178,ATP1A3-METH,Gene-METH
2179,ATP1A4-METH,Gene-METH
2180,ATP1B1-METH,Gene-METH
2181,ATP1B2-METH,Gene-METH
2182,ATP1B3-METH,Gene-METH
2183,ATP1B4-METH,Gene-METH
2184,ATP2A1-METH,Gene-METH
2185,ATP2A2-METH,Gene-METH
2186,ATP2A3-METH,Gene-METH
2187,ATP2B1-METH,Gene-METH
2188,ATP2B2-METH,Gene-METH
2189,ATP2B3-METH,Gene-METH
2190,ATP2B4-METH,Gene-METH
2191,ATP6V1A-METH,Gene-METH
2192,ATP6V1B1-METH,Gene-METH
2193,ATP6V1B2-METH,Gene-METH
2194,ATP6V1C1-METH,Gene-METH
2195,ATP6V1C2-METH,Gene-METH
2196,ATP6V1D-METH,Gene-METH
2197,ATP6V1E1-METH,Gene-METH
2198,ATP6V1E2-METH,Gene-METH
2199,ATP6V1F-METH,Gene-METH
2200,ATP6V1G1-METH,Gene-METH
2201,ATP6V1G2-METH,Gene-METH
