src,dest,EdgeType
FLT1,GRB2,Gene-Gene
FLT1,IRS1,Gene-Gene
FLT1,PLCB1,Gene-Gene
FLT1,PLCB2,Gene-Gene
FLT1,PLCB3,Gene-Gene
FLT1,PLCB4,Gene-Gene
FLT1,PLCG1,Gene-Gene
FLT1,PLCG2,Gene-Gene
FLT1,SHC1,Gene-Gene
FLT1,SHC2,Gene-Gene
FLT1,SHC3,Gene-Gene
FLT1,SHC4,Gene-Gene
FLT3,GRB2,Gene-Gene
FLT3,IRS1,Gene-Gene
FLT3,SHC1,Gene-Gene
FLT3,SHC2,Gene-Gene
FLT3,SHC3,Gene-Gene
FLT3,SHC4,Gene-Gene
FLT3LG,CSF1R,Gene-Gene
FLT3LG,EGFR,Gene-Gene
FLT3LG,EPHA2,Gene-Gene
FLT3LG,ERBB2,Gene-Gene
FLT3LG,ERBB3,Gene-Gene
FLT3LG,ERBB4,Gene-Gene
FLT3LG,FGFR1,Gene-Gene
FLT3LG,FGFR2,Gene-Gene
FLT3LG,FGFR3,Gene-Gene
FLT3LG,FGFR4,Gene-Gene
FLT3LG,FLT1,Gene-Gene
FLT3LG,FLT3,Gene-Gene
FLT3LG,FLT4,Gene-Gene
FLT3LG,IGF1R,Gene-Gene
FLT3LG,INSR,Gene-Gene
FLT3LG,KDR,Gene-Gene
FLT3LG,KIT,Gene-Gene
FLT3LG,MET,Gene-Gene
FLT3LG,NGFR,Gene-Gene
FLT3LG,NTRK1,Gene-Gene
FLT3LG,NTRK2,Gene-Gene
FLT3LG,PDGFRA,Gene-Gene
FLT3LG,PDGFRB,Gene-Gene
FLT3LG,TEK,Gene-Gene
FLT4,CRK,Gene-Gene
FLT4,CRKL,Gene-Gene
FLT4,GRB2,Gene-Gene
FLT4,IRS1,Gene-Gene
FLT4,PLCB1,Gene-Gene
FLT4,PLCB2,Gene-Gene
FLT4,PLCB3,Gene-Gene
FLT4,PLCB4,Gene-Gene
FLT4,PLCG1,Gene-Gene
FLT4,PLCG2,Gene-Gene
FLT4,SHC1,Gene-Gene
FLT4,SHC2,Gene-Gene
FLT4,SHC3,Gene-Gene
FLT4,SHC4,Gene-Gene
FMOD,TGFB1,Gene-Gene
FMOD,TGFB2,Gene-Gene
FMOD,TGFB3,Gene-Gene
FN1,ITGA1,Gene-Gene
FN1,ITGA10,Gene-Gene
FN1,ITGA11,Gene-Gene
FN1,ITGA2,Gene-Gene
FN1,ITGA2B,Gene-Gene
FN1,ITGA3,Gene-Gene
FN1,ITGA4,Gene-Gene
FN1,ITGA5,Gene-Gene
FN1,ITGA6,Gene-Gene
FN1,ITGA7,Gene-Gene
FN1,ITGA8,Gene-Gene
FN1,ITGA9,Gene-Gene
FN1,ITGAV,Gene-Gene
FN1,ITGB1,Gene-Gene
FN1,ITGB3,Gene-Gene
FN1,ITGB4,Gene-Gene
FN1,ITGB5,Gene-Gene
FN1,ITGB6,Gene-Gene
FN1,ITGB7,Gene-Gene
FN1,ITGB8,Gene-Gene
FN1,PTK2,Gene-Gene
FNIP1,FLCN,Gene-Gene
FNIP1,RRAGA,Gene-Gene
FNIP1,RRAGB,Gene-Gene
FNIP1,RRAGC,Gene-Gene
FNIP1,RRAGD,Gene-Gene
FNIP2,FLCN,Gene-Gene
FNIP2,FNIP1,Gene-Gene
FNIP2,RRAGA,Gene-Gene
FNIP2,RRAGB,Gene-Gene
FNIP2,RRAGC,Gene-Gene
FNIP2,RRAGD,Gene-Gene
FOS,CCL11,Gene-Gene
FOS,CCL2,Gene-Gene
FOS,CCL20,Gene-Gene
FOS,CCL3,Gene-Gene
FOS,CCL4,Gene-Gene
FOS,CCL5,Gene-Gene
FOS,CCL7,Gene-Gene
FOS,CCND1,Gene-Gene
FOS,CDK4,Gene-Gene
FOS,CSF2,Gene-Gene
FOS,CSF3,Gene-Gene
FOS,CXCL1,Gene-Gene
FOS,CXCL10,Gene-Gene
FOS,CXCL2,Gene-Gene
FOS,CXCL3,Gene-Gene
FOS,CXCL5,Gene-Gene
FOS,CXCL6,Gene-Gene
FOS,DEFB4A,Gene-Gene
FOS,DEFB4B,Gene-Gene
FOS,IFNG,Gene-Gene
FOS,IL10,Gene-Gene
FOS,IL12A,Gene-Gene
FOS,IL12B,Gene-Gene
FOS,IL13,Gene-Gene
FOS,IL1B,Gene-Gene
FOS,IL2,Gene-Gene
FOS,IL4,Gene-Gene
FOS,IL5,Gene-Gene
FOS,IL6,Gene-Gene
FOS,LCN2,Gene-Gene
FOS,MMP1,Gene-Gene
FOS,MMP13,Gene-Gene
FOS,MMP3,Gene-Gene
FOS,MMP9,Gene-Gene
FOS,MUC5AC,Gene-Gene
FOS,MUC5B,Gene-Gene
FOS,PTGS2,Gene-Gene
FOS,S100A7,Gene-Gene
FOS,S100A7A,Gene-Gene
FOS,S100A8,Gene-Gene
FOS,S100A9,Gene-Gene
FOS,TNF,Gene-Gene
FOSB,CCL11,Gene-Gene
FOSB,CCL2,Gene-Gene
FOSB,CCL20,Gene-Gene
FOSB,CCL7,Gene-Gene
FOSB,CSF2,Gene-Gene
FOSB,CSF3,Gene-Gene
FOSB,CXCL1,Gene-Gene
FOSB,CXCL10,Gene-Gene
FOSB,CXCL2,Gene-Gene
FOSB,CXCL3,Gene-Gene
FOSB,CXCL5,Gene-Gene
FOSB,CXCL6,Gene-Gene
FOSB,DEFB4A,Gene-Gene
FOSB,DEFB4B,Gene-Gene
FOSB,IFNG,Gene-Gene
FOSB,IL13,Gene-Gene
FOSB,IL1B,Gene-Gene
FOSB,IL4,Gene-Gene
FOSB,IL5,Gene-Gene
FOSB,IL6,Gene-Gene
FOSB,LCN2,Gene-Gene
FOSB,MMP1,Gene-Gene
FOSB,MMP13,Gene-Gene
FOSB,MMP3,Gene-Gene
FOSB,MMP9,Gene-Gene
FOSB,MUC5AC,Gene-Gene
FOSB,MUC5B,Gene-Gene
FOSB,PTGS2,Gene-Gene
FOSB,S100A7,Gene-Gene
FOSB,S100A7A,Gene-Gene
FOSB,S100A8,Gene-Gene
FOSB,S100A9,Gene-Gene
FOSB,TNF,Gene-Gene
FOSL1,CCL11,Gene-Gene
FOSL1,CCL2,Gene-Gene
FOSL1,CCL20,Gene-Gene
FOSL1,CCL7,Gene-Gene
FOSL1,CSF2,Gene-Gene
FOSL1,CSF3,Gene-Gene
FOSL1,CXCL1,Gene-Gene
FOSL1,CXCL10,Gene-Gene
FOSL1,CXCL2,Gene-Gene
FOSL1,CXCL3,Gene-Gene
FOSL1,CXCL5,Gene-Gene
FOSL1,CXCL6,Gene-Gene
FOSL1,DEFB4A,Gene-Gene
FOSL1,DEFB4B,Gene-Gene
FOSL1,IFNG,Gene-Gene
FOSL1,IL13,Gene-Gene
FOSL1,IL1B,Gene-Gene
FOSL1,IL4,Gene-Gene
FOSL1,IL5,Gene-Gene
FOSL1,IL6,Gene-Gene
FOSL1,LCN2,Gene-Gene
FOSL1,MMP1,Gene-Gene
FOSL1,MMP13,Gene-Gene
FOSL1,MMP3,Gene-Gene
FOSL1,MMP9,Gene-Gene
FOSL1,MUC5AC,Gene-Gene
FOSL1,MUC5B,Gene-Gene
FOSL1,PTGS2,Gene-Gene
FOSL1,S100A7,Gene-Gene
FOSL1,S100A7A,Gene-Gene
FOSL1,S100A8,Gene-Gene
FOSL1,S100A9,Gene-Gene
FOSL1,TNF,Gene-Gene
FOXO1,ATG12,Gene-Gene
FOXO1,ATM,Gene-Gene
FOXO1,BCL2L11,Gene-Gene
FOXO1,BCL6,Gene-Gene
FOXO1,BNIP3,Gene-Gene
FOXO1,CAT,Gene-Gene
FOXO1,CCNB1,Gene-Gene
FOXO1,CCNB2,Gene-Gene
FOXO1,CCNB3,Gene-Gene
FOXO1,CCND1,Gene-Gene
FOXO1,CCND2,Gene-Gene
FOXO1,CCNG2,Gene-Gene
FOXO1,CDKN1A,Gene-Gene
FOXO1,CDKN1B,Gene-Gene
FOXO1,CDKN2B,Gene-Gene
FOXO1,CDKN2D,Gene-Gene
FOXO1,CPT1A,Gene-Gene
FOXO1,CPT1B,Gene-Gene
FOXO1,CPT1C,Gene-Gene
FOXO1,FASLG,Gene-Gene
FOXO1,FBP1,Gene-Gene
FOXO1,FBP2,Gene-Gene
FOXO1,FBXO25,Gene-Gene
FOXO1,FBXO32,Gene-Gene
FOXO1,G6PC2,Gene-Gene
FOXO1,G6PC3,Gene-Gene
FOXO1,GABARAP,Gene-Gene
FOXO1,GABARAPL1,Gene-Gene
FOXO1,GABARAPL2,Gene-Gene
FOXO1,GADD45A,Gene-Gene
FOXO1,GADD45B,Gene-Gene
FOXO1,GADD45G,Gene-Gene
FOXO1,IL7R,Gene-Gene
FOXO1,KLF2,Gene-Gene
FOXO1,PCK1,Gene-Gene
FOXO1,PCK2,Gene-Gene
FOXO1,PLK1,Gene-Gene
FOXO1,PLK2,Gene-Gene
FOXO1,PLK3,Gene-Gene
FOXO1,PLK4,Gene-Gene
FOXO1,PPARGC1A,Gene-Gene
FOXO1,RAG1,Gene-Gene
FOXO1,RAG2,Gene-Gene
FOXO1,RBL2,Gene-Gene
FOXO1,S1PR1,Gene-Gene
FOXO1,S1PR4,Gene-Gene
FOXO1,SOD2,Gene-Gene
FOXO1,TNFSF10,Gene-Gene
FOXO3,ATG12,Gene-Gene
FOXO3,ATM,Gene-Gene
FOXO3,BCL2L11,Gene-Gene
FOXO3,BCL6,Gene-Gene
FOXO3,BNIP3,Gene-Gene
FOXO3,CAT,Gene-Gene
FOXO3,CCNB1,Gene-Gene
FOXO3,CCNB2,Gene-Gene
FOXO3,CCNB3,Gene-Gene
FOXO3,CCND1,Gene-Gene
FOXO3,CCND2,Gene-Gene
FOXO3,CCNG2,Gene-Gene
FOXO3,CDKN1A,Gene-Gene
FOXO3,CDKN1B,Gene-Gene
FOXO3,CDKN2B,Gene-Gene
FOXO3,CDKN2D,Gene-Gene
FOXO3,FASLG,Gene-Gene
FOXO3,FBXO25,Gene-Gene
FOXO3,FBXO32,Gene-Gene
FOXO3,G6PC2,Gene-Gene
FOXO3,G6PC3,Gene-Gene
FOXO3,GABARAP,Gene-Gene
FOXO3,GABARAPL1,Gene-Gene
FOXO3,GABARAPL2,Gene-Gene
FOXO3,GADD45A,Gene-Gene
FOXO3,GADD45B,Gene-Gene
FOXO3,GADD45G,Gene-Gene
FOXO3,GALT,Gene-Gene
FOXO3,IL7R,Gene-Gene
FOXO3,KLF2,Gene-Gene
FOXO3,PCK1,Gene-Gene
FOXO3,PCK2,Gene-Gene
FOXO3,PLK1,Gene-Gene
FOXO3,PLK2,Gene-Gene
FOXO3,PLK3,Gene-Gene
FOXO3,PLK4,Gene-Gene
FOXO3,RAG1,Gene-Gene
FOXO3,RAG2,Gene-Gene
FOXO3,RBL2,Gene-Gene
FOXO3,S1PR1,Gene-Gene
FOXO3,S1PR4,Gene-Gene
FOXO3,SOD2,Gene-Gene
FOXO3,TNFSF10,Gene-Gene
FOXO4,ATG12,Gene-Gene
FOXO4,ATM,Gene-Gene
FOXO4,BCL2L11,Gene-Gene
FOXO4,BCL6,Gene-Gene
FOXO4,BNIP3,Gene-Gene
FOXO4,CAT,Gene-Gene
FOXO4,CCNB1,Gene-Gene
FOXO4,CCNB2,Gene-Gene
FOXO4,CCNB3,Gene-Gene
FOXO4,CCND1,Gene-Gene
FOXO4,CCND2,Gene-Gene
FOXO4,CCNG2,Gene-Gene
FOXO4,CDKN1A,Gene-Gene
FOXO4,CDKN1B,Gene-Gene
FOXO4,CDKN2B,Gene-Gene
FOXO4,CDKN2D,Gene-Gene
FOXO4,FASLG,Gene-Gene
FOXO4,FBXO25,Gene-Gene
FOXO4,FBXO32,Gene-Gene
FOXO4,G6PC2,Gene-Gene
FOXO4,G6PC3,Gene-Gene
FOXO4,GABARAP,Gene-Gene
FOXO4,GABARAPL1,Gene-Gene
FOXO4,GABARAPL2,Gene-Gene
FOXO4,GADD45A,Gene-Gene
FOXO4,GADD45B,Gene-Gene
FOXO4,GADD45G,Gene-Gene
FOXO4,IL7R,Gene-Gene
FOXO4,KLF2,Gene-Gene
FOXO4,PCK1,Gene-Gene
FOXO4,PCK2,Gene-Gene
FOXO4,PLK1,Gene-Gene
FOXO4,PLK2,Gene-Gene
FOXO4,PLK3,Gene-Gene
FOXO4,PLK4,Gene-Gene
FOXO4,RAG1,Gene-Gene
FOXO4,RAG2,Gene-Gene
FOXO4,RBL2,Gene-Gene
FOXO4,S1PR1,Gene-Gene
FOXO4,S1PR4,Gene-Gene
FOXO4,SOD2,Gene-Gene
FOXO4,TNFSF10,Gene-Gene
FPR1,GNAQ,Gene-Gene
FPR1,GNAS,Gene-Gene
FRAT1,DVL1,Gene-Gene
FRAT1,DVL2,Gene-Gene
FRAT1,DVL3,Gene-Gene
FRAT2,DVL1,Gene-Gene
FRAT2,DVL2,Gene-Gene
FRAT2,DVL3,Gene-Gene
FRMD1,STK3,Gene-Gene
FRMD6,FRMD1,Gene-Gene
FRMD6,NF2,Gene-Gene
FRMD6,STK3,Gene-Gene
FRMD6,WWC1,Gene-Gene
FRS2,CRK,Gene-Gene
FRS2,CRKL,Gene-Gene
FSHB,ADCYAP1R1,Gene-Gene
FSHB,ADORA2A,Gene-Gene
FSHB,ADRB1,Gene-Gene
FSHB,DRD1,Gene-Gene
FSHB,DRD5,Gene-Gene
FSHB,FSHR,Gene-Gene
FSHB,GIPR,Gene-Gene
FSHB,GLP1R,Gene-Gene
FSHB,GPR119,Gene-Gene
FSHB,HTR4,Gene-Gene
FSHB,HTR6,Gene-Gene
FSHB,LHCGR,Gene-Gene
FSHB,MC2R,Gene-Gene
FSHB,NPR1,Gene-Gene
FSHB,PTGER2,Gene-Gene
FSHB,TSHR,Gene-Gene
FSHB,VIPR2,Gene-Gene
FSHR,GNAS,Gene-Gene
FST,INHBA,Gene-Gene
FST,INHBB,Gene-Gene
FST,INHBC,Gene-Gene
FST,INHBE,Gene-Gene
FXYD1,ATP1A1,Gene-Gene
FXYD1,ATP1A2,Gene-Gene
FXYD1,ATP1A3,Gene-Gene
FXYD1,ATP1A4,Gene-Gene
FXYD1,ATP1B1,Gene-Gene
FXYD1,ATP1B2,Gene-Gene
FXYD1,ATP1B3,Gene-Gene
FXYD1,ATP1B4,Gene-Gene
FXYD1,FXYD2,Gene-Gene
FYN,GAB2,Gene-Gene
FYN,LCK,Gene-Gene
FYN,ZAP70,Gene-Gene
FZD1,DVL1,Gene-Gene
FZD1,DVL2,Gene-Gene
FZD1,DVL3,Gene-Gene
FZD1,FZD4,Gene-Gene
FZD1,FZD6,Gene-Gene
FZD1,FZD7,Gene-Gene
FZD1,FZD8,Gene-Gene
FZD1,FZD9,Gene-Gene
FZD1,GPC4,Gene-Gene
FZD1,LRP5,Gene-Gene
FZD1,LRP6,Gene-Gene
FZD1,PLCB1,Gene-Gene
FZD1,PLCB2,Gene-Gene
FZD1,PLCB3,Gene-Gene
FZD1,PLCB4,Gene-Gene
FZD1,ROR1,Gene-Gene
FZD1,ROR2,Gene-Gene
FZD1,RYK,Gene-Gene
FZD10,DVL1,Gene-Gene
FZD10,DVL2,Gene-Gene
FZD10,DVL3,Gene-Gene
FZD10,FZD1,Gene-Gene
FZD10,FZD2,Gene-Gene
FZD10,FZD3,Gene-Gene
FZD10,FZD4,Gene-Gene
FZD10,FZD5,Gene-Gene
FZD10,FZD6,Gene-Gene
FZD10,FZD7,Gene-Gene
FZD10,FZD8,Gene-Gene
FZD10,FZD9,Gene-Gene
FZD10,GPC4,Gene-Gene
FZD10,LRP5,Gene-Gene
FZD10,LRP6,Gene-Gene
FZD10,PLCB1,Gene-Gene
FZD10,PLCB2,Gene-Gene
FZD10,PLCB3,Gene-Gene
FZD10,PLCB4,Gene-Gene
FZD10,ROR1,Gene-Gene
FZD10,ROR2,Gene-Gene
FZD10,RYK,Gene-Gene
FZD2,DVL1,Gene-Gene
FZD2,DVL2,Gene-Gene
FZD2,DVL3,Gene-Gene
FZD2,FZD1,Gene-Gene
FZD2,FZD3,Gene-Gene
FZD2,FZD4,Gene-Gene
FZD2,FZD5,Gene-Gene
FZD2,FZD6,Gene-Gene
FZD2,FZD7,Gene-Gene
FZD2,FZD8,Gene-Gene
FZD2,FZD9,Gene-Gene
FZD2,GPC4,Gene-Gene
FZD2,LRP5,Gene-Gene
FZD2,LRP6,Gene-Gene
FZD2,PLCB1,Gene-Gene
FZD2,PLCB2,Gene-Gene
FZD2,PLCB3,Gene-Gene
FZD2,PLCB4,Gene-Gene
FZD2,ROR1,Gene-Gene
FZD2,ROR2,Gene-Gene
FZD2,RYK,Gene-Gene
FZD3,DVL1,Gene-Gene
FZD3,DVL2,Gene-Gene
FZD3,DVL3,Gene-Gene
FZD3,FZD1,Gene-Gene
FZD3,FZD4,Gene-Gene
FZD3,FZD6,Gene-Gene
FZD3,FZD7,Gene-Gene
FZD3,FZD8,Gene-Gene
FZD3,FZD9,Gene-Gene
FZD3,GPC4,Gene-Gene
FZD3,LRP5,Gene-Gene
FZD3,LRP6,Gene-Gene
FZD3,PLCB1,Gene-Gene
FZD3,PLCB2,Gene-Gene
FZD3,PLCB3,Gene-Gene
FZD3,PLCB4,Gene-Gene
FZD3,ROR1,Gene-Gene
FZD3,ROR2,Gene-Gene
FZD3,RYK,Gene-Gene
FZD4,DVL1,Gene-Gene
FZD4,DVL2,Gene-Gene
FZD4,DVL3,Gene-Gene
FZD4,FZD6,Gene-Gene
FZD4,FZD7,Gene-Gene
FZD4,FZD8,Gene-Gene
FZD4,FZD9,Gene-Gene
FZD4,GPC4,Gene-Gene
FZD4,LRP5,Gene-Gene
FZD4,LRP6,Gene-Gene
FZD4,PLCB1,Gene-Gene
FZD4,PLCB2,Gene-Gene
FZD4,PLCB3,Gene-Gene
FZD4,PLCB4,Gene-Gene
FZD4,ROR1,Gene-Gene
FZD4,ROR2,Gene-Gene
FZD4,RYK,Gene-Gene
FZD5,DVL1,Gene-Gene
FZD5,DVL2,Gene-Gene
FZD5,DVL3,Gene-Gene
FZD5,FZD1,Gene-Gene
FZD5,FZD3,Gene-Gene
FZD5,FZD4,Gene-Gene
FZD5,FZD6,Gene-Gene
FZD5,FZD7,Gene-Gene
FZD5,FZD8,Gene-Gene
FZD5,FZD9,Gene-Gene
FZD5,GPC4,Gene-Gene
FZD5,LRP5,Gene-Gene
FZD5,LRP6,Gene-Gene
FZD5,PLCB1,Gene-Gene
FZD5,PLCB2,Gene-Gene
FZD5,PLCB3,Gene-Gene
FZD5,PLCB4,Gene-Gene
FZD5,ROR1,Gene-Gene
FZD5,ROR2,Gene-Gene
FZD5,RYK,Gene-Gene
FZD6,DVL1,Gene-Gene
FZD6,DVL2,Gene-Gene
FZD6,DVL3,Gene-Gene
FZD6,FZD7,Gene-Gene
FZD6,FZD8,Gene-Gene
FZD6,FZD9,Gene-Gene
FZD6,GPC4,Gene-Gene
FZD6,LRP5,Gene-Gene
FZD6,LRP6,Gene-Gene
FZD6,PLCB1,Gene-Gene
FZD6,PLCB2,Gene-Gene
FZD6,PLCB3,Gene-Gene
FZD6,PLCB4,Gene-Gene
FZD6,ROR1,Gene-Gene
FZD6,ROR2,Gene-Gene
FZD6,RYK,Gene-Gene
FZD7,DVL1,Gene-Gene
FZD7,DVL2,Gene-Gene
FZD7,DVL3,Gene-Gene
FZD7,FZD8,Gene-Gene
FZD7,FZD9,Gene-Gene
FZD7,GPC4,Gene-Gene
FZD7,LRP5,Gene-Gene
FZD7,LRP6,Gene-Gene
FZD7,PLCB1,Gene-Gene
FZD7,PLCB2,Gene-Gene
FZD7,PLCB3,Gene-Gene
FZD7,PLCB4,Gene-Gene
FZD7,ROR1,Gene-Gene
FZD7,ROR2,Gene-Gene
FZD7,RYK,Gene-Gene
FZD8,DVL1,Gene-Gene
FZD8,DVL2,Gene-Gene
FZD8,DVL3,Gene-Gene
FZD8,FZD9,Gene-Gene
FZD8,GPC4,Gene-Gene
FZD8,LRP5,Gene-Gene
FZD8,LRP6,Gene-Gene
FZD8,PLCB1,Gene-Gene
FZD8,PLCB2,Gene-Gene
FZD8,PLCB3,Gene-Gene
FZD8,PLCB4,Gene-Gene
FZD8,ROR1,Gene-Gene
FZD8,ROR2,Gene-Gene
FZD8,RYK,Gene-Gene
FZD9,DVL1,Gene-Gene
FZD9,DVL2,Gene-Gene
FZD9,DVL3,Gene-Gene
FZD9,GPC4,Gene-Gene
FZD9,LRP5,Gene-Gene
FZD9,LRP6,Gene-Gene
FZD9,PLCB1,Gene-Gene
FZD9,PLCB2,Gene-Gene
FZD9,PLCB3,Gene-Gene
FZD9,PLCB4,Gene-Gene
FZD9,ROR1,Gene-Gene
FZD9,ROR2,Gene-Gene
FZD9,RYK,Gene-Gene
GAB1,PIK3CA,Gene-Gene
GAB1,PIK3CB,Gene-Gene
GAB1,PIK3CD,Gene-Gene
GAB1,PIK3R1,Gene-Gene
GAB1,PIK3R2,Gene-Gene
GAB1,PIK3R3,Gene-Gene
GAB1,SOS1,Gene-Gene
GAB1,SOS2,Gene-Gene
GAB2,PIK3CA,Gene-Gene
GAB2,PIK3CB,Gene-Gene
GAB2,PIK3CD,Gene-Gene
GAB2,PIK3R1,Gene-Gene
GAB2,PIK3R2,Gene-Gene
GAB2,PIK3R3,Gene-Gene
GAB2,SOS1,Gene-Gene
GAB2,SOS2,Gene-Gene
GAB2,GAB2-PROT,Gene-Gene-PROT
GABBR1,GNAI1,Gene-Gene
GABBR1,GNAI2,Gene-Gene
GABBR1,GNAI3,Gene-Gene
GABBR1,GNAO1,Gene-Gene
GABBR2,GNAI1,Gene-Gene
GABBR2,GNAI2,Gene-Gene
GABBR2,GNAI3,Gene-Gene
GABBR2,GNAO1,Gene-Gene
GADD45A,CCNB1,Gene-Gene
GADD45A,CCNB2,Gene-Gene
GADD45A,CDK1,Gene-Gene
GADD45A,MAP3K4,Gene-Gene
GADD45B,CCNB1,Gene-Gene
GADD45B,CCNB2,Gene-Gene
GADD45B,CDK1,Gene-Gene
GADD45B,MAP3K4,Gene-Gene
GADD45G,CCNB1,Gene-Gene
GADD45G,CCNB2,Gene-Gene
GADD45G,CDK1,Gene-Gene
GADD45G,MAP3K4,Gene-Gene
GAPDH,GAPDH-PROT,Gene-Gene-PROT
GATA4,SRF,Gene-Gene
GCG,ADCYAP1R1,Gene-Gene
GCG,ADORA2A,Gene-Gene
GCG,ADRB1,Gene-Gene
GCG,DRD1,Gene-Gene
GCG,DRD5,Gene-Gene
GCG,FSHR,Gene-Gene
GCG,GIPR,Gene-Gene
GCG,GLP1R,Gene-Gene
GCG,GPR119,Gene-Gene
GCG,HTR4,Gene-Gene
GCG,HTR6,Gene-Gene
GCG,LHCGR,Gene-Gene
GCG,MC2R,Gene-Gene
GCG,NPR1,Gene-Gene
GCG,PTGER2,Gene-Gene
GCG,TSHR,Gene-Gene
GCG,VIPR2,Gene-Gene
GDF5,AMHR2,Gene-Gene
GDF5,BMPR1A,Gene-Gene
GDF5,BMPR1B,Gene-Gene
GDF5,BMPR2,Gene-Gene
GDF6,AMHR2,Gene-Gene
GDF6,BMPR1A,Gene-Gene
GDF6,BMPR1B,Gene-Gene
GDF6,BMPR2,Gene-Gene
GDF7,AMHR2,Gene-Gene
GDF7,BMPR1A,Gene-Gene
GDF7,BMPR1B,Gene-Gene
GDF7,BMPR2,Gene-Gene
GDNF,EGFR,Gene-Gene
GDNF,ERBB2,Gene-Gene
GDNF,ERBB3,Gene-Gene
GDNF,ERBB4,Gene-Gene
GDNF,FGFR1,Gene-Gene
GDNF,FGFR2,Gene-Gene
GDNF,FGFR3,Gene-Gene
GDNF,FGFR4,Gene-Gene
GDNF,FLT1,Gene-Gene
GDNF,FLT4,Gene-Gene
GDNF,KDR,Gene-Gene
GDNF,MET,Gene-Gene
GDNF,MST1R,Gene-Gene
GDNF,NTRK1,Gene-Gene
GDNF,NTRK2,Gene-Gene
GDNF,NTRK3,Gene-Gene
GDNF,PDGFRA,Gene-Gene
GDNF,PDGFRB,Gene-Gene
GDNF,RET,Gene-Gene
GH1,CNTFR,Gene-Gene
GH1,CSF2RB,Gene-Gene
GH1,CSF3R,Gene-Gene
GH1,EGFR,Gene-Gene
GH1,EPOR,Gene-Gene
GH1,GHR,Gene-Gene
GH1,IFNAR1,Gene-Gene
GH1,IFNAR2,Gene-Gene
GH1,IFNGR1,Gene-Gene
GH1,IFNGR2,Gene-Gene
GH1,IL10RA,Gene-Gene
GH1,IL10RB,Gene-Gene
GH1,IL11RA,Gene-Gene
GH1,IL12RB1,Gene-Gene
GH1,IL12RB2,Gene-Gene
GH1,IL13RA1,Gene-Gene
GH1,IL13RA2,Gene-Gene
GH1,IL15RA,Gene-Gene
GH1,IL20RA,Gene-Gene
GH1,IL20RB,Gene-Gene
GH1,IL21R,Gene-Gene
GH1,IL22RA1,Gene-Gene
GH1,IL22RA2,Gene-Gene
GH1,IL23R,Gene-Gene
GH1,IL27RA,Gene-Gene
GH1,IL2RA,Gene-Gene
GH1,IL2RB,Gene-Gene
GH1,IL2RG,Gene-Gene
GH1,IL4R,Gene-Gene
GH1,IL5RA,Gene-Gene
GH1,IL6R,Gene-Gene
GH1,IL6ST,Gene-Gene
GH1,IL7R,Gene-Gene
GH1,JAK1,Gene-Gene
GH1,JAK2,Gene-Gene
GH1,JAK3,Gene-Gene
GH1,LEPR,Gene-Gene
GH1,LIFR,Gene-Gene
GH1,MPL,Gene-Gene
GH1,OSMR,Gene-Gene
GH1,PDGFRA,Gene-Gene
GH1,PDGFRB,Gene-Gene
GH1,PRLR,Gene-Gene
GH2,CNTFR,Gene-Gene
GH2,CSF2RB,Gene-Gene
GH2,CSF3R,Gene-Gene
GH2,EGFR,Gene-Gene
GH2,EPOR,Gene-Gene
GH2,GHR,Gene-Gene
GH2,IFNAR1,Gene-Gene
GH2,IFNAR2,Gene-Gene
GH2,IFNGR1,Gene-Gene
GH2,IFNGR2,Gene-Gene
GH2,IL10RA,Gene-Gene
GH2,IL10RB,Gene-Gene
GH2,IL11RA,Gene-Gene
GH2,IL12RB1,Gene-Gene
GH2,IL12RB2,Gene-Gene
GH2,IL13RA1,Gene-Gene
GH2,IL13RA2,Gene-Gene
GH2,IL15RA,Gene-Gene
GH2,IL20RA,Gene-Gene
GH2,IL20RB,Gene-Gene
GH2,IL21R,Gene-Gene
GH2,IL22RA1,Gene-Gene
GH2,IL22RA2,Gene-Gene
GH2,IL23R,Gene-Gene
GH2,IL27RA,Gene-Gene
GH2,IL2RA,Gene-Gene
GH2,IL2RB,Gene-Gene
GH2,IL2RG,Gene-Gene
GH2,IL4R,Gene-Gene
GH2,IL5RA,Gene-Gene
GH2,IL6R,Gene-Gene
GH2,IL6ST,Gene-Gene
GH2,IL7R,Gene-Gene
GH2,JAK1,Gene-Gene
GH2,JAK2,Gene-Gene
GH2,JAK3,Gene-Gene
GH2,LEPR,Gene-Gene
GH2,LIFR,Gene-Gene
GH2,MPL,Gene-Gene
GH2,OSMR,Gene-Gene
GH2,PDGFRA,Gene-Gene
GH2,PDGFRB,Gene-Gene
GH2,PRLR,Gene-Gene
GHR,IFNAR1,Gene-Gene
GHR,IFNAR2,Gene-Gene
GHR,IL2RA,Gene-Gene
GHR,IL2RB,Gene-Gene
GHR,IL2RG,Gene-Gene
GHR,IL4R,Gene-Gene
GHR,IL6R,Gene-Gene
GHR,IL7R,Gene-Gene
GHR,JAK1,Gene-Gene
GHR,JAK2,Gene-Gene
GHR,JAK3,Gene-Gene
GHR,OSMR,Gene-Gene
GHR,PRLR,Gene-Gene
GHR,TYK2,Gene-Gene
GHRL,ADORA1,Gene-Gene
GHRL,ADRB2,Gene-Gene
GHRL,CHRM1,Gene-Gene
GHRL,CHRM2,Gene-Gene
GHRL,DRD2,Gene-Gene
GHRL,EDNRA,Gene-Gene
