src,dest,EdgeType
1235,1660,Gene-Gene
1235,1836,Gene-Gene
1235,3296,Gene-Gene-METH
1236,1857,Gene-Gene
1236,3297,Gene-Gene-METH
1237,1857,Gene-Gene
1237,3298,Gene-Gene-METH
1238,372,Gene-Gene
1238,410,Gene-Gene
1238,412,Gene-Gene
1238,414,Gene-Gene
1238,415,Gene-Gene
1238,429,Gene-Gene
1238,554,Gene-Gene
1238,580,Gene-Gene
1238,707,Gene-Gene
1238,708,Gene-Gene
1238,864,Gene-Gene
1238,865,Gene-Gene
1238,866,Gene-Gene
1238,867,Gene-Gene
1238,870,Gene-Gene
1238,873,Gene-Gene
1238,882,Gene-Gene
1238,885,Gene-Gene
1238,887,Gene-Gene
1238,888,Gene-Gene
1238,891,Gene-Gene
1238,894,Gene-Gene
1238,899,Gene-Gene
1238,906,Gene-Gene
1238,911,Gene-Gene
1238,912,Gene-Gene
1238,915,Gene-Gene
1238,917,Gene-Gene
1238,920,Gene-Gene
1238,922,Gene-Gene
1238,928,Gene-Gene
1238,929,Gene-Gene
1238,931,Gene-Gene
1238,933,Gene-Gene
1238,936,Gene-Gene
1238,938,Gene-Gene
1238,999,Gene-Gene
1238,1000,Gene-Gene
1238,1001,Gene-Gene
1238,1091,Gene-Gene
1238,1099,Gene-Gene
1238,1343,Gene-Gene
1238,1379,Gene-Gene
1238,1380,Gene-Gene
1238,1567,Gene-Gene
1238,1918,Gene-Gene
1238,1988,Gene-Gene
1238,1993,Gene-Gene
1238,3299,Gene-Gene-METH
1239,92,Gene-Gene
1239,99,Gene-Gene
1239,183,Gene-Gene
1239,184,Gene-Gene
1239,730,Gene-Gene
1239,732,Gene-Gene
1239,733,Gene-Gene
1239,734,Gene-Gene
1239,735,Gene-Gene
1239,736,Gene-Gene
1239,737,Gene-Gene
1239,738,Gene-Gene
1239,739,Gene-Gene
1239,740,Gene-Gene
1239,741,Gene-Gene
1239,742,Gene-Gene
1239,743,Gene-Gene
1239,744,Gene-Gene
1239,745,Gene-Gene
1239,746,Gene-Gene
1239,747,Gene-Gene
1239,748,Gene-Gene
1239,1150,Gene-Gene
1239,1274,Gene-Gene
1239,1422,Gene-Gene
1239,1423,Gene-Gene
1239,1424,Gene-Gene
1239,1426,Gene-Gene
1239,1427,Gene-Gene
1239,1428,Gene-Gene
1239,1469,Gene-Gene
1239,1554,Gene-Gene
1239,1555,Gene-Gene
1239,1557,Gene-Gene
1239,1558,Gene-Gene
1239,1614,Gene-Gene
1239,1619,Gene-Gene
1239,1620,Gene-Gene
1239,1625,Gene-Gene
1239,1628,Gene-Gene
1239,1631,Gene-Gene
1239,1632,Gene-Gene
1239,1633,Gene-Gene
1239,1634,Gene-Gene
1239,1635,Gene-Gene
1239,1636,Gene-Gene
1239,1637,Gene-Gene
1239,1638,Gene-Gene
1239,1639,Gene-Gene
1239,1640,Gene-Gene
1239,1641,Gene-Gene
1239,1642,Gene-Gene
1239,1643,Gene-Gene
1239,1644,Gene-Gene
1239,1645,Gene-Gene
1239,1648,Gene-Gene
1239,1665,Gene-Gene
1239,1666,Gene-Gene
1239,1675,Gene-Gene
1239,1770,Gene-Gene
1239,1824,Gene-Gene
1239,1825,Gene-Gene
1239,1865,Gene-Gene
1239,1921,Gene-Gene
1239,3300,Gene-Gene-METH
1240,615,Gene-Gene
1240,616,Gene-Gene
1240,673,Gene-Gene
1240,1134,Gene-Gene
1240,1864,Gene-Gene
1240,3301,Gene-Gene-METH
1241,555,Gene-Gene
1241,582,Gene-Gene
1241,583,Gene-Gene
1241,584,Gene-Gene
1241,636,Gene-Gene
1241,637,Gene-Gene
1241,638,Gene-Gene
1241,639,Gene-Gene
1241,648,Gene-Gene
1241,651,Gene-Gene
1241,1021,Gene-Gene
1241,1218,Gene-Gene
1241,1242,Gene-Gene
1241,1331,Gene-Gene
1241,1332,Gene-Gene
1241,1333,Gene-Gene
1241,1383,Gene-Gene
1241,1384,Gene-Gene
1241,1663,Gene-Gene
1241,3302,Gene-Gene-METH
1242,554,Gene-Gene
1242,618,Gene-Gene
1242,619,Gene-Gene
1242,620,Gene-Gene
1242,621,Gene-Gene
1242,622,Gene-Gene
1242,623,Gene-Gene
1242,624,Gene-Gene
1242,625,Gene-Gene
1242,626,Gene-Gene
1242,627,Gene-Gene
1242,628,Gene-Gene
1242,629,Gene-Gene
1242,630,Gene-Gene
1242,631,Gene-Gene
1242,632,Gene-Gene
1242,633,Gene-Gene
1242,634,Gene-Gene
1242,635,Gene-Gene
1242,705,Gene-Gene
1242,813,Gene-Gene
1242,1241,Gene-Gene
1242,1285,Gene-Gene
1242,1379,Gene-Gene
1242,1380,Gene-Gene
1242,1381,Gene-Gene
1242,1382,Gene-Gene
1242,1470,Gene-Gene
1242,1471,Gene-Gene
1242,2010,Gene-Gene
1242,2011,Gene-Gene
1242,2012,Gene-Gene
1242,3303,Gene-Gene-METH
1243,63,Gene-Gene
1243,65,Gene-Gene
1243,66,Gene-Gene
1243,3304,Gene-Gene-METH
1244,63,Gene-Gene
1244,64,Gene-Gene
1244,65,Gene-Gene
1244,66,Gene-Gene
1244,356,Gene-Gene
1244,364,Gene-Gene
1244,492,Gene-Gene
1244,567,Gene-Gene
1244,757,Gene-Gene
1244,962,Gene-Gene
1244,963,Gene-Gene
1244,964,Gene-Gene
1244,1121,Gene-Gene
1244,1122,Gene-Gene
1244,1123,Gene-Gene
1244,1227,Gene-Gene
1244,1422,Gene-Gene
1244,1423,Gene-Gene
1244,1424,Gene-Gene
1244,1426,Gene-Gene
1244,1427,Gene-Gene
1244,1428,Gene-Gene
1244,1492,Gene-Gene
1244,1540,Gene-Gene
1244,1541,Gene-Gene
1244,1542,Gene-Gene
1244,1543,Gene-Gene
1244,1547,Gene-Gene
1244,1548,Gene-Gene
1244,1549,Gene-Gene
1244,1554,Gene-Gene
1244,1555,Gene-Gene
1244,1558,Gene-Gene
1244,1671,Gene-Gene
1244,1672,Gene-Gene
1244,1674,Gene-Gene
1244,1699,Gene-Gene
1244,1700,Gene-Gene
1244,1701,Gene-Gene
1244,1702,Gene-Gene
1244,1703,Gene-Gene
1244,1704,Gene-Gene
1244,1705,Gene-Gene
1244,1756,Gene-Gene
1244,1897,Gene-Gene
1244,1971,Gene-Gene
1244,1989,Gene-Gene
1244,1996,Gene-Gene
1244,1997,Gene-Gene
1244,3305,Gene-Gene-METH
1244,4144,Gene-Gene-PROT
1245,341,Gene-Gene
1245,656,Gene-Gene
1245,657,Gene-Gene
1245,658,Gene-Gene
1245,1002,Gene-Gene
1245,1003,Gene-Gene
1245,1280,Gene-Gene
1245,1660,Gene-Gene
1245,3306,Gene-Gene-METH
1246,341,Gene-Gene
1246,656,Gene-Gene
1246,657,Gene-Gene
1246,658,Gene-Gene
1246,1002,Gene-Gene
1246,1003,Gene-Gene
1246,1280,Gene-Gene
1246,1660,Gene-Gene
1246,3307,Gene-Gene-METH
1247,1280,Gene-Gene
1247,1660,Gene-Gene
1247,3308,Gene-Gene-METH
1248,338,Gene-Gene
1248,534,Gene-Gene
1248,535,Gene-Gene
1248,788,Gene-Gene
1248,1088,Gene-Gene
1248,1166,Gene-Gene
1248,1173,Gene-Gene
1248,1651,Gene-Gene
1248,1846,Gene-Gene
1248,1847,Gene-Gene
1248,1848,Gene-Gene
1248,1849,Gene-Gene
1248,1850,Gene-Gene
1248,1851,Gene-Gene
1248,1852,Gene-Gene
1248,1886,Gene-Gene
1248,1887,Gene-Gene
1248,1888,Gene-Gene
1248,1891,Gene-Gene
1248,1892,Gene-Gene
1248,1893,Gene-Gene
1248,1894,Gene-Gene
1248,1900,Gene-Gene
1248,1920,Gene-Gene
1248,2048,Gene-Gene
1248,3309,Gene-Gene-METH
1249,603,Gene-Gene
1249,909,Gene-Gene
1249,910,Gene-Gene
1249,953,Gene-Gene
1249,956,Gene-Gene
1249,1160,Gene-Gene
1249,1866,Gene-Gene
1249,1867,Gene-Gene
1249,1868,Gene-Gene
1249,1925,Gene-Gene
1249,1933,Gene-Gene
1249,1935,Gene-Gene
1249,1936,Gene-Gene
1249,1938,Gene-Gene
1249,1939,Gene-Gene
1249,1940,Gene-Gene
1249,1960,Gene-Gene
1249,1976,Gene-Gene
1249,3310,Gene-Gene-METH
1250,1276,Gene-Gene
1250,1277,Gene-Gene
1250,1278,Gene-Gene
1250,1279,Gene-Gene
1250,1919,Gene-Gene
1250,1920,Gene-Gene
1250,3311,Gene-Gene-METH
1251,1276,Gene-Gene
1251,1277,Gene-Gene
1251,1278,Gene-Gene
1251,1279,Gene-Gene
1251,1919,Gene-Gene
1251,1920,Gene-Gene
1251,3312,Gene-Gene-METH
1252,1258,Gene-Gene
1252,1259,Gene-Gene
1252,1260,Gene-Gene
1252,1261,Gene-Gene
1252,3313,Gene-Gene-METH
1253,1258,Gene-Gene
1253,1259,Gene-Gene
1253,1260,Gene-Gene
1253,1261,Gene-Gene
1253,3314,Gene-Gene-METH
1254,1258,Gene-Gene
1254,1259,Gene-Gene
1254,1260,Gene-Gene
1254,1261,Gene-Gene
1254,3315,Gene-Gene-METH
1255,18,Gene-Gene
1255,19,Gene-Gene
1255,1258,Gene-Gene
1255,1259,Gene-Gene
1255,1260,Gene-Gene
1255,1261,Gene-Gene
1255,1499,Gene-Gene
1255,1500,Gene-Gene
1255,1501,Gene-Gene
1255,1502,Gene-Gene
1255,1503,Gene-Gene
1255,1504,Gene-Gene
1255,3316,Gene-Gene-METH
1256,18,Gene-Gene
1256,19,Gene-Gene
1256,1258,Gene-Gene
1256,1259,Gene-Gene
1256,1260,Gene-Gene
1256,1261,Gene-Gene
1256,1499,Gene-Gene
1256,1500,Gene-Gene
1256,1501,Gene-Gene
1256,1502,Gene-Gene
1256,1503,Gene-Gene
1256,1504,Gene-Gene
1256,3317,Gene-Gene-METH
1257,18,Gene-Gene
1257,19,Gene-Gene
1257,1258,Gene-Gene
1257,1259,Gene-Gene
1257,1260,Gene-Gene
1257,1261,Gene-Gene
1257,1499,Gene-Gene
1257,1500,Gene-Gene
1257,1501,Gene-Gene
1257,1502,Gene-Gene
1257,1503,Gene-Gene
1257,1504,Gene-Gene
1257,3318,Gene-Gene-METH
1258,219,Gene-Gene
1258,220,Gene-Gene
1258,221,Gene-Gene
1258,222,Gene-Gene
1258,223,Gene-Gene
1258,224,Gene-Gene
1258,225,Gene-Gene
1258,1252,Gene-Gene
1258,1253,Gene-Gene
1258,1254,Gene-Gene
1258,1255,Gene-Gene
1258,1256,Gene-Gene
1258,1257,Gene-Gene
1258,1557,Gene-Gene
1258,3319,Gene-Gene-METH
1259,219,Gene-Gene
1259,220,Gene-Gene
1259,221,Gene-Gene
1259,222,Gene-Gene
1259,223,Gene-Gene
1259,224,Gene-Gene
1259,225,Gene-Gene
1259,1252,Gene-Gene
1259,1253,Gene-Gene
1259,1254,Gene-Gene
1259,1255,Gene-Gene
1259,1256,Gene-Gene
1259,1257,Gene-Gene
1259,1557,Gene-Gene
1259,3320,Gene-Gene-METH
1260,219,Gene-Gene
1260,220,Gene-Gene
1260,221,Gene-Gene
1260,222,Gene-Gene
1260,223,Gene-Gene
1260,224,Gene-Gene
1260,225,Gene-Gene
1260,1252,Gene-Gene
1260,1253,Gene-Gene
1260,1254,Gene-Gene
1260,1255,Gene-Gene
1260,1256,Gene-Gene
1260,1257,Gene-Gene
1260,1557,Gene-Gene
1260,3321,Gene-Gene-METH
1261,219,Gene-Gene
1261,220,Gene-Gene
1261,221,Gene-Gene
1261,222,Gene-Gene
1261,223,Gene-Gene
1261,224,Gene-Gene
1261,225,Gene-Gene
1261,1252,Gene-Gene
1261,1253,Gene-Gene
1261,1254,Gene-Gene
1261,1255,Gene-Gene
1261,1256,Gene-Gene
1261,1257,Gene-Gene
1261,1557,Gene-Gene
1261,3322,Gene-Gene-METH
1262,3323,Gene-Gene-METH
1263,1488,Gene-Gene
1263,1489,Gene-Gene
1263,1828,Gene-Gene
1263,1883,Gene-Gene
1263,3324,Gene-Gene-METH
1264,70,Gene-Gene
1264,171,Gene-Gene
1264,172,Gene-Gene
1264,173,Gene-Gene
1264,174,Gene-Gene
1264,175,Gene-Gene
1264,176,Gene-Gene
1264,177,Gene-Gene
1264,702,Gene-Gene
1264,703,Gene-Gene
1264,704,Gene-Gene
1264,3325,Gene-Gene-METH
1265,555,Gene-Gene
1265,1082,Gene-Gene
1265,1356,Gene-Gene
1265,1357,Gene-Gene
1265,1358,Gene-Gene
1265,1359,Gene-Gene
1265,1360,Gene-Gene
1265,3326,Gene-Gene-METH
1266,555,Gene-Gene
1266,1082,Gene-Gene
1266,1356,Gene-Gene
1266,1357,Gene-Gene
1266,1358,Gene-Gene
1266,1359,Gene-Gene
1266,1360,Gene-Gene
1266,3327,Gene-Gene-METH
1267,156,Gene-Gene
1267,404,Gene-Gene
1267,439,Gene-Gene
1267,536,Gene-Gene
1267,578,Gene-Gene
1267,586,Gene-Gene
1267,587,Gene-Gene
1267,1004,Gene-Gene
1267,1005,Gene-Gene
1267,1032,Gene-Gene
1267,1033,Gene-Gene
1267,1034,Gene-Gene
1267,1035,Gene-Gene
1267,1036,Gene-Gene
1267,1037,Gene-Gene
1267,1038,Gene-Gene
1267,1039,Gene-Gene
1267,1040,Gene-Gene
1267,1041,Gene-Gene
1267,1042,Gene-Gene
1267,1043,Gene-Gene
1267,1044,Gene-Gene
1267,1045,Gene-Gene
1267,1046,Gene-Gene
1267,1047,Gene-Gene
1267,1048,Gene-Gene
1267,1049,Gene-Gene
1267,1050,Gene-Gene
1267,1051,Gene-Gene
1267,1052,Gene-Gene
1267,1053,Gene-Gene
1267,1054,Gene-Gene
1267,1055,Gene-Gene
1267,1056,Gene-Gene
1267,1057,Gene-Gene
1267,1058,Gene-Gene
1267,1059,Gene-Gene
1267,1268,Gene-Gene
1267,1408,Gene-Gene
1267,1630,Gene-Gene
1267,1719,Gene-Gene
1267,1720,Gene-Gene
1267,1721,Gene-Gene
1267,1901,Gene-Gene
1267,1903,Gene-Gene
1267,1919,Gene-Gene
1267,1920,Gene-Gene
1267,3328,Gene-Gene-METH
1268,156,Gene-Gene
1268,404,Gene-Gene
1268,439,Gene-Gene
1268,536,Gene-Gene
1268,578,Gene-Gene
1268,586,Gene-Gene
1268,587,Gene-Gene
1268,1004,Gene-Gene
1268,1005,Gene-Gene
1268,1032,Gene-Gene
1268,1033,Gene-Gene
1268,1034,Gene-Gene
1268,1035,Gene-Gene
1268,1036,Gene-Gene
1268,1037,Gene-Gene
1268,1038,Gene-Gene
1268,1039,Gene-Gene
1268,1040,Gene-Gene
1268,1041,Gene-Gene
1268,1042,Gene-Gene
1268,1043,Gene-Gene
1268,1044,Gene-Gene
1268,1045,Gene-Gene
1268,1046,Gene-Gene
1268,1047,Gene-Gene
1268,1048,Gene-Gene
1268,1049,Gene-Gene
1268,1050,Gene-Gene
1268,1051,Gene-Gene
1268,1052,Gene-Gene
1268,1053,Gene-Gene
1268,1054,Gene-Gene
1268,1055,Gene-Gene
1268,1056,Gene-Gene
1268,1057,Gene-Gene
1268,1058,Gene-Gene
1268,1059,Gene-Gene
1268,1267,Gene-Gene
1268,1408,Gene-Gene
1268,1630,Gene-Gene
1268,1719,Gene-Gene
1268,1720,Gene-Gene
1268,1721,Gene-Gene
1268,1901,Gene-Gene
1268,1903,Gene-Gene
1268,1919,Gene-Gene
1268,1920,Gene-Gene
1268,3329,Gene-Gene-METH
1269,803,Gene-Gene
1269,804,Gene-Gene
1269,805,Gene-Gene
1269,1719,Gene-Gene
1269,1720,Gene-Gene
1269,1721,Gene-Gene
1269,1775,Gene-Gene
1269,1919,Gene-Gene
1269,1920,Gene-Gene
1269,3330,Gene-Gene-METH
1270,357,Gene-Gene
1270,803,Gene-Gene
1270,804,Gene-Gene
1270,1653,Gene-Gene
1270,1654,Gene-Gene
1270,3331,Gene-Gene-METH
1271,83,Gene-Gene
1271,84,Gene-Gene
1271,1304,Gene-Gene
1271,1305,Gene-Gene
1271,1306,Gene-Gene
1271,1307,Gene-Gene
1271,1571,Gene-Gene
1271,1572,Gene-Gene
1271,1573,Gene-Gene
1271,3332,Gene-Gene-METH
1272,1293,Gene-Gene
1272,3333,Gene-Gene-METH
1273,20,Gene-Gene
1273,178,Gene-Gene
1273,179,Gene-Gene
1273,3334,Gene-Gene-METH
1274,830,Gene-Gene
1274,1030,Gene-Gene
1274,1239,Gene-Gene
1274,1322,Gene-Gene
1274,1706,Gene-Gene
1274,1707,Gene-Gene
1274,3335,Gene-Gene-METH
1275,420,Gene-Gene
1275,481,Gene-Gene
1275,482,Gene-Gene
1275,609,Gene-Gene
1275,665,Gene-Gene
1275,666,Gene-Gene
1275,1857,Gene-Gene
1275,2042,Gene-Gene
1275,3336,Gene-Gene-METH
1275,4145,Gene-Gene-PROT
1276,333,Gene-Gene
1276,410,Gene-Gene
1276,560,Gene-Gene
1276,561,Gene-Gene
1276,597,Gene-Gene
1276,699,Gene-Gene
1276,788,Gene-Gene
1276,870,Gene-Gene
1276,882,Gene-Gene
1276,899,Gene-Gene
1276,911,Gene-Gene
1276,929,Gene-Gene
1276,931,Gene-Gene
1276,1167,Gene-Gene
1276,1168,Gene-Gene
1276,1169,Gene-Gene
1276,1170,Gene-Gene
1276,1171,Gene-Gene
1276,1177,Gene-Gene
1276,1181,Gene-Gene
1276,1212,Gene-Gene
1276,1213,Gene-Gene
1276,1214,Gene-Gene
1276,1215,Gene-Gene
1276,1250,Gene-Gene
1276,1251,Gene-Gene
1276,1312,Gene-Gene
1276,1432,Gene-Gene
1276,1527,Gene-Gene
1276,1528,Gene-Gene
1276,1529,Gene-Gene
1276,1530,Gene-Gene
1276,1531,Gene-Gene
1276,1544,Gene-Gene
1276,1545,Gene-Gene
1276,1546,Gene-Gene
1276,1584,Gene-Gene
1276,1656,Gene-Gene
1276,1670,Gene-Gene
1276,1838,Gene-Gene
1276,1848,Gene-Gene
1276,1942,Gene-Gene
1276,1982,Gene-Gene
1276,3337,Gene-Gene-METH
1277,333,Gene-Gene
1277,410,Gene-Gene
1277,560,Gene-Gene
1277,561,Gene-Gene
1277,699,Gene-Gene
1277,788,Gene-Gene
1277,870,Gene-Gene
1277,882,Gene-Gene
1277,899,Gene-Gene
1277,911,Gene-Gene
1277,929,Gene-Gene
1277,931,Gene-Gene
1277,1168,Gene-Gene
1277,1169,Gene-Gene
1277,1170,Gene-Gene
1277,1171,Gene-Gene
1277,1212,Gene-Gene
1277,1213,Gene-Gene
1277,1214,Gene-Gene
1277,1215,Gene-Gene
1277,1250,Gene-Gene
1277,1251,Gene-Gene
1277,1312,Gene-Gene
1277,1527,Gene-Gene
1277,1528,Gene-Gene
1277,1529,Gene-Gene
1277,1530,Gene-Gene
1277,1531,Gene-Gene
1277,1584,Gene-Gene
1277,1656,Gene-Gene
1277,1670,Gene-Gene
1277,1838,Gene-Gene
1277,1942,Gene-Gene
1277,1982,Gene-Gene
1277,3338,Gene-Gene-METH
1278,333,Gene-Gene
1278,410,Gene-Gene
1278,560,Gene-Gene
1278,561,Gene-Gene
1278,699,Gene-Gene
1278,788,Gene-Gene
1278,870,Gene-Gene
1278,882,Gene-Gene
1278,899,Gene-Gene
1278,911,Gene-Gene
1278,929,Gene-Gene
1278,931,Gene-Gene
1278,1167,Gene-Gene
1278,1168,Gene-Gene
1278,1169,Gene-Gene
1278,1170,Gene-Gene
1278,1171,Gene-Gene
1278,1177,Gene-Gene
1278,1181,Gene-Gene
1278,1212,Gene-Gene
1278,1213,Gene-Gene
1278,1214,Gene-Gene
1278,1215,Gene-Gene
1278,1250,Gene-Gene
1278,1251,Gene-Gene
1278,1312,Gene-Gene
1278,1527,Gene-Gene
1278,1528,Gene-Gene
1278,1529,Gene-Gene
1278,1530,Gene-Gene
1278,1531,Gene-Gene
1278,1584,Gene-Gene
1278,1656,Gene-Gene
1278,1670,Gene-Gene
1278,1838,Gene-Gene
1278,1942,Gene-Gene
1278,1982,Gene-Gene
1278,3339,Gene-Gene-METH
1279,560,Gene-Gene
1279,561,Gene-Gene
1279,699,Gene-Gene
1279,882,Gene-Gene
1279,899,Gene-Gene
1279,911,Gene-Gene
1279,1212,Gene-Gene
1279,1213,Gene-Gene
1279,1214,Gene-Gene
1279,1215,Gene-Gene
1279,1250,Gene-Gene
1279,1251,Gene-Gene
1279,1312,Gene-Gene
1279,1527,Gene-Gene
1279,1528,Gene-Gene
1279,1529,Gene-Gene
1279,1530,Gene-Gene
1279,1531,Gene-Gene
1279,1584,Gene-Gene
1279,1656,Gene-Gene
1279,1670,Gene-Gene
1279,1838,Gene-Gene
1279,1982,Gene-Gene
1279,3340,Gene-Gene-METH
1280,56,Gene-Gene
1280,63,Gene-Gene
1280,65,Gene-Gene
1280,66,Gene-Gene
1280,70,Gene-Gene
1280,156,Gene-Gene
1280,157,Gene-Gene
1280,158,Gene-Gene
1280,160,Gene-Gene
1280,167,Gene-Gene
1280,168,Gene-Gene
1280,235,Gene-Gene
1280,263,Gene-Gene
1280,270,Gene-Gene
1280,271,Gene-Gene
1280,273,Gene-Gene
1280,280,Gene-Gene
1280,281,Gene-Gene
1280,282,Gene-Gene
1280,283,Gene-Gene
1280,290,Gene-Gene
1280,333,Gene-Gene
1280,343,Gene-Gene
1280,356,Gene-Gene
1280,410,Gene-Gene
1280,412,Gene-Gene
1280,444,Gene-Gene
1280,445,Gene-Gene
1280,451,Gene-Gene
1280,452,Gene-Gene
1280,453,Gene-Gene
1280,454,Gene-Gene
1280,489,Gene-Gene
1280,490,Gene-Gene
1280,542,Gene-Gene
1280,599,Gene-Gene
1280,693,Gene-Gene
1280,694,Gene-Gene
1280,695,Gene-Gene
1280,817,Gene-Gene
1280,856,Gene-Gene
1280,864,Gene-Gene
1280,865,Gene-Gene
1280,866,Gene-Gene
1280,867,Gene-Gene
1280,870,Gene-Gene
1280,871,Gene-Gene
1280,872,Gene-Gene
1280,873,Gene-Gene
1280,879,Gene-Gene
1280,881,Gene-Gene
1280,882,Gene-Gene
1280,887,Gene-Gene
1280,888,Gene-Gene
1280,891,Gene-Gene
1280,905,Gene-Gene
1280,907,Gene-Gene
1280,908,Gene-Gene
1280,911,Gene-Gene
1280,920,Gene-Gene
1280,929,Gene-Gene
1280,931,Gene-Gene
1280,933,Gene-Gene
1280,1081,Gene-Gene
1280,1150,Gene-Gene
1280,1154,Gene-Gene
1280,1160,Gene-Gene
1280,1161,Gene-Gene
1280,1166,Gene-Gene
1280,1167,Gene-Gene
1280,1168,Gene-Gene
1280,1169,Gene-Gene
1280,1170,Gene-Gene
1280,1171,Gene-Gene
1280,1173,Gene-Gene
1280,1177,Gene-Gene
1280,1181,Gene-Gene
1280,1229,Gene-Gene
1280,1230,Gene-Gene
1280,1232,Gene-Gene
1280,1233,Gene-Gene
1280,1235,Gene-Gene
1280,1245,Gene-Gene
1280,1246,Gene-Gene
1280,1247,Gene-Gene
1280,1281,Gene-Gene
1280,1282,Gene-Gene
1280,1283,Gene-Gene
1280,1284,Gene-Gene
1280,1292,Gene-Gene
1280,1293,Gene-Gene
1280,1302,Gene-Gene
1280,1461,Gene-Gene
1280,1544,Gene-Gene
1280,1545,Gene-Gene
1280,1546,Gene-Gene
1280,1584,Gene-Gene
1280,1660,Gene-Gene
1280,1687,Gene-Gene
1280,1688,Gene-Gene
1280,1726,Gene-Gene
1280,1727,Gene-Gene
1280,1728,Gene-Gene
1280,1729,Gene-Gene
1280,1742,Gene-Gene
1280,1745,Gene-Gene
1280,1816,Gene-Gene
1280,1879,Gene-Gene
1280,1912,Gene-Gene
1280,1935,Gene-Gene
1280,1942,Gene-Gene
1280,1943,Gene-Gene
1280,1946,Gene-Gene
1280,1970,Gene-Gene
1280,1971,Gene-Gene
1280,1973,Gene-Gene
1280,1976,Gene-Gene
1280,2006,Gene-Gene
1280,2010,Gene-Gene
1280,2011,Gene-Gene
1280,2012,Gene-Gene
1280,2047,Gene-Gene
1280,3341,Gene-Gene-METH
1281,264,Gene-Gene
1281,269,Gene-Gene
1281,272,Gene-Gene
1281,356,Gene-Gene
1281,447,Gene-Gene
1281,856,Gene-Gene
1281,879,Gene-Gene
1281,881,Gene-Gene
1281,1154,Gene-Gene
1281,1280,Gene-Gene
1281,1660,Gene-Gene
1281,1661,Gene-Gene
1281,1952,Gene-Gene
1281,3342,Gene-Gene-METH
1282,63,Gene-Gene
1282,65,Gene-Gene
1282,66,Gene-Gene
1282,356,Gene-Gene
1282,424,Gene-Gene
1282,425,Gene-Gene
1282,426,Gene-Gene
1282,879,Gene-Gene
1282,881,Gene-Gene
1282,1280,Gene-Gene
1282,1544,Gene-Gene
1282,1545,Gene-Gene
1282,1546,Gene-Gene
1282,1554,Gene-Gene
1282,1660,Gene-Gene
1282,3343,Gene-Gene-METH
1283,63,Gene-Gene
1283,65,Gene-Gene
1283,66,Gene-Gene
1283,356,Gene-Gene
1283,879,Gene-Gene
1283,881,Gene-Gene
1283,1280,Gene-Gene
1283,1660,Gene-Gene
1283,3344,Gene-Gene-METH
1284,63,Gene-Gene
1284,65,Gene-Gene
1284,66,Gene-Gene
1284,356,Gene-Gene
1284,879,Gene-Gene
1284,881,Gene-Gene
1284,1280,Gene-Gene
1284,1660,Gene-Gene
1284,3345,Gene-Gene-METH
1285,409,Gene-Gene
1285,555,Gene-Gene
1285,579,Gene-Gene
1285,582,Gene-Gene
1285,583,Gene-Gene
1285,584,Gene-Gene
1285,636,Gene-Gene
1285,637,Gene-Gene
1285,638,Gene-Gene
1285,639,Gene-Gene
1285,648,Gene-Gene
1285,649,Gene-Gene
1285,651,Gene-Gene
1285,875,Gene-Gene
1285,950,Gene-Gene
1285,1021,Gene-Gene
1285,1025,Gene-Gene
1285,1218,Gene-Gene
1285,1242,Gene-Gene
1285,1286,Gene-Gene
1285,1331,Gene-Gene
1285,1332,Gene-Gene
1285,1333,Gene-Gene
1285,1383,Gene-Gene
1285,1384,Gene-Gene
1285,1663,Gene-Gene
1285,1896,Gene-Gene
1285,3346,Gene-Gene-METH
1286,74,Gene-Gene
1286,75,Gene-Gene
1286,76,Gene-Gene
1286,94,Gene-Gene
1286,97,Gene-Gene
1286,98,Gene-Gene
1286,164,Gene-Gene
1286,329,Gene-Gene
1286,405,Gene-Gene
1286,406,Gene-Gene
1286,408,Gene-Gene
1286,550,Gene-Gene
1286,551,Gene-Gene
1286,552,Gene-Gene
1286,553,Gene-Gene
1286,554,Gene-Gene
1286,585,Gene-Gene
1286,618,Gene-Gene
1286,619,Gene-Gene
1286,620,Gene-Gene
1286,621,Gene-Gene
1286,622,Gene-Gene
1286,623,Gene-Gene
1286,624,Gene-Gene
1286,625,Gene-Gene
1286,626,Gene-Gene
1286,627,Gene-Gene
1286,628,Gene-Gene
1286,629,Gene-Gene
1286,630,Gene-Gene
1286,631,Gene-Gene
1286,632,Gene-Gene
1286,633,Gene-Gene
1286,634,Gene-Gene
1286,635,Gene-Gene
1286,650,Gene-Gene
1286,758,Gene-Gene
1286,813,Gene-Gene
1286,874,Gene-Gene
1286,876,Gene-Gene
1286,947,Gene-Gene
1286,953,Gene-Gene
1286,954,Gene-Gene
1286,955,Gene-Gene
1286,956,Gene-Gene
1286,962,Gene-Gene
1286,1026,Gene-Gene
1286,1135,Gene-Gene
1286,1285,Gene-Gene
1286,1329,Gene-Gene
1286,1330,Gene-Gene
1286,1379,Gene-Gene
1286,1380,Gene-Gene
1286,1381,Gene-Gene
1286,1382,Gene-Gene
1286,1405,Gene-Gene
1286,1422,Gene-Gene
1286,1423,Gene-Gene
1286,1424,Gene-Gene
1286,1426,Gene-Gene
1286,1427,Gene-Gene
1286,1428,Gene-Gene
1286,1462,Gene-Gene
1286,1463,Gene-Gene
1286,1464,Gene-Gene
1286,1465,Gene-Gene
1286,1534,Gene-Gene
1286,1611,Gene-Gene
