src,dest,EdgeType
CAMK2B,ADCY6,Gene-Gene
CAMK2B,ADCY7,Gene-Gene
CAMK2B,ADCY8,Gene-Gene
CAMK2B,ADCY9,Gene-Gene
CAMK2B,ATF4,Gene-Gene
CAMK2B,CALM1,Gene-Gene
CAMK2B,CALM2,Gene-Gene
CAMK2B,CALM3,Gene-Gene
CAMK2B,CALML3,Gene-Gene
CAMK2B,CALML4,Gene-Gene
CAMK2B,CALML5,Gene-Gene
CAMK2B,CALML6,Gene-Gene
CAMK2B,CREBBP,Gene-Gene
CAMK2B,EP300,Gene-Gene
CAMK2B,FOXO1,Gene-Gene
CAMK2B,NOS3,Gene-Gene
CAMK2B,PDE10A,Gene-Gene
CAMK2B,PDE3A,Gene-Gene
CAMK2B,PDE3B,Gene-Gene
CAMK2B,PDE4A,Gene-Gene
CAMK2B,PDE4B,Gene-Gene
CAMK2B,PDE4C,Gene-Gene
CAMK2B,PDE4D,Gene-Gene
CAMK2B,CAMK2B-METH,Gene-Gene-METH
CAMK2D,ADCY1,Gene-Gene
CAMK2D,ADCY2,Gene-Gene
CAMK2D,ADCY3,Gene-Gene
CAMK2D,ADCY4,Gene-Gene
CAMK2D,ADCY5,Gene-Gene
CAMK2D,ADCY6,Gene-Gene
CAMK2D,ADCY7,Gene-Gene
CAMK2D,ADCY8,Gene-Gene
CAMK2D,ADCY9,Gene-Gene
CAMK2D,ATF4,Gene-Gene
CAMK2D,CALM1,Gene-Gene
CAMK2D,CALM2,Gene-Gene
CAMK2D,CALM3,Gene-Gene
CAMK2D,CALML3,Gene-Gene
CAMK2D,CALML4,Gene-Gene
CAMK2D,CALML5,Gene-Gene
CAMK2D,CALML6,Gene-Gene
CAMK2D,CREBBP,Gene-Gene
CAMK2D,EP300,Gene-Gene
CAMK2D,FOXO1,Gene-Gene
CAMK2D,NOS3,Gene-Gene
CAMK2D,PDE10A,Gene-Gene
CAMK2D,PDE3A,Gene-Gene
CAMK2D,PDE3B,Gene-Gene
CAMK2D,PDE4A,Gene-Gene
CAMK2D,PDE4B,Gene-Gene
CAMK2D,PDE4C,Gene-Gene
CAMK2D,PDE4D,Gene-Gene
CAMK2D,CAMK2D-METH,Gene-Gene-METH
CAMK2G,ADCY1,Gene-Gene
CAMK2G,ADCY2,Gene-Gene
CAMK2G,ADCY3,Gene-Gene
CAMK2G,ADCY4,Gene-Gene
CAMK2G,ADCY5,Gene-Gene
CAMK2G,ADCY6,Gene-Gene
CAMK2G,ADCY7,Gene-Gene
CAMK2G,ADCY8,Gene-Gene
CAMK2G,ADCY9,Gene-Gene
CAMK2G,ATF4,Gene-Gene
CAMK2G,CALM1,Gene-Gene
CAMK2G,CALM2,Gene-Gene
CAMK2G,CALM3,Gene-Gene
CAMK2G,CALML3,Gene-Gene
CAMK2G,CALML4,Gene-Gene
CAMK2G,CALML5,Gene-Gene
CAMK2G,CALML6,Gene-Gene
CAMK2G,CREBBP,Gene-Gene
CAMK2G,EP300,Gene-Gene
CAMK2G,FOXO1,Gene-Gene
CAMK2G,NOS3,Gene-Gene
CAMK2G,PDE10A,Gene-Gene
CAMK2G,PDE3A,Gene-Gene
CAMK2G,PDE3B,Gene-Gene
CAMK2G,PDE4A,Gene-Gene
CAMK2G,PDE4B,Gene-Gene
CAMK2G,PDE4C,Gene-Gene
CAMK2G,PDE4D,Gene-Gene
CAMK2G,CAMK2G-METH,Gene-Gene-METH
CAMK4,ADCY1,Gene-Gene
CAMK4,ADCY2,Gene-Gene
CAMK4,ADCY3,Gene-Gene
CAMK4,ADCY4,Gene-Gene
CAMK4,ADCY5,Gene-Gene
CAMK4,ADCY6,Gene-Gene
CAMK4,ADCY7,Gene-Gene
CAMK4,ADCY8,Gene-Gene
CAMK4,ADCY9,Gene-Gene
CAMK4,ATF4,Gene-Gene
CAMK4,CALM1,Gene-Gene
CAMK4,CALM2,Gene-Gene
CAMK4,CALM3,Gene-Gene
CAMK4,CALML3,Gene-Gene
CAMK4,CALML4,Gene-Gene
CAMK4,CALML5,Gene-Gene
CAMK4,CALML6,Gene-Gene
CAMK4,GNA13,Gene-Gene
CAMK4,GNB1,Gene-Gene
CAMK4,GNB2,Gene-Gene
CAMK4,GNB3,Gene-Gene
CAMK4,GNB4,Gene-Gene
CAMK4,GNB5,Gene-Gene
CAMK4,GNG10,Gene-Gene
CAMK4,GNG11,Gene-Gene
CAMK4,GNG12,Gene-Gene
CAMK4,GNG13,Gene-Gene
CAMK4,GNG2,Gene-Gene
CAMK4,GNG3,Gene-Gene
CAMK4,GNG4,Gene-Gene
CAMK4,GNG5,Gene-Gene
CAMK4,GNG7,Gene-Gene
CAMK4,GNG8,Gene-Gene
CAMK4,GNGT1,Gene-Gene
CAMK4,GNGT2,Gene-Gene
CAMK4,HDAC4,Gene-Gene
CAMK4,HDAC5,Gene-Gene
CAMK4,NOS3,Gene-Gene
CAMK4,PDE10A,Gene-Gene
CAMK4,PDE3A,Gene-Gene
CAMK4,PDE3B,Gene-Gene
CAMK4,PDE4A,Gene-Gene
CAMK4,PDE4B,Gene-Gene
CAMK4,PDE4C,Gene-Gene
CAMK4,PDE4D,Gene-Gene
CAMK4,CAMK4-METH,Gene-Gene-METH
CAMKK2,ADIPOR1,Gene-Gene
CAMKK2,ADIPOR2,Gene-Gene
CAMKK2,CALM1,Gene-Gene
CAMKK2,CALM2,Gene-Gene
CAMKK2,CALM3,Gene-Gene
CAMKK2,CALML3,Gene-Gene
CAMKK2,CALML4,Gene-Gene
CAMKK2,CALML5,Gene-Gene
CAMKK2,CALML6,Gene-Gene
CAMKK2,LEPR,Gene-Gene
CAMKK2,PRKAA1,Gene-Gene
CAMKK2,PRKAA2,Gene-Gene
CAMKK2,PRKAB1,Gene-Gene
CAMKK2,PRKAB2,Gene-Gene
CAMKK2,PRKAG1,Gene-Gene
CAMKK2,PRKAG2,Gene-Gene
CAMKK2,PRKAG3,Gene-Gene
CAMKK2,CAMKK2-METH,Gene-Gene-METH
CAMP,JUN,Gene-Gene
CAMP,NFKB1,Gene-Gene
CAMP,RELA,Gene-Gene
CAMP,CAMP-METH,Gene-Gene-METH
CARD10,PRKCB,Gene-Gene
CARD10,PRKCQ,Gene-Gene
CARD10,CARD10-METH,Gene-Gene-METH
CARD11,BCL10,Gene-Gene
CARD11,IKBKG,Gene-Gene
CARD11,MALT1,Gene-Gene
CARD11,PRKCB,Gene-Gene
CARD11,PRKCQ,Gene-Gene
CARD11,CARD11-METH,Gene-Gene-METH
CARD14,PRKCB,Gene-Gene
CARD14,PRKCQ,Gene-Gene
CARD14,CARD14-METH,Gene-Gene-METH
CARD16,CASP1,Gene-Gene
CARD16,CARD16-METH,Gene-Gene-METH
CARD17,CASP1,Gene-Gene
CARD17,CARD17-METH,Gene-Gene-METH
CARD18,CASP1,Gene-Gene
CARD18,CARD18-METH,Gene-Gene-METH
CARD6,RIPK2,Gene-Gene
CARD6,CARD6-METH,Gene-Gene-METH
CARD8,NLRP3,Gene-Gene
CARD8,CARD8-METH,Gene-Gene-METH
CARD9,BCL10,Gene-Gene
CARD9,CASP8,Gene-Gene
CARD9,CHUK,Gene-Gene
CARD9,IKBKB,Gene-Gene
CARD9,IKBKG,Gene-Gene
CARD9,MALT1,Gene-Gene
CARD9,MAPK1,Gene-Gene
CARD9,MAPK10,Gene-Gene
CARD9,MAPK11,Gene-Gene
CARD9,MAPK12,Gene-Gene
CARD9,MAPK13,Gene-Gene
CARD9,MAPK14,Gene-Gene
CARD9,MAPK3,Gene-Gene
CARD9,MAPK8,Gene-Gene
CARD9,MAPK9,Gene-Gene
CARD9,PIK3CA,Gene-Gene
CARD9,PIK3CB,Gene-Gene
CARD9,PIK3CD,Gene-Gene
CARD9,PIK3R1,Gene-Gene
CARD9,PIK3R2,Gene-Gene
CARD9,PIK3R3,Gene-Gene
CARD9,PRKCD,Gene-Gene
CARD9,RIPK2,Gene-Gene
CARD9,SYK,Gene-Gene
CARD9,CARD9-METH,Gene-Gene-METH
CASP1,CARD16,Gene-Gene
CASP1,CARD17,Gene-Gene
CASP1,CARD18,Gene-Gene
CASP1,CASP12,Gene-Gene
CASP1,CASP8,Gene-Gene
CASP1,GSDMD,Gene-Gene
CASP1,IL18,Gene-Gene
CASP1,IL1B,Gene-Gene
CASP1,NLRP3,Gene-Gene
CASP1,PYCARD,Gene-Gene
CASP1,CASP1-METH,Gene-Gene-METH
CASP10,CASP3,Gene-Gene
CASP10,CASP7,Gene-Gene
CASP10,CASP8,Gene-Gene
CASP10,CHUK,Gene-Gene
CASP10,FADD,Gene-Gene
CASP10,IKBKB,Gene-Gene
CASP10,IKBKG,Gene-Gene
CASP10,CASP10-METH,Gene-Gene-METH
CASP12,CASP1,Gene-Gene
CASP12,CASP12-METH,Gene-Gene-METH
CASP3,BAX,Gene-Gene
CASP3,BCL2,Gene-Gene
CASP3,CASP10,Gene-Gene
CASP3,CASP8,Gene-Gene
CASP3,CASP9,Gene-Gene
CASP3,FADD,Gene-Gene
CASP3,MAP3K1,Gene-Gene
CASP3,PAK1,Gene-Gene
CASP3,PAK2,Gene-Gene
CASP3,PIK3CA,Gene-Gene
CASP3,PIK3CB,Gene-Gene
CASP3,PIK3CD,Gene-Gene
CASP3,PIK3R1,Gene-Gene
CASP3,PIK3R2,Gene-Gene
CASP3,PIK3R3,Gene-Gene
CASP3,STK3,Gene-Gene
CASP3,STK4,Gene-Gene
CASP3,TRADD,Gene-Gene
CASP3,CASP3-METH,Gene-Gene-METH
CASP4,GSDMD,Gene-Gene
CASP4,CASP4-METH,Gene-Gene-METH
CASP5,GSDMD,Gene-Gene
CASP5,CASP5-METH,Gene-Gene-METH
CASP7,CASP10,Gene-Gene
CASP7,CASP8,Gene-Gene
CASP7,CASP7-METH,Gene-Gene-METH
CASP8,BCL10,Gene-Gene
CASP8,CARD9,Gene-Gene
CASP8,CASP1,Gene-Gene
CASP8,CASP10,Gene-Gene
CASP8,CASP3,Gene-Gene
CASP8,CASP7,Gene-Gene
CASP8,CFLAR,Gene-Gene
CASP8,CHUK,Gene-Gene
CASP8,FADD,Gene-Gene
CASP8,IKBKB,Gene-Gene
CASP8,IKBKG,Gene-Gene
CASP8,MALT1,Gene-Gene
CASP8,PYCARD,Gene-Gene
CASP8,TNFRSF10A,Gene-Gene
CASP8,TNFRSF10B,Gene-Gene
CASP8,CASP8-METH,Gene-Gene-METH
CASP9,AKT1,Gene-Gene
CASP9,AKT2,Gene-Gene
CASP9,AKT3,Gene-Gene
CASP9,APAF1,Gene-Gene
CASP9,CASP3,Gene-Gene
CASP9,CYCS,Gene-Gene
CASP9,CASP9-METH,Gene-Gene-METH
CASQ1,ASPH,Gene-Gene
CASQ1,RYR1,Gene-Gene
CASQ1,RYR2,Gene-Gene
CASQ1,RYR3,Gene-Gene
CASQ1,TRDN,Gene-Gene
CASQ1,CASQ1-METH,Gene-Gene-METH
CASQ2,ASPH,Gene-Gene
CASQ2,RYR1,Gene-Gene
CASQ2,RYR2,Gene-Gene
CASQ2,RYR3,Gene-Gene
CASQ2,TRDN,Gene-Gene
CASQ2,CASQ2-METH,Gene-Gene-METH
CASR,PLCB1,Gene-Gene
CASR,PLCB2,Gene-Gene
CASR,PLCB3,Gene-Gene
CASR,PLCB4,Gene-Gene
CASR,CASR-METH,Gene-Gene-METH
CAT,FOXO1,Gene-Gene
CAT,FOXO3,Gene-Gene
CAT,FOXO4,Gene-Gene
CAT,CAT-METH,Gene-Gene-METH
CBL,EGFR,Gene-Gene
CBL,INSR,Gene-Gene
CBL,RAPGEF1,Gene-Gene
CBL,SH2B2,Gene-Gene
CBL,CBL-METH,Gene-Gene-METH
CBLB,CLEC7A,Gene-Gene
CBLB,EGFR,Gene-Gene
CBLB,FYN,Gene-Gene
CBLB,INSR,Gene-Gene
CBLB,LCK,Gene-Gene
CBLB,RAPGEF1,Gene-Gene
CBLB,SH2B2,Gene-Gene
CBLB,SYK,Gene-Gene
CBLB,ZAP70,Gene-Gene
CBLB,CBLB-METH,Gene-Gene-METH
CCKAR,GNA11,Gene-Gene
CCKAR,GNA14,Gene-Gene
CCKAR,GNA15,Gene-Gene
CCKAR,GNAQ,Gene-Gene
CCKAR,CCKAR-METH,Gene-Gene-METH
CCKBR,GNA11,Gene-Gene
CCKBR,GNA14,Gene-Gene
CCKBR,GNA15,Gene-Gene
CCKBR,GNAQ,Gene-Gene
CCKBR,CCKBR-METH,Gene-Gene-METH
CCL1,CCR1,Gene-Gene
CCL1,CCR10,Gene-Gene
CCL1,CCR2,Gene-Gene
CCL1,CCR3,Gene-Gene
CCL1,CCR4,Gene-Gene
CCL1,CCR5,Gene-Gene
CCL1,CCR6,Gene-Gene
CCL1,CCR7,Gene-Gene
CCL1,CCR8,Gene-Gene
CCL1,CCR9,Gene-Gene
CCL1,CX3CR1,Gene-Gene
CCL1,CXCR1,Gene-Gene
CCL1,CXCR2,Gene-Gene
CCL1,CXCR3,Gene-Gene
CCL1,CXCR4,Gene-Gene
CCL1,CXCR5,Gene-Gene
CCL1,CXCR6,Gene-Gene
CCL1,XCR1,Gene-Gene
CCL1,CCL1-METH,Gene-Gene-METH
CCL11,CCR1,Gene-Gene
CCL11,CCR10,Gene-Gene
CCL11,CCR2,Gene-Gene
CCL11,CCR3,Gene-Gene
CCL11,CCR4,Gene-Gene
CCL11,CCR5,Gene-Gene
CCL11,CCR6,Gene-Gene
CCL11,CCR7,Gene-Gene
CCL11,CCR8,Gene-Gene
CCL11,CCR9,Gene-Gene
CCL11,CX3CR1,Gene-Gene
CCL11,CXCR1,Gene-Gene
CCL11,CXCR2,Gene-Gene
CCL11,CXCR3,Gene-Gene
CCL11,CXCR4,Gene-Gene
CCL11,CXCR5,Gene-Gene
CCL11,CXCR6,Gene-Gene
CCL11,FOS,Gene-Gene
CCL11,FOSB,Gene-Gene
CCL11,FOSL1,Gene-Gene
CCL11,JUN,Gene-Gene
CCL11,JUND,Gene-Gene
CCL11,NFKB1,Gene-Gene
CCL11,RELA,Gene-Gene
CCL11,XCR1,Gene-Gene
CCL11,CCL11-METH,Gene-Gene-METH
CCL13,CCR1,Gene-Gene
CCL13,CCR10,Gene-Gene
CCL13,CCR2,Gene-Gene
CCL13,CCR3,Gene-Gene
CCL13,CCR4,Gene-Gene
CCL13,CCR5,Gene-Gene
CCL13,CCR6,Gene-Gene
CCL13,CCR7,Gene-Gene
CCL13,CCR8,Gene-Gene
CCL13,CCR9,Gene-Gene
CCL13,CX3CR1,Gene-Gene
CCL13,CXCR1,Gene-Gene
CCL13,CXCR2,Gene-Gene
CCL13,CXCR3,Gene-Gene
CCL13,CXCR4,Gene-Gene
CCL13,CXCR5,Gene-Gene
CCL13,CXCR6,Gene-Gene
CCL13,NFKB2,Gene-Gene
CCL13,RELB,Gene-Gene
CCL13,XCR1,Gene-Gene
CCL13,CCL13-METH,Gene-Gene-METH
CCL14,CCR1,Gene-Gene
CCL14,CCR10,Gene-Gene
CCL14,CCR2,Gene-Gene
CCL14,CCR3,Gene-Gene
CCL14,CCR4,Gene-Gene
CCL14,CCR5,Gene-Gene
CCL14,CCR6,Gene-Gene
CCL14,CCR7,Gene-Gene
CCL14,CCR8,Gene-Gene
CCL14,CCR9,Gene-Gene
CCL14,CX3CR1,Gene-Gene
CCL14,CXCR1,Gene-Gene
CCL14,CXCR2,Gene-Gene
CCL14,CXCR3,Gene-Gene
CCL14,CXCR4,Gene-Gene
CCL14,CXCR5,Gene-Gene
CCL14,CXCR6,Gene-Gene
CCL14,XCR1,Gene-Gene
CCL14,CCL14-METH,Gene-Gene-METH
CCL15,CCR1,Gene-Gene
CCL15,CCR10,Gene-Gene
CCL15,CCR2,Gene-Gene
CCL15,CCR3,Gene-Gene
CCL15,CCR4,Gene-Gene
CCL15,CCR5,Gene-Gene
CCL15,CCR6,Gene-Gene
CCL15,CCR7,Gene-Gene
CCL15,CCR8,Gene-Gene
CCL15,CCR9,Gene-Gene
CCL15,CX3CR1,Gene-Gene
CCL15,CXCR1,Gene-Gene
CCL15,CXCR2,Gene-Gene
CCL15,CXCR3,Gene-Gene
CCL15,CXCR4,Gene-Gene
CCL15,CXCR5,Gene-Gene
CCL15,CXCR6,Gene-Gene
CCL15,XCR1,Gene-Gene
CCL15,CCL15-METH,Gene-Gene-METH
CCL16,CCR1,Gene-Gene
CCL16,CCR10,Gene-Gene
CCL16,CCR2,Gene-Gene
CCL16,CCR3,Gene-Gene
CCL16,CCR4,Gene-Gene
CCL16,CCR5,Gene-Gene
CCL16,CCR6,Gene-Gene
CCL16,CCR7,Gene-Gene
CCL16,CCR8,Gene-Gene
CCL16,CCR9,Gene-Gene
CCL16,CX3CR1,Gene-Gene
CCL16,CXCR1,Gene-Gene
CCL16,CXCR2,Gene-Gene
CCL16,CXCR3,Gene-Gene
CCL16,CXCR4,Gene-Gene
CCL16,CXCR5,Gene-Gene
CCL16,CXCR6,Gene-Gene
CCL16,XCR1,Gene-Gene
CCL16,CCL16-METH,Gene-Gene-METH
CCL18,CCR1,Gene-Gene
CCL18,CCR10,Gene-Gene
CCL18,CCR2,Gene-Gene
CCL18,CCR3,Gene-Gene
CCL18,CCR4,Gene-Gene
CCL18,CCR5,Gene-Gene
CCL18,CCR6,Gene-Gene
CCL18,CCR7,Gene-Gene
CCL18,CCR8,Gene-Gene
CCL18,CCR9,Gene-Gene
CCL18,CX3CR1,Gene-Gene
CCL18,CXCR1,Gene-Gene
CCL18,CXCR2,Gene-Gene
CCL18,CXCR3,Gene-Gene
CCL18,CXCR4,Gene-Gene
CCL18,CXCR5,Gene-Gene
CCL18,CXCR6,Gene-Gene
CCL18,XCR1,Gene-Gene
CCL18,CCL18-METH,Gene-Gene-METH
CCL19,CCR1,Gene-Gene
CCL19,CCR10,Gene-Gene
CCL19,CCR2,Gene-Gene
CCL19,CCR3,Gene-Gene
CCL19,CCR4,Gene-Gene
CCL19,CCR5,Gene-Gene
CCL19,CCR6,Gene-Gene
CCL19,CCR7,Gene-Gene
CCL19,CCR8,Gene-Gene
CCL19,CCR9,Gene-Gene
CCL19,CX3CR1,Gene-Gene
CCL19,CXCR1,Gene-Gene
CCL19,CXCR2,Gene-Gene
CCL19,CXCR3,Gene-Gene
CCL19,CXCR4,Gene-Gene
CCL19,CXCR5,Gene-Gene
CCL19,CXCR6,Gene-Gene
CCL19,NFKB2,Gene-Gene
CCL19,RELB,Gene-Gene
CCL19,XCR1,Gene-Gene
CCL19,CCL19-METH,Gene-Gene-METH
CCL2,CCR1,Gene-Gene
CCL2,CCR10,Gene-Gene
CCL2,CCR2,Gene-Gene
CCL2,CCR3,Gene-Gene
CCL2,CCR4,Gene-Gene
CCL2,CCR5,Gene-Gene
CCL2,CCR6,Gene-Gene
CCL2,CCR7,Gene-Gene
CCL2,CCR8,Gene-Gene
CCL2,CCR9,Gene-Gene
CCL2,CEBPB,Gene-Gene
CCL2,CX3CR1,Gene-Gene
CCL2,CXCR1,Gene-Gene
CCL2,CXCR2,Gene-Gene
CCL2,CXCR3,Gene-Gene
CCL2,CXCR4,Gene-Gene
CCL2,CXCR5,Gene-Gene
CCL2,CXCR6,Gene-Gene
CCL2,FOS,Gene-Gene
CCL2,FOSB,Gene-Gene
CCL2,FOSL1,Gene-Gene
CCL2,JUN,Gene-Gene
CCL2,JUND,Gene-Gene
CCL2,NFKB1,Gene-Gene
CCL2,RELA,Gene-Gene
CCL2,XCR1,Gene-Gene
CCL2,CCL2-METH,Gene-Gene-METH
CCL20,CCR1,Gene-Gene
CCL20,CCR10,Gene-Gene
CCL20,CCR2,Gene-Gene
CCL20,CCR3,Gene-Gene
CCL20,CCR4,Gene-Gene
CCL20,CCR5,Gene-Gene
CCL20,CCR6,Gene-Gene
CCL20,CCR7,Gene-Gene
CCL20,CCR8,Gene-Gene
CCL20,CCR9,Gene-Gene
CCL20,CEBPB,Gene-Gene
CCL20,CX3CR1,Gene-Gene
CCL20,CXCR1,Gene-Gene
CCL20,CXCR2,Gene-Gene
CCL20,CXCR3,Gene-Gene
CCL20,CXCR4,Gene-Gene
CCL20,CXCR5,Gene-Gene
CCL20,CXCR6,Gene-Gene
CCL20,FOS,Gene-Gene
CCL20,FOSB,Gene-Gene
CCL20,FOSL1,Gene-Gene
CCL20,JUN,Gene-Gene
CCL20,JUND,Gene-Gene
CCL20,NFKB1,Gene-Gene
CCL20,RELA,Gene-Gene
CCL20,XCR1,Gene-Gene
CCL20,CCL20-METH,Gene-Gene-METH
CCL21,CCR1,Gene-Gene
CCL21,CCR10,Gene-Gene
CCL21,CCR2,Gene-Gene
CCL21,CCR3,Gene-Gene
CCL21,CCR4,Gene-Gene
CCL21,CCR5,Gene-Gene
CCL21,CCR6,Gene-Gene
CCL21,CCR7,Gene-Gene
CCL21,CCR8,Gene-Gene
CCL21,CCR9,Gene-Gene
CCL21,CX3CR1,Gene-Gene
CCL21,CXCR1,Gene-Gene
CCL21,CXCR2,Gene-Gene
CCL21,CXCR3,Gene-Gene
CCL21,CXCR4,Gene-Gene
CCL21,CXCR5,Gene-Gene
CCL21,CXCR6,Gene-Gene
CCL21,NFKB2,Gene-Gene
CCL21,RELB,Gene-Gene
CCL21,XCR1,Gene-Gene
CCL21,CCL21-METH,Gene-Gene-METH
CCL22,BCL3,Gene-Gene
CCL22,CCR1,Gene-Gene
CCL22,CCR10,Gene-Gene
CCL22,CCR2,Gene-Gene
CCL22,CCR3,Gene-Gene
CCL22,CCR4,Gene-Gene
CCL22,CCR5,Gene-Gene
CCL22,CCR6,Gene-Gene
CCL22,CCR7,Gene-Gene
CCL22,CCR8,Gene-Gene
CCL22,CCR9,Gene-Gene
CCL22,CX3CR1,Gene-Gene
CCL22,CXCR1,Gene-Gene
CCL22,CXCR2,Gene-Gene
CCL22,CXCR3,Gene-Gene
CCL22,CXCR4,Gene-Gene
CCL22,CXCR5,Gene-Gene
CCL22,CXCR6,Gene-Gene
CCL22,NFKB1,Gene-Gene
CCL22,XCR1,Gene-Gene
CCL22,CCL22-METH,Gene-Gene-METH
CCL23,CCR1,Gene-Gene
CCL23,CCR10,Gene-Gene
CCL23,CCR2,Gene-Gene
CCL23,CCR3,Gene-Gene
CCL23,CCR4,Gene-Gene
CCL23,CCR5,Gene-Gene
CCL23,CCR6,Gene-Gene
CCL23,CCR7,Gene-Gene
CCL23,CCR8,Gene-Gene
CCL23,CCR9,Gene-Gene
CCL23,CX3CR1,Gene-Gene
CCL23,CXCR1,Gene-Gene
CCL23,CXCR2,Gene-Gene
CCL23,CXCR3,Gene-Gene
CCL23,CXCR4,Gene-Gene
CCL23,CXCR5,Gene-Gene
CCL23,CXCR6,Gene-Gene
CCL23,XCR1,Gene-Gene
CCL23,CCL23-METH,Gene-Gene-METH
CCL24,CCR1,Gene-Gene
CCL24,CCR10,Gene-Gene
CCL24,CCR2,Gene-Gene
CCL24,CCR3,Gene-Gene
CCL24,CCR4,Gene-Gene
CCL24,CCR5,Gene-Gene
CCL24,CCR6,Gene-Gene
CCL24,CCR7,Gene-Gene
CCL24,CCR8,Gene-Gene
CCL24,CCR9,Gene-Gene
CCL24,CX3CR1,Gene-Gene
CCL24,CXCR1,Gene-Gene
CCL24,CXCR2,Gene-Gene
CCL24,CXCR3,Gene-Gene
CCL24,CXCR4,Gene-Gene
CCL24,CXCR5,Gene-Gene
CCL24,CXCR6,Gene-Gene
CCL24,XCR1,Gene-Gene
CCL24,CCL24-METH,Gene-Gene-METH
CCL25,CCR1,Gene-Gene
CCL25,CCR10,Gene-Gene
CCL25,CCR2,Gene-Gene
CCL25,CCR3,Gene-Gene
CCL25,CCR4,Gene-Gene
CCL25,CCR5,Gene-Gene
CCL25,CCR6,Gene-Gene
CCL25,CCR7,Gene-Gene
CCL25,CCR8,Gene-Gene
CCL25,CCR9,Gene-Gene
CCL25,CX3CR1,Gene-Gene
CCL25,CXCR1,Gene-Gene
CCL25,CXCR2,Gene-Gene
CCL25,CXCR3,Gene-Gene
CCL25,CXCR4,Gene-Gene
CCL25,CXCR5,Gene-Gene
CCL25,CXCR6,Gene-Gene
CCL25,XCR1,Gene-Gene
CCL25,CCL25-METH,Gene-Gene-METH
CCL26,CCR1,Gene-Gene
CCL26,CCR10,Gene-Gene
CCL26,CCR2,Gene-Gene
CCL26,CCR3,Gene-Gene
CCL26,CCR4,Gene-Gene
CCL26,CCR5,Gene-Gene
CCL26,CCR6,Gene-Gene
CCL26,CCR7,Gene-Gene
CCL26,CCR8,Gene-Gene
CCL26,CCR9,Gene-Gene
CCL26,CX3CR1,Gene-Gene
CCL26,CXCR1,Gene-Gene
CCL26,CXCR2,Gene-Gene
CCL26,CXCR3,Gene-Gene
CCL26,CXCR4,Gene-Gene
CCL26,CXCR5,Gene-Gene
CCL26,CXCR6,Gene-Gene
CCL26,XCR1,Gene-Gene
CCL26,CCL26-METH,Gene-Gene-METH
CCL27,CCR1,Gene-Gene
CCL27,CCR10,Gene-Gene
CCL27,CCR2,Gene-Gene
CCL27,CCR3,Gene-Gene
CCL27,CCR4,Gene-Gene
CCL27,CCR5,Gene-Gene
CCL27,CCR6,Gene-Gene
CCL27,CCR7,Gene-Gene
CCL27,CCR8,Gene-Gene
CCL27,CCR9,Gene-Gene
CCL27,CX3CR1,Gene-Gene
CCL27,CXCR1,Gene-Gene
CCL27,CXCR2,Gene-Gene
CCL27,CXCR3,Gene-Gene
CCL27,CXCR4,Gene-Gene
CCL27,CXCR5,Gene-Gene
CCL27,CXCR6,Gene-Gene
CCL27,XCR1,Gene-Gene
CCL27,CCL27-METH,Gene-Gene-METH
CCL28,CCR1,Gene-Gene
CCL28,CCR10,Gene-Gene
CCL28,CCR2,Gene-Gene
CCL28,CCR3,Gene-Gene
CCL28,CCR4,Gene-Gene
CCL28,CCR5,Gene-Gene
CCL28,CCR6,Gene-Gene
CCL28,CCR7,Gene-Gene
CCL28,CCR8,Gene-Gene
CCL28,CCR9,Gene-Gene
CCL28,CX3CR1,Gene-Gene
CCL28,CXCR1,Gene-Gene
CCL28,CXCR2,Gene-Gene
CCL28,CXCR3,Gene-Gene
CCL28,CXCR4,Gene-Gene
CCL28,CXCR5,Gene-Gene
CCL28,CXCR6,Gene-Gene
CCL28,XCR1,Gene-Gene
CCL28,CCL28-METH,Gene-Gene-METH
CCL3,CCR1,Gene-Gene
CCL3,CCR10,Gene-Gene
CCL3,CCR2,Gene-Gene
CCL3,CCR3,Gene-Gene
CCL3,CCR4,Gene-Gene
CCL3,CCR5,Gene-Gene
CCL3,CCR6,Gene-Gene
CCL3,CCR7,Gene-Gene
CCL3,CCR8,Gene-Gene
CCL3,CCR9,Gene-Gene
CCL3,CX3CR1,Gene-Gene
CCL3,CXCR1,Gene-Gene
CCL3,CXCR2,Gene-Gene
CCL3,CXCR3,Gene-Gene
CCL3,CXCR4,Gene-Gene
CCL3,CXCR5,Gene-Gene
CCL3,CXCR6,Gene-Gene
CCL3,FOS,Gene-Gene
CCL3,IRF5,Gene-Gene
CCL3,JUN,Gene-Gene
CCL3,NFKB1,Gene-Gene
CCL3,RELA,Gene-Gene
CCL3,XCR1,Gene-Gene
CCL3,CCL3-METH,Gene-Gene-METH
CCL4,CCR1,Gene-Gene
CCL4,CCR10,Gene-Gene
CCL4,CCR2,Gene-Gene
CCL4,CCR3,Gene-Gene
CCL4,CCR4,Gene-Gene
CCL4,CCR5,Gene-Gene
CCL4,CCR6,Gene-Gene
CCL4,CCR7,Gene-Gene
CCL4,CCR8,Gene-Gene
CCL4,CCR9,Gene-Gene
CCL4,CX3CR1,Gene-Gene
CCL4,CXCR1,Gene-Gene
CCL4,CXCR2,Gene-Gene
CCL4,CXCR3,Gene-Gene
CCL4,CXCR4,Gene-Gene
CCL4,CXCR5,Gene-Gene
CCL4,CXCR6,Gene-Gene
